device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power
Computer,100,low cold,2018-01-28,22:00:00,23:00:00,night,0,0,419.0
Computer,100,low cold,2018-01-29,00:00:00,01:00:00,midnight,5,51,405.0
Computer,100,low cold,2018-01-29,02:00:00,03:00:00,midnight,0,0,393.0
Computer,100,cold,2018-01-29,04:00:00,05:00:00,early morning,13,37,448.0
Computer,100,low hot,2018-01-29,06:00:00,07:00:00,early morning,9,17,365.0
Computer,100,hot,2018-01-29,08:00:00,09:00:00,morning,1,56,378.0
Computer,100,low hot,2018-01-29,14:00:00,15:00:00,afternoon,1,10,335.0
Computer,100,low hot,2018-01-29,17:00:00,18:00:00,evening,2,26,365.0
Computer,100,low hot,2018-01-29,18:00:00,19:00:00,evening,0,0,349.0
Computer,100,cold,2018-01-30,06:00:00,07:00:00,early morning,0,0,424.0
Computer,100,cold,2018-01-30,08:00:00,09:00:00,morning,1,2,405.0
Computer,100,very cold,2018-01-30,14:00:00,15:00:00,afternoon,13,8,447.0
Computer,100,very cold,2018-01-30,16:00:00,17:00:00,evening,6,51,448.0
Computer,100,low hot,2018-01-30,16:00:00,17:00:00,evening,5,16,365.0
Computer,100,very hot,2018-01-30,16:00:00,17:00:00,evening,9,28,448.0
Computer,100,very cold,2018-01-30,22:00:00,23:00:00,night,11,28,428.0
Computer,100,very hot,2018-01-31,01:00:00,02:00:00,midnight,0,0,385.0
Computer,100,hot,2018-01-31,06:00:00,07:00:00,early morning,12,35,448.0
Computer,100,low hot,2018-01-31,15:00:00,16:00:00,afternoon,1,50,494.0
Computer,100,low hot,2018-01-31,18:00:00,19:00:00,evening,1,58,378.0
Computer,100,very hot,2018-01-31,18:00:00,19:00:00,evening,13,7,448.0
Computer,100,very cold,2018-01-31,23:00:00,00:00:00,midnight,0,0,423.0
Heater,100,cold,2018-01-18,04:00:00,05:00:00,early morning,15,42,2596.0
Heater,100,low hot,2018-01-18,12:00:00,13:00:00,afternoon,1,4,1780.0
Heater,100,cold,2018-01-19,00:00:00,01:00:00,midnight,4,15,2938.0
Heater,100,very cold,2018-01-19,03:00:00,04:00:00,midnight,5,42,1982.0
Heater,100,low hot,2018-01-19,11:00:00,12:00:00,morning,11,2,1866.0
Heater,100,low cold,2018-01-19,11:00:00,12:00:00,morning,11,56,2375.0
Heater,100,cold,2018-01-19,12:00:00,13:00:00,afternoon,7,25,2944.0
Heater,100,low cold,2018-01-19,13:00:00,14:00:00,afternoon,15,3,1581.0
Heater,100,very hot,2018-01-19,14:00:00,15:00:00,afternoon,8,45,2454.0
Heater,100,cold,2018-01-19,19:00:00,20:00:00,night,7,17,2944.0
Heater,100,very cold,2018-01-19,21:00:00,22:00:00,night,2,7,1984.0
Heater,100,cold,2018-01-20,02:00:00,03:00:00,midnight,8,19,2148.0
Heater,100,hot,2018-01-20,03:00:00,04:00:00,midnight,12,32,2693.0
Heater,100,cold,2018-01-20,08:00:00,09:00:00,morning,5,48,2058.0
Heater,100,very hot,2018-01-20,14:00:00,15:00:00,afternoon,2,53,1832.0
Heater,100,low cold,2018-01-20,16:00:00,17:00:00,evening,14,4,2936.0
Heater,100,very cold,2018-01-20,21:00:00,22:00:00,night,5,24,1506.0
Heater,100,cold,2018-01-21,00:00:00,01:00:00,midnight,4,46,2938.0
Heater,100,very cold,2018-01-21,01:00:00,02:00:00,midnight,7,17,2819.0
Heater,100,low hot,2018-01-21,03:00:00,04:00:00,midnight,13,29,2601.0
Heater,100,cold,2018-01-21,05:00:00,06:00:00,early morning,0,0,1763.0
Heater,100,hot,2018-01-21,06:00:00,07:00:00,early morning,6,16,2423.0
Heater,100,very cold,2018-01-21,13:00:00,14:00:00,afternoon,4,3,2680.0
Heater,100,hot,2018-01-21,13:00:00,14:00:00,afternoon,11,30,2617.0
Heater,100,very cold,2018-01-21,15:00:00,16:00:00,afternoon,1,46,1888.0
Heater,100,very cold,2018-01-21,19:00:00,20:00:00,night,10,20,2976.0
Heater,100,very hot,2018-01-22,01:00:00,02:00:00,midnight,5,57,2099.0
Heater,100,very cold,2018-01-22,05:00:00,06:00:00,early morning,9,8,1966.0
Heater,100,low hot,2018-01-22,05:00:00,06:00:00,early morning,11,52,2211.0
Heater,100,cold,2018-01-22,10:00:00,11:00:00,morning,5,52,1638.0
Heater,100,cold,2018-01-22,11:00:00,12:00:00,morning,5,44,1992.0
Heater,100,very hot,2018-01-22,12:00:00,13:00:00,afternoon,11,29,2339.0
Heater,100,cold,2018-01-22,17:00:00,18:00:00,evening,5,40,1693.0
Heater,100,low hot,2018-01-22,18:00:00,19:00:00,evening,9,53,2485.0
Heater,100,very hot,2018-01-22,21:00:00,22:00:00,night,11,21,2093.0
Heater,100,low cold,2018-01-22,21:00:00,22:00:00,night,9,33,2499.0
Lights,100,cold,2018-01-05,08:00:00,09:00:00,morning,12,4,1400.0
Lights,100,very hot,2018-01-05,13:00:00,14:00:00,afternoon,7,39,1836.0
Lights,100,very cold,2018-01-05,19:00:00,20:00:00,night,10,50,1873.0
Lights,100,low hot,2018-01-05,23:00:00,00:00:00,midnight,13,17,1852.0
Lights,100,very hot,2018-01-06,00:00:00,01:00:00,midnight,5,53,1188.0
Lights,100,low hot,2018-01-06,02:00:00,03:00:00,midnight,10,52,1916.0
Lights,100,low cold,2018-01-06,04:00:00,05:00:00,early morning,4,26,1771.0
Lights,100,hot,2018-01-06,11:00:00,12:00:00,morning,13,58,1382.0
Lights,100,very cold,2018-01-06,14:00:00,15:00:00,afternoon,7,54,1128.0
Lights,100,hot,2018-01-06,19:00:00,20:00:00,night,11,1,1242.0
Lights,100,cold,2018-01-06,22:00:00,23:00:00,night,2,4,1312.0
Lights,100,very cold,2018-01-06,23:00:00,00:00:00,midnight,1,21,1052.0
Lights,100,very hot,2018-01-06,23:00:00,00:00:00,midnight,5,43,1957.0
Lights,100,cold,2018-01-07,00:00:00,01:00:00,midnight,14,10,1095.0
Lights,100,hot,2018-01-07,02:00:00,03:00:00,midnight,13,48,1394.0
Lights,100,low hot,2018-01-07,03:00:00,04:00:00,midnight,12,14,1045.0
Lights,100,very hot,2018-01-07,06:00:00,07:00:00,early morning,8,38,1100.0
Lights,100,hot,2018-01-07,09:00:00,10:00:00,morning,8,8,1798.0
Lights,100,low cold,2018-01-07,10:00:00,11:00:00,morning,15,24,1862.0
Lights,100,low cold,2018-01-07,12:00:00,13:00:00,afternoon,0,0,1880.0
Lights,100,very cold,2018-01-08,00:00:00,01:00:00,midnight,7,39,1429.0
Lights,100,low cold,2018-01-08,01:00:00,02:00:00,midnight,4,43,1692.0
Lights,100,low cold,2018-01-08,02:00:00,03:00:00,midnight,14,54,1370.0
Lights,100,low hot,2018-01-08,02:00:00,03:00:00,midnight,15,31,1485.0
Lights,100,hot,2018-01-08,04:00:00,05:00:00,early morning,7,10,1533.0
Lights,100,low cold,2018-01-08,07:00:00,08:00:00,morning,4,53,1413.0
Lights,100,low hot,2018-01-08,13:00:00,14:00:00,afternoon,15,51,1919.0
Lights,100,low cold,2018-01-08,17:00:00,18:00:00,evening,11,58,1475.0
Lights,100,very cold,2018-01-08,17:00:00,18:00:00,evening,7,16,1533.0
Lights,100,very hot,2018-01-09,03:00:00,04:00:00,midnight,14,32,1846.0
Lights,100,very cold,2018-01-09,04:00:00,05:00:00,early morning,10,9,1533.0
Lights,100,low hot,2018-01-09,07:00:00,08:00:00,morning,5,26,1950.0
Lights,100,hot,2018-01-09,11:00:00,12:00:00,morning,8,1,1533.0
Lights,100,very cold,2018-01-09,14:00:00,15:00:00,afternoon,11,34,1950.0
Lights,100,very hot,2018-01-09,20:00:00,21:00:00,night,3,17,1054.0
Microwave,100,very cold,2018-01-23,05:00:00,06:00:00,early morning,15,32,1368.0
Microwave,100,very cold,2018-01-23,07:00:00,08:00:00,morning,1,10,1985.0
Microwave,100,low hot,2018-01-23,08:00:00,09:00:00,morning,7,39,1294.0
Microwave,100,low cold,2018-01-23,14:00:00,15:00:00,afternoon,8,19,1533.0
Microwave,100,low cold,2018-01-23,16:00:00,17:00:00,evening,3,48,1205.0
Microwave,100,cold,2018-01-23,17:00:00,18:00:00,evening,15,25,1880.0
Microwave,100,cold,2018-01-23,21:00:00,22:00:00,night,4,34,1708.0
Microwave,100,low cold,2018-01-23,23:00:00,00:00:00,midnight,15,29,1485.0
Microwave,100,cold,2018-01-24,01:00:00,02:00:00,midnight,3,9,1267.0
Microwave,100,low cold,2018-01-24,03:00:00,04:00:00,midnight,15,32,1485.0
Microwave,100,very hot,2018-01-24,13:00:00,14:00:00,afternoon,9,30,1836.0
Microwave,100,very hot,2018-01-24,13:00:00,14:00:00,afternoon,4,4,1155.0
Microwave,100,very hot,2018-01-24,14:00:00,15:00:00,afternoon,4,46,1695.0
Microwave,100,low cold,2018-01-24,15:00:00,16:00:00,afternoon,13,33,1557.0
Microwave,100,low hot,2018-01-24,16:00:00,17:00:00,evening,3,54,1527.0
Microwave,100,very hot,2018-01-24,16:00:00,17:00:00,evening,7,3,1144.0
Microwave,100,low hot,2018-01-24,17:00:00,18:00:00,evening,5,48,1825.0
Microwave,100,cold,2018-01-24,19:00:00,20:00:00,night,11,33,1477.0
Microwave,100,low cold,2018-01-24,21:00:00,22:00:00,night,9,7,1533.0
Microwave,100,low cold,2018-01-25,01:00:00,02:00:00,midnight,7,29,1893.0
Microwave,100,very cold,2018-01-25,04:00:00,05:00:00,early morning,10,39,1549.0
Microwave,100,low hot,2018-01-25,05:00:00,06:00:00,early morning,5,8,1647.0
Microwave,100,hot,2018-01-25,08:00:00,09:00:00,morning,13,28,1696.0
Microwave,100,hot,2018-01-25,18:00:00,19:00:00,evening,8,18,1533.0
Microwave,100,very hot,2018-01-25,19:00:00,20:00:00,night,1,9,1242.0
Microwave,100,low cold,2018-01-25,19:00:00,20:00:00,night,14,37,1217.0
Microwave,100,low hot,2018-01-25,20:00:00,21:00:00,night,15,3,1439.0
Microwave,100,very hot,2018-01-26,00:00:00,01:00:00,midnight,1,8,1985.0
Microwave,100,cold,2018-01-26,01:00:00,02:00:00,midnight,7,29,1893.0
Microwave,100,hot,2018-01-26,03:00:00,04:00:00,midnight,10,14,1533.0
Microwave,100,very cold,2018-01-26,04:00:00,05:00:00,early morning,5,44,1323.0
Microwave,100,low cold,2018-01-26,05:00:00,06:00:00,early morning,2,9,1985.0
Microwave,100,very cold,2018-01-26,10:00:00,11:00:00,morning,3,7,1880.0
Microwave,100,low hot,2018-01-26,17:00:00,18:00:00,evening,12,16,1668.0
Microwave,100,very hot,2018-01-26,23:00:00,00:00:00,midnight,0,0,1880.0
Microwave,100,hot,2018-01-27,01:00:00,02:00:00,midnight,11,24,1849.0
Microwave,100,cold,2018-01-27,03:00:00,04:00:00,midnight,14,24,1745.0
Microwave,100,cold,2018-01-27,14:00:00,15:00:00,afternoon,7,1,1208.0
Microwave,100,low cold,2018-01-27,16:00:00,17:00:00,evening,9,13,1144.0
Refridgerator,100,very cold,2018-01-14,02:00:00,03:00:00,midnight,13,32,274.0
Refridgerator,100,low cold,2018-01-14,09:00:00,10:00:00,morning,0,0,222.0
Refridgerator,100,cold,2018-01-14,18:00:00,19:00:00,evening,6,16,140.0
Refridgerator,100,very hot,2018-01-14,19:00:00,20:00:00,night,9,36,263.0
Refridgerator,100,very hot,2018-01-15,02:00:00,03:00:00,midnight,2,11,151.0
Refridgerator,100,hot,2018-01-15,04:00:00,05:00:00,early morning,1,48,219.0
Refridgerator,100,hot,2018-01-15,08:00:00,09:00:00,morning,1,31,192.0
Refridgerator,100,hot,2018-01-15,10:00:00,11:00:00,morning,7,5,116.0
Refridgerator,100,cold,2018-01-15,12:00:00,13:00:00,afternoon,2,59,243.0
Refridgerator,100,low hot,2018-01-15,16:00:00,17:00:00,evening,8,18,113.0
Refridgerator,100,low hot,2018-01-15,16:00:00,17:00:00,evening,4,8,159.0
Refridgerator,100,low cold,2018-01-15,18:00:00,19:00:00,evening,9,57,171.0
Refridgerator,100,low hot,2018-01-15,18:00:00,19:00:00,evening,1,28,192.0
Refridgerator,100,low cold,2018-01-15,20:00:00,21:00:00,night,7,52,124.0
Refridgerator,100,cold,2018-01-16,04:00:00,05:00:00,early morning,8,57,169.0
Refridgerator,100,hot,2018-01-16,05:00:00,06:00:00,early morning,1,47,214.0
Refridgerator,100,very cold,2018-01-16,06:00:00,07:00:00,early morning,7,25,107.0
Refridgerator,100,hot,2018-01-16,12:00:00,13:00:00,afternoon,1,13,184.0
Refridgerator,100,cold,2018-01-16,12:00:00,13:00:00,afternoon,7,55,106.0
Refridgerator,100,cold,2018-01-16,14:00:00,15:00:00,afternoon,10,16,199.0
Refridgerator,100,very hot,2018-01-16,14:00:00,15:00:00,afternoon,12,59,103.0
Refridgerator,100,hot,2018-01-16,17:00:00,18:00:00,evening,2,19,140.0
Refridgerator,100,very hot,2018-01-16,19:00:00,20:00:00,night,4,28,199.0
Refridgerator,100,low hot,2018-01-16,22:00:00,23:00:00,night,0,0,197.0
Refridgerator,100,very hot,2018-01-16,23:00:00,00:00:00,midnight,10,19,140.0
Refridgerator,100,cold,2018-01-17,01:00:00,02:00:00,midnight,12,35,116.0
Refridgerator,100,low hot,2018-01-17,01:00:00,02:00:00,midnight,9,58,168.0
Refridgerator,100,very cold,2018-01-17,04:00:00,05:00:00,early morning,14,37,246.0
Refridgerator,100,very hot,2018-01-17,04:00:00,05:00:00,early morning,14,58,246.0
Refridgerator,100,low hot,2018-01-17,08:00:00,09:00:00,morning,11,14,281.0
Refridgerator,100,low cold,2018-01-17,09:00:00,10:00:00,morning,0,0,208.0
Refridgerator,100,cold,2018-01-17,11:00:00,12:00:00,morning,10,17,248.0
Refridgerator,100,cold,2018-01-17,12:00:00,13:00:00,afternoon,6,20,280.0
Refridgerator,100,very cold,2018-01-17,14:00:00,15:00:00,afternoon,3,22,165.0
Refridgerator,100,hot,2018-01-17,21:00:00,22:00:00,night,5,33,200.0
Refridgerator,100,very hot,2018-01-18,05:00:00,06:00:00,early morning,1,13,287.0
Refridgerator,100,very hot,2018-01-18,14:00:00,15:00:00,afternoon,2,50,207.0
Refridgerator,100,low hot,2018-01-18,16:00:00,17:00:00,evening,2,40,183.0
Refridgerator,100,very cold,2018-01-18,21:00:00,22:00:00,night,3,6,163.0
Television,100,low cold,2018-01-09,02:00:00,03:00:00,midnight,11,36,294.0
Television,100,very hot,2018-01-10,04:00:00,05:00:00,early morning,1,9,220.0
Television,100,low cold,2018-01-10,05:00:00,06:00:00,early morning,12,2,282.0
Television,100,low cold,2018-01-10,06:00:00,07:00:00,early morning,13,17,282.0
Television,100,low cold,2018-01-10,09:00:00,10:00:00,morning,9,20,299.0
Television,100,low hot,2018-01-10,14:00:00,15:00:00,afternoon,10,26,292.0
Television,100,very cold,2018-01-10,16:00:00,17:00:00,evening,12,20,254.0
Television,100,hot,2018-01-10,21:00:00,22:00:00,night,13,26,216.0
Television,100,low hot,2018-01-11,03:00:00,04:00:00,midnight,14,32,220.0
Television,100,very hot,2018-01-11,07:00:00,08:00:00,morning,5,3,292.0
Television,100,low cold,2018-01-11,19:00:00,20:00:00,night,9,16,299.0
Television,100,hot,2018-01-11,20:00:00,21:00:00,night,7,10,203.0
Television,100,very cold,2018-01-12,04:00:00,05:00:00,early morning,15,27,220.0
Television,100,low cold,2018-01-12,06:00:00,07:00:00,early morning,5,55,299.0
Television,100,very hot,2018-01-12,07:00:00,08:00:00,morning,15,57,265.0
Television,100,hot,2018-01-12,09:00:00,10:00:00,morning,0,0,260.0
Television,100,very cold,2018-01-12,09:00:00,10:00:00,morning,3,3,260.0
Television,100,low hot,2018-01-12,12:00:00,13:00:00,afternoon,1,2,235.0
Television,100,low hot,2018-01-12,15:00:00,16:00:00,afternoon,13,14,235.0
Television,100,very hot,2018-01-12,22:00:00,23:00:00,night,8,20,283.0
Television,100,cold,2018-01-12,22:00:00,23:00:00,night,2,57,256.0
Television,100,very hot,2018-01-13,06:00:00,07:00:00,early morning,5,55,247.0
Television,100,very hot,2018-01-13,09:00:00,10:00:00,morning,2,51,282.0
Television,100,hot,2018-01-13,13:00:00,14:00:00,afternoon,4,1,264.0
Television,100,low cold,2018-01-13,16:00:00,17:00:00,evening,10,41,255.0
Television,100,very hot,2018-01-13,17:00:00,18:00:00,evening,14,21,283.0
Television,100,very cold,2018-01-13,22:00:00,23:00:00,night,13,52,271.0
Television,100,low cold,2018-01-14,01:00:00,02:00:00,midnight,14,28,248.0
Television,100,cold,2018-01-14,05:00:00,06:00:00,early morning,15,23,241.0
Television,100,very cold,2018-01-14,08:00:00,09:00:00,morning,1,1,204.0
Television,100,hot,2018-01-14,09:00:00,10:00:00,morning,9,43,257.0
Television,100,cold,2018-01-14,17:00:00,18:00:00,evening,6,15,232.0
Television,100,low hot,2018-01-14,20:00:00,21:00:00,night,15,21,254.0
AC,101,hot,2018-01-01,00:00:00,01:00:00,midnight,1,38,1043.0
AC,101,very hot,2018-01-01,01:00:00,02:00:00,midnight,10,7,1852.0
AC,101,low cold,2018-01-01,04:00:00,05:00:00,early morning,2,44,1441.0
AC,101,low cold,2018-01-01,08:00:00,09:00:00,morning,5,2,1922.0
AC,101,low cold,2018-01-01,15:00:00,16:00:00,afternoon,14,47,1052.0
AC,101,hot,2018-01-01,18:00:00,19:00:00,evening,0,0,1718.0
AC,101,low hot,2018-01-01,19:00:00,20:00:00,night,5,36,1677.0
AC,101,cold,2018-01-01,19:00:00,20:00:00,night,8,6,1893.0
AC,101,hot,2018-01-01,23:00:00,00:00:00,midnight,15,22,1122.0
AC,101,low hot,2018-01-02,08:00:00,09:00:00,morning,9,20,1128.0
AC,101,low cold,2018-01-02,09:00:00,10:00:00,morning,12,33,1834.0
AC,101,very hot,2018-01-02,10:00:00,11:00:00,morning,9,55,1930.0
AC,101,hot,2018-01-02,16:00:00,17:00:00,evening,5,36,1230.0
AC,101,hot,2018-01-02,22:00:00,23:00:00,night,6,51,1358.0
AC,101,hot,2018-01-03,01:00:00,02:00:00,midnight,2,53,1188.0
AC,101,low cold,2018-01-03,05:00:00,06:00:00,early morning,13,21,1170.0
AC,101,hot,2018-01-03,09:00:00,10:00:00,morning,9,42,1444.0
AC,101,low cold,2018-01-03,19:00:00,20:00:00,night,8,11,1660.0
AC,101,low cold,2018-01-03,20:00:00,21:00:00,night,5,21,1534.0
AC,101,low cold,2018-01-03,20:00:00,21:00:00,night,3,11,1534.0
AC,101,low hot,2018-01-03,20:00:00,21:00:00,night,0,0,1033.0
AC,101,very cold,2018-01-04,01:00:00,02:00:00,midnight,0,0,1413.0
AC,101,cold,2018-01-04,01:00:00,02:00:00,midnight,1,27,1622.0
AC,101,very cold,2018-01-04,03:00:00,04:00:00,midnight,5,52,1916.0
AC,101,low hot,2018-01-04,03:00:00,04:00:00,midnight,9,11,1066.0
AC,101,low cold,2018-01-04,06:00:00,07:00:00,early morning,13,12,1901.0
AC,101,low hot,2018-01-04,06:00:00,07:00:00,early morning,9,20,1122.0
AC,101,hot,2018-01-04,06:00:00,07:00:00,early morning,1,17,1201.0
AC,101,low hot,2018-01-04,08:00:00,09:00:00,morning,6,49,1962.0
AC,101,low hot,2018-01-04,11:00:00,12:00:00,morning,1,13,1986.0
AC,101,hot,2018-01-04,14:00:00,15:00:00,afternoon,5,20,1285.0
AC,101,hot,2018-01-04,15:00:00,16:00:00,afternoon,15,23,1422.0
AC,101,low cold,2018-01-04,19:00:00,20:00:00,night,15,17,1755.0
AC,101,very hot,2018-01-04,20:00:00,21:00:00,night,0,0,1033.0
AC,101,cold,2018-01-04,21:00:00,22:00:00,night,15,48,1418.0
AC,101,hot,2018-01-04,22:00:00,23:00:00,night,1,49,1366.0
AC,101,very cold,2018-01-04,23:00:00,00:00:00,midnight,7,46,1909.0
AC,101,low hot,2018-01-05,07:00:00,08:00:00,morning,5,3,1643.0
Computer,101,very cold,2018-01-27,12:00:00,13:00:00,afternoon,6,50,336.0
Computer,101,very cold,2018-01-28,01:00:00,02:00:00,midnight,1,37,442.0
Computer,101,cold,2018-01-28,01:00:00,02:00:00,midnight,14,15,399.0
Computer,101,very cold,2018-01-28,04:00:00,05:00:00,early morning,8,52,336.0
Computer,101,very hot,2018-01-28,07:00:00,08:00:00,morning,2,28,495.0
Computer,101,cold,2018-01-28,12:00:00,13:00:00,afternoon,15,52,458.0
Computer,101,hot,2018-01-28,13:00:00,14:00:00,afternoon,3,8,425.0
Computer,101,very cold,2018-01-28,15:00:00,16:00:00,afternoon,11,11,388.0
Computer,101,very cold,2018-01-28,21:00:00,22:00:00,night,9,34,406.0
Computer,101,low hot,2018-01-29,03:00:00,04:00:00,midnight,14,58,417.0
Computer,101,very hot,2018-01-29,08:00:00,09:00:00,morning,2,4,346.0
Computer,101,cold,2018-01-29,08:00:00,09:00:00,morning,0,0,405.0
Computer,101,very cold,2018-01-29,09:00:00,10:00:00,morning,0,0,423.0
Computer,101,low hot,2018-01-29,11:00:00,12:00:00,morning,0,0,328.0
Computer,101,low hot,2018-01-29,14:00:00,15:00:00,afternoon,14,14,376.0
Computer,101,very cold,2018-01-29,15:00:00,16:00:00,afternoon,6,43,325.0
Computer,101,low hot,2018-01-29,17:00:00,18:00:00,evening,13,29,479.0
Computer,101,very cold,2018-01-29,22:00:00,23:00:00,night,10,8,452.0
Computer,101,very cold,2018-01-30,01:00:00,02:00:00,midnight,6,25,460.0
Computer,101,hot,2018-01-30,02:00:00,03:00:00,midnight,7,9,379.0
Computer,101,low cold,2018-01-30,04:00:00,05:00:00,early morning,13,43,343.0
Computer,101,low hot,2018-01-30,06:00:00,07:00:00,early morning,1,45,314.0
Computer,101,very hot,2018-01-30,07:00:00,08:00:00,morning,6,15,495.0
Computer,101,hot,2018-01-30,07:00:00,08:00:00,morning,11,24,390.0
Computer,101,low cold,2018-01-30,09:00:00,10:00:00,morning,13,47,461.0
Computer,101,hot,2018-01-30,10:00:00,11:00:00,morning,0,0,356.0
Computer,101,low cold,2018-01-30,12:00:00,13:00:00,afternoon,0,0,366.0
Computer,101,low cold,2018-01-30,14:00:00,15:00:00,afternoon,10,11,346.0
Computer,101,low hot,2018-01-30,19:00:00,20:00:00,night,0,0,357.0
Computer,101,very cold,2018-01-30,20:00:00,21:00:00,night,13,31,404.0
Computer,101,low cold,2018-01-30,23:00:00,00:00:00,midnight,0,0,496.0
Computer,101,low hot,2018-01-31,13:00:00,14:00:00,afternoon,10,36,433.0
Computer,101,very cold,2018-01-31,14:00:00,15:00:00,afternoon,15,32,342.0
Computer,101,hot,2018-01-31,14:00:00,15:00:00,afternoon,1,14,335.0
Heater,101,hot,2018-01-18,03:00:00,04:00:00,midnight,11,52,2628.0
Heater,101,hot,2018-01-18,09:00:00,10:00:00,morning,0,0,2320.0
Heater,101,low hot,2018-01-18,14:00:00,15:00:00,afternoon,15,39,2632.0
Heater,101,very cold,2018-01-18,18:00:00,19:00:00,evening,2,5,2453.0
Heater,101,low cold,2018-01-19,04:00:00,05:00:00,early morning,11,38,2707.0
Heater,101,hot,2018-01-19,04:00:00,05:00:00,early morning,5,9,1664.0
Heater,101,very cold,2018-01-19,04:00:00,05:00:00,early morning,13,54,2798.0
Heater,101,low hot,2018-01-19,06:00:00,07:00:00,early morning,9,35,2730.0
Heater,101,hot,2018-01-19,09:00:00,10:00:00,morning,5,10,2791.0
Heater,101,low hot,2018-01-19,09:00:00,10:00:00,morning,4,20,2583.0
Heater,101,low hot,2018-01-19,11:00:00,12:00:00,morning,8,19,2743.0
Heater,101,cold,2018-01-19,12:00:00,13:00:00,afternoon,0,0,2453.0
Heater,101,cold,2018-01-19,17:00:00,18:00:00,evening,1,42,2635.0
Heater,101,very hot,2018-01-19,17:00:00,18:00:00,evening,6,44,2707.0
Heater,101,cold,2018-01-19,18:00:00,19:00:00,evening,12,6,2453.0
Heater,101,hot,2018-01-19,21:00:00,22:00:00,night,12,20,2852.0
Heater,101,low hot,2018-01-20,02:00:00,03:00:00,midnight,4,26,2635.0
Heater,101,cold,2018-01-20,06:00:00,07:00:00,early morning,13,32,2721.0
Heater,101,cold,2018-01-20,10:00:00,11:00:00,morning,10,39,2707.0
Heater,101,low hot,2018-01-20,10:00:00,11:00:00,morning,11,2,1664.0
Heater,101,cold,2018-01-20,16:00:00,17:00:00,evening,14,38,2707.0
Heater,101,very cold,2018-01-20,18:00:00,19:00:00,evening,0,0,2453.0
Heater,101,very cold,2018-01-21,00:00:00,01:00:00,midnight,9,1,2735.0
Heater,101,hot,2018-01-21,07:00:00,08:00:00,morning,0,0,1664.0
Heater,101,cold,2018-01-21,08:00:00,09:00:00,morning,12,48,2707.0
Heater,101,hot,2018-01-21,10:00:00,11:00:00,morning,10,50,2355.0
Heater,101,low cold,2018-01-21,14:00:00,15:00:00,afternoon,2,46,2385.0
