device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,message,action,savings
AC,100,hot,2018-01-04,03:00:00,04:00:00,midnight,11,28,1447.8933333333334,"Moving 5 people from room 101 to room 115 saves 1514.8533333333326 of electricity, power consumption will reduce from 10217.843333333332 to 8702.99",Turn off AC in room 101,1514.8533333333326
AC,100,very cold,2018-01-04,04:00:00,05:00:00,early morning,12,33,1549.773333333333,"Moving 12 people from room 100 to room 114 saves 1549.7733333333344 of electricity, power consumption will reduce from 10795.636666666667 to 9245.863333333333",Turn off AC in room 100,1549.7733333333344
AC,100,very cold,2018-01-04,14:00:00,15:00:00,afternoon,1,56,1412.56,"Moving 1 people from room 100 to room 115 saves 1412.5599999999995 of electricity, power consumption will reduce from 10126.353333333333 to 8713.793333333333",Turn off AC in room 100,1412.5599999999995
AC,100,hot,2018-01-05,03:00:00,04:00:00,midnight,6,19,1486.946666666667,"Moving 6 people from room 117 to room 100 saves 1471.8033333333333 of electricity, power consumption will reduce from 10491.470000000001 to 9019.666666666668",Turn off AC in room 117,1471.8033333333333
AC,100,low cold,2018-01-05,17:00:00,18:00:00,evening,0,0,1466.916666666667,"Moving 6 people from room 116 to room 105 saves 1435.5699999999997 of electricity, power consumption will reduce from 10403.73 to 8968.16",Turn off AC in room 116,1435.5699999999997
AC,100,low hot,2018-01-05,17:00:00,18:00:00,evening,12,22,1577.81,"Moving 6 people from room 116 to room 105 saves 1435.5699999999997 of electricity, power consumption will reduce from 10403.73 to 8968.16",Turn off AC in room 116,1435.5699999999997
Computer,100,cold,2018-01-27,00:00:00,01:00:00,midnight,7,48,403.92333333333335,"Moving 8 people from room 104 to room 107 saves 391.52000000000044 of electricity, power consumption will reduce from 7348.236666666668 to 6956.716666666667",Turn off Computer in room 104,391.52000000000044
Computer,100,low cold,2018-01-27,18:00:00,19:00:00,evening,3,29,399.02,"Moving 14 people from room 110 to room 115 saves 392.1866666666656 of electricity, power consumption will reduce from 7415.826666666667 to 7023.640000000001",Turn off Computer in room 110,392.1866666666656
Computer,100,cold,2018-01-28,03:00:00,04:00:00,midnight,14,23,384.4933333333333,"Moving 2 people from room 107 to room 102 saves 399.5766666666668 of electricity, power consumption will reduce from 2700.7366666666667 to 2301.16",Turn off Computer in room 107,399.5766666666668
Computer,100,cold,2018-01-28,05:00:00,06:00:00,early morning,2,35,414.92,"Moving 2 people from room 109 to room 102 saves 418.02000000000044 of electricity, power consumption will reduce from 2923.4133333333334 to 2505.393333333333",Turn off Computer in room 109,418.02000000000044
Computer,100,very hot,2018-01-28,07:00:00,08:00:00,morning,5,41,414.58333333333326,"Moving 2 people from room 101 to room 100 saves 424.2566666666662 of electricity, power consumption will reduce from 2851.333333333333 to 2427.076666666667",Turn off Computer in room 101,424.2566666666662
Computer,100,hot,2018-01-28,07:00:00,08:00:00,morning,8,5,400.5366666666667,"Moving 2 people from room 101 to room 100 saves 424.2566666666662 of electricity, power consumption will reduce from 2851.333333333333 to 2427.076666666667",Turn off Computer in room 101,424.2566666666662
Computer,100,very cold,2018-01-28,11:00:00,12:00:00,morning,4,34,449.30666666666673,"Moving 1 people from room 104 to room 108 saves 403.16666666666697 of electricity, power consumption will reduce from 2876.1433333333334 to 2472.9766666666665",Turn off Computer in room 104,403.16666666666697
Computer,100,very hot,2018-01-28,14:00:00,15:00:00,afternoon,10,8,394.55,"Moving 5 people from room 116 to room 105 saves 413.50666666666666 of electricity, power consumption will reduce from 2793.9566666666665 to 2380.45",Turn off Computer in room 116,413.50666666666666
Computer,100,hot,2018-01-28,14:00:00,15:00:00,afternoon,0,0,417.56666666666666,"Moving 5 people from room 116 to room 105 saves 413.50666666666666 of electricity, power consumption will reduce from 2793.9566666666665 to 2380.45",Turn off Computer in room 116,413.50666666666666
Computer,100,very hot,2018-01-28,18:00:00,19:00:00,evening,9,53,422.33333333333326,"Moving 9 people from room 100 to room 114 saves 422.3333333333335 of electricity, power consumption will reduce from 2857.2 to 2434.8666666666663",Turn off Computer in room 100,422.3333333333335
Computer,100,very cold,2018-01-28,18:00:00,19:00:00,evening,4,54,411.80666666666673,"Moving 9 people from room 100 to room 114 saves 422.3333333333335 of electricity, power consumption will reduce from 2857.2 to 2434.8666666666663",Turn off Computer in room 100,422.3333333333335
Computer,100,low cold,2018-01-28,22:00:00,23:00:00,night,0,0,421.61666666666673,"Moving 2 people from room 106 to room 106 saves 386.9366666666665 of electricity, power consumption will reduce from 2818.99 to 2432.0533333333333",Turn off Computer in room 106,386.9366666666665
Computer,100,low cold,2018-01-29,00:00:00,01:00:00,midnight,5,51,409.92666666666673,"Moving 11 people from room 102 to room 118 saves 421.50333333333356 of electricity, power consumption will reduce from 2879.7000000000003 to 2458.1966666666667",Turn off Computer in room 102,421.50333333333356
Computer,100,low cold,2018-01-29,02:00:00,03:00:00,midnight,0,0,385.19666666666666,"Moving 2 people from room 119 to room 116 saves 395.1399999999994 of electricity, power consumption will reduce from 2737.506666666666 to 2342.366666666667",Turn off Computer in room 119,395.1399999999994
Computer,100,cold,2018-01-29,04:00:00,05:00:00,early morning,13,37,397.76666666666665,"Moving 2 people from room 103 to room 104 saves 383.14999999999964 of electricity, power consumption will reduce from 2773.7166666666662 to 2390.5666666666666",Turn off Computer in room 103,383.14999999999964
Computer,100,low hot,2018-01-29,06:00:00,07:00:00,early morning,9,17,393.59,"Moving 13 people from room 106 to room 100 saves 422.82000000000016 of electricity, power consumption will reduce from 2783.4700000000003 to 2360.65",Turn off Computer in room 106,422.82000000000016
Computer,100,hot,2018-01-29,08:00:00,09:00:00,morning,1,56,388.60666666666674,"Moving 2 people from room 101 to room 119 saves 400.2800000000002 of electricity, power consumption will reduce from 2729.976666666667 to 2329.6966666666667",Turn off Computer in room 101,400.2800000000002
Computer,100,low hot,2018-01-29,14:00:00,15:00:00,afternoon,1,10,372.57,"Moving 11 people from room 107 to room 103 saves 399.34000000000015 of electricity, power consumption will reduce from 2713.15 to 2313.81",Turn off Computer in room 107,399.34000000000015
Computer,100,low hot,2018-01-29,17:00:00,18:00:00,evening,2,26,380.7533333333333,"Moving 3 people from room 118 to room 110 saves 387.1599999999994 of electricity, power consumption will reduce from 2767.283333333333 to 2380.1233333333334",Turn off Computer in room 118,387.1599999999994
Computer,100,low hot,2018-01-29,18:00:00,19:00:00,evening,0,0,367.64666666666665,"Moving 1 people from room 103 to room 104 saves 384.9366666666665 of electricity, power consumption will reduce from 2745.5099999999998 to 2360.5733333333333",Turn off Computer in room 103,384.9366666666665
Computer,100,cold,2018-01-30,06:00:00,07:00:00,early morning,0,0,394.9666666666666,"Moving 1 people from room 110 to room 111 saves 402.87000000000035 of electricity, power consumption will reduce from 2808.08 to 2405.2099999999996",Turn off Computer in room 110,402.87000000000035
Computer,100,cold,2018-01-30,08:00:00,09:00:00,morning,1,2,396.0,"Moving 9 people from room 115 to room 119 saves 410.4433333333336 of electricity, power consumption will reduce from 2791.6800000000003 to 2381.2366666666667",Turn off Computer in room 115,410.4433333333336
Computer,100,very cold,2018-01-30,14:00:00,15:00:00,afternoon,13,8,388.50666666666666,None,Turn off Computer in room 119,389.1166666666668
Computer,100,very cold,2018-01-30,16:00:00,17:00:00,evening,6,51,412.3033333333333,"Moving 4 people from room 107 to room 119 saves 396.7633333333333 of electricity, power consumption will reduce from 2868.1866666666665 to 2471.423333333333",Turn off Computer in room 107,396.7633333333333
Computer,100,low hot,2018-01-30,16:00:00,17:00:00,evening,5,16,391.41333333333336,"Moving 4 people from room 107 to room 119 saves 396.7633333333333 of electricity, power consumption will reduce from 2868.1866666666665 to 2471.423333333333",Turn off Computer in room 107,396.7633333333333
Computer,100,very hot,2018-01-30,16:00:00,17:00:00,evening,9,28,419.7466666666666,"Moving 4 people from room 107 to room 119 saves 396.7633333333333 of electricity, power consumption will reduce from 2868.1866666666665 to 2471.423333333333",Turn off Computer in room 107,396.7633333333333
Computer,100,very cold,2018-01-30,22:00:00,23:00:00,night,11,28,410.82333333333327,"Moving 11 people from room 115 to room 115 saves 440.1866666666665 of electricity, power consumption will reduce from 2912.3399999999997 to 2472.153333333333",Turn off Computer in room 115,440.1866666666665
Computer,100,very hot,2018-01-31,01:00:00,02:00:00,midnight,0,0,402.95666666666665,None,Turn off Computer in room 100,402.95666666666693
Computer,100,hot,2018-01-31,06:00:00,07:00:00,early morning,12,35,388.31,"Moving 8 people from room 111 to room 113 saves 390.64333333333343 of electricity, power consumption will reduce from 2702.3433333333332 to 2311.7",Turn off Computer in room 111,390.64333333333343
Computer,100,low hot,2018-01-31,15:00:00,16:00:00,afternoon,1,50,392.97,"Moving 8 people from room 112 to room 100 saves 386.5099999999993 of electricity, power consumption will reduce from 2738.863333333333 to 2352.3533333333335",Turn off Computer in room 112,386.5099999999993
Computer,100,low hot,2018-01-31,18:00:00,19:00:00,evening,1,58,394.5933333333333,None,Turn off Computer in room 116,391.1500000000001
Computer,100,very hot,2018-01-31,18:00:00,19:00:00,evening,13,7,383.3,None,Turn off Computer in room 116,391.1500000000001
Computer,100,very cold,2018-01-31,23:00:00,00:00:00,midnight,0,0,391.1233333333333,"Moving 10 people from room 108 to room 116 saves 410.2133333333336 of electricity, power consumption will reduce from 2793.4533333333334 to 2383.24",Turn off Computer in room 108,410.2133333333336
Heater,100,cold,2018-01-18,04:00:00,05:00:00,early morning,15,42,2346.7833333333333,"Moving 2 people from room 111 to room 110 saves 228.0699999999997 of electricity, power consumption will reduce from 5723.546666666667 to 5495.476666666667",Turn off Refridgerator in room 111,228.0699999999997
Heater,100,low hot,2018-01-18,12:00:00,13:00:00,afternoon,1,4,2354.633333333333,None,Turn off Refridgerator in room 106,197.04333333333307
Heater,100,cold,2018-01-19,00:00:00,01:00:00,midnight,4,15,2607.97,"Moving 11 people from room 109 to room 104 saves 2511.8300000000017 of electricity, power consumption will reduce from 16782.356666666667 to 14270.526666666665",Turn off Heater in room 109,2511.8300000000017
Heater,100,very cold,2018-01-19,03:00:00,04:00:00,midnight,5,42,2210.35,"Moving 6 people from room 116 to room 110 saves 2368.91 of electricity, power consumption will reduce from 16199.150000000001 to 13830.240000000002",Turn off Heater in room 116,2368.91
Heater,100,low hot,2018-01-19,11:00:00,12:00:00,morning,11,2,2200.683333333333,None,Turn off Heater in room 103,2324.083333333334
Heater,100,low cold,2018-01-19,11:00:00,12:00:00,morning,11,56,2049.5866666666666,None,Turn off Heater in room 103,2324.083333333334
Heater,100,cold,2018-01-19,12:00:00,13:00:00,afternoon,7,25,2350.08,"Moving 6 people from room 105 to room 111 saves 2237.1400000000012 of electricity, power consumption will reduce from 15945.96 to 13708.819999999998",Turn off Heater in room 105,2237.1400000000012
Heater,100,low cold,2018-01-19,13:00:00,14:00:00,afternoon,15,3,2125.703333333333,"Moving 4 people from room 113 to room 110 saves 2096.120000000001 of electricity, power consumption will reduce from 15905.943333333335 to 13809.823333333334",Turn off Heater in room 113,2096.120000000001
Heater,100,very hot,2018-01-19,14:00:00,15:00:00,afternoon,8,45,2129.41,"Moving 3 people from room 104 to room 100 saves 2239.8099999999995 of electricity, power consumption will reduce from 15484.206666666667 to 13244.396666666667",Turn off Heater in room 104,2239.8099999999995
Heater,100,cold,2018-01-19,19:00:00,20:00:00,night,7,17,2389.7433333333333,"Moving 5 people from room 116 to room 103 saves 2307.616666666667 of electricity, power consumption will reduce from 16005.703333333335 to 13698.086666666668",Turn off Heater in room 116,2307.616666666667
Heater,100,very cold,2018-01-19,21:00:00,22:00:00,night,2,7,1917.033333333333,"Moving 12 people from room 101 to room 116 saves 2209.710000000001 of electricity, power consumption will reduce from 14573.963333333333 to 12364.253333333332",Turn off Heater in room 101,2209.710000000001
Heater,100,cold,2018-01-20,02:00:00,03:00:00,midnight,8,19,2259.873333333333,None,Turn off Heater in room 105,2210.59
Heater,100,hot,2018-01-20,03:00:00,04:00:00,midnight,12,32,2217.8566666666666,None,Turn off Heater in room 108,2380.206666666667
Heater,100,cold,2018-01-20,08:00:00,09:00:00,morning,5,48,2066.87,"Moving 6 people from room 106 to room 119 saves 2261.1766666666663 of electricity, power consumption will reduce from 15433.880000000001 to 13172.703333333335",Turn off Heater in room 106,2261.1766666666663
Heater,100,very hot,2018-01-20,14:00:00,15:00:00,afternoon,2,53,2280.773333333333,"Moving 2 people from room 100 to room 106 saves 2280.7733333333326 of electricity, power consumption will reduce from 15730.266666666665 to 13449.493333333332",Turn off Heater in room 100,2280.7733333333326
Heater,100,low cold,2018-01-20,16:00:00,17:00:00,evening,14,4,2302.423333333333,"Moving 1 people from room 119 to room 119 saves 2091.4833333333336 of electricity, power consumption will reduce from 15844.3 to 13752.816666666666",Turn off Heater in room 119,2091.4833333333336
Heater,100,very cold,2018-01-20,21:00:00,22:00:00,night,5,24,1998.3666666666666,"Moving 6 people from room 113 to room 118 saves 2082.129999999999 of electricity, power consumption will reduce from 15132.22 to 13050.09",Turn off Heater in room 113,2082.129999999999
Heater,100,cold,2018-01-21,00:00:00,01:00:00,midnight,4,46,2423.73,"Moving 4 people from room 107 to room 106 saves 2530.8433333333323 of electricity, power consumption will reduce from 17045.956666666665 to 14515.113333333333",Turn off Heater in room 107,2530.8433333333323
Heater,100,very cold,2018-01-21,01:00:00,02:00:00,midnight,7,17,2268.22,None,Turn off Heater in room 106,2162.123333333333
Heater,100,low hot,2018-01-21,03:00:00,04:00:00,midnight,13,29,2312.98,"Moving 1 people from room 119 to room 113 saves 2166.7766666666666 of electricity, power consumption will reduce from 15665.013333333334 to 13498.236666666668",Turn off Heater in room 119,2166.7766666666666
Heater,100,cold,2018-01-21,05:00:00,06:00:00,early morning,0,0,2088.4666666666667,"Moving 6 people from room 108 to room 108 saves 2190.449999999999 of electricity, power consumption will reduce from 15216.136666666665 to 13025.686666666666",Turn off Heater in room 108,2190.449999999999
Heater,100,hot,2018-01-21,06:00:00,07:00:00,early morning,6,16,2143.343333333333,"Moving 4 people from room 109 to room 100 saves 2234.123333333333 of electricity, power consumption will reduce from 14957.033333333333 to 12722.91",Turn off Heater in room 109,2234.123333333333
Heater,100,very cold,2018-01-21,13:00:00,14:00:00,afternoon,4,3,2070.8366666666666,"Moving 6 people from room 106 to room 102 saves 2139.9566666666633 of electricity, power consumption will reduce from 15041.43333333333 to 12901.476666666667",Turn off Heater in room 106,2139.9566666666633
Heater,100,hot,2018-01-21,13:00:00,14:00:00,afternoon,11,30,2221.09,"Moving 6 people from room 106 to room 102 saves 2139.9566666666633 of electricity, power consumption will reduce from 15041.43333333333 to 12901.476666666667",Turn off Heater in room 106,2139.9566666666633
Heater,100,very cold,2018-01-21,15:00:00,16:00:00,afternoon,1,46,1984.6533333333332,"Moving 15 people from room 119 to room 103 saves 2177.0599999999995 of electricity, power consumption will reduce from 14788.99 to 12611.93",Turn off Heater in room 119,2177.0599999999995
Heater,100,very cold,2018-01-21,19:00:00,20:00:00,night,10,20,2128.7,"Moving 7 people from room 105 to room 117 saves 2286.9866666666676 of electricity, power consumption will reduce from 15365.676666666666 to 13078.689999999999",Turn off Heater in room 105,2286.9866666666676
Heater,100,very hot,2018-01-22,01:00:00,02:00:00,midnight,5,57,2045.406666666667,"Moving 3 people from room 105 to room 100 saves 2138.116666666667 of electricity, power consumption will reduce from 15283.116666666667 to 13145.0",Turn off Heater in room 105,2138.116666666667
Heater,100,very cold,2018-01-22,05:00:00,06:00:00,early morning,9,8,2105.45,"Moving 5 people from room 102 to room 102 saves 2093.9733333333315 of electricity, power consumption will reduce from 15431.91 to 13337.936666666668",Turn off Heater in room 102,2093.9733333333315
Heater,100,low hot,2018-01-22,05:00:00,06:00:00,early morning,11,52,2439.5033333333336,"Moving 5 people from room 102 to room 102 saves 2093.9733333333315 of electricity, power consumption will reduce from 15431.91 to 13337.936666666668",Turn off Heater in room 102,2093.9733333333315
Heater,100,cold,2018-01-22,10:00:00,11:00:00,morning,5,52,2041.3933333333332,"Moving 10 people from room 111 to room 119 saves 2201.6033333333326 of electricity, power consumption will reduce from 15059.4 to 12857.796666666667",Turn off Heater in room 111,2201.6033333333326
Heater,100,cold,2018-01-22,11:00:00,12:00:00,morning,5,44,2092.02,"Moving 7 people from room 117 to room 101 saves 2295.7599999999984 of electricity, power consumption will reduce from 15719.529999999999 to 13423.77",Turn off Heater in room 117,2295.7599999999984
Heater,100,very hot,2018-01-22,12:00:00,13:00:00,afternoon,11,29,2251.6866666666665,"Moving 11 people from room 112 to room 100 saves 2080.326666666666 of electricity, power consumption will reduce from 15893.619999999999 to 13813.293333333333",Turn off Heater in room 112,2080.326666666666
Heater,100,cold,2018-01-22,17:00:00,18:00:00,evening,5,40,1938.86,"Moving 11 people from room 110 to room 102 saves 2086.666666666666 of electricity, power consumption will reduce from 14516.039999999999 to 12429.373333333333",Turn off Heater in room 110,2086.666666666666
Heater,100,low hot,2018-01-22,18:00:00,19:00:00,evening,9,53,2445.346666666667,"Moving 14 people from room 101 to room 100 saves 2329.2333333333336 of electricity, power consumption will reduce from 15926.576666666668 to 13597.343333333334",Turn off Heater in room 101,2329.2333333333336
Heater,100,very hot,2018-01-22,21:00:00,22:00:00,night,11,21,2102.0533333333333,"Moving 9 people from room 115 to room 100 saves 2106.4633333333313 of electricity, power consumption will reduce from 14831.99333333333 to 12725.529999999999",Turn off Heater in room 115,2106.4633333333313
Heater,100,low cold,2018-01-22,21:00:00,22:00:00,night,9,33,2157.473333333333,"Moving 9 people from room 115 to room 100 saves 2106.4633333333313 of electricity, power consumption will reduce from 14831.99333333333 to 12725.529999999999",Turn off Heater in room 115,2106.4633333333313
Lights,100,cold,2018-01-05,08:00:00,09:00:00,morning,12,4,1370.38,"Moving 12 people from room 100 to room 117 saves 1370.380000000001 of electricity, power consumption will reduce from 10434.773333333334 to 9064.393333333333",Turn off Lights in room 100,1370.380000000001
Lights,100,very hot,2018-01-05,13:00:00,14:00:00,afternoon,7,39,1598.0966666666666,"Moving 6 people from room 101 to room 105 saves 1511.4433333333345 of electricity, power consumption will reduce from 10922.543333333333 to 9411.099999999999",Turn off Lights in room 101,1511.4433333333345
Lights,100,very cold,2018-01-05,19:00:00,20:00:00,night,10,50,1483.15,"Moving 7 people from room 112 to room 117 saves 1526.6433333333334 of electricity, power consumption will reduce from 10276.373333333333 to 8749.73",Turn off AC in room 112,1526.6433333333334
Lights,100,low hot,2018-01-05,23:00:00,00:00:00,midnight,13,17,1563.053333333333,"Moving 6 people from room 118 to room 102 saves 1518.1800000000003 of electricity, power consumption will reduce from 10688.720000000001 to 9170.54",Turn off AC in room 118,1518.1800000000003
Lights,100,very hot,2018-01-06,00:00:00,01:00:00,midnight,5,53,1429.0366666666666,"Moving 8 people from room 107 to room 111 saves 1528.9466666666685 of electricity, power consumption will reduce from 10350.043333333335 to 8821.096666666666",Turn off Lights in room 107,1528.9466666666685
Lights,100,low hot,2018-01-06,02:00:00,03:00:00,midnight,10,52,1482.253333333333,"Moving 15 people from room 117 to room 108 saves 1492.0933333333323 of electricity, power consumption will reduce from 10634.163333333334 to 9142.070000000002",Turn off Lights in room 117,1492.0933333333323
Lights,100,low cold,2018-01-06,04:00:00,05:00:00,early morning,4,26,1524.0766666666666,"Moving 3 people from room 104 to room 100 saves 1418.7733333333344 of electricity, power consumption will reduce from 10783.246666666668 to 9364.473333333333",Turn off Lights in room 104,1418.7733333333344
Lights,100,hot,2018-01-06,11:00:00,12:00:00,morning,13,58,1430.27,"Moving 5 people from room 118 to room 116 saves 1377.6333333333332 of electricity, power consumption will reduce from 10310.096666666666 to 8932.463333333333",Turn off Lights in room 118,1377.6333333333332
Lights,100,very cold,2018-01-06,14:00:00,15:00:00,afternoon,7,54,1369.7966666666666,"Moving 7 people from room 100 to room 101 saves 1369.796666666667 of electricity, power consumption will reduce from 9932.826666666666 to 8563.029999999999",Turn off Lights in room 100,1369.796666666667
Lights,100,hot,2018-01-06,19:00:00,20:00:00,night,11,1,1394.9833333333331,"Moving 15 people from room 101 to room 111 saves 1515.1166666666668 of electricity, power consumption will reduce from 10418.486666666666 to 8903.369999999999",Turn off Lights in room 101,1515.1166666666668
Lights,100,cold,2018-01-06,22:00:00,23:00:00,night,2,4,1382.1,"Moving 2 people from room 109 to room 100 saves 1404.0266666666666 of electricity, power consumption will reduce from 10461.28 to 9057.253333333334",Turn off Lights in room 109,1404.0266666666666
Lights,100,very cold,2018-01-06,23:00:00,00:00:00,midnight,1,21,1565.44,"Moving 1 people from room 100 to room 101 saves 1565.4400000000005 of electricity, power consumption will reduce from 10682.046666666667 to 9116.606666666667",Turn off Lights in room 100,1565.4400000000005
Lights,100,very hot,2018-01-06,23:00:00,00:00:00,midnight,5,43,1537.1,"Moving 1 people from room 100 to room 101 saves 1565.4400000000005 of electricity, power consumption will reduce from 10682.046666666667 to 9116.606666666667",Turn off Lights in room 100,1565.4400000000005
Lights,100,cold,2018-01-07,00:00:00,01:00:00,midnight,14,10,1369.1266666666668,"Moving 1 people from room 109 to room 100 saves 1271.7066666666651 of electricity, power consumption will reduce from 10166.16 to 8894.453333333335",Turn off Lights in room 109,1271.7066666666651
Lights,100,hot,2018-01-07,02:00:00,03:00:00,midnight,13,48,1459.573333333333,"Moving 1 people from room 106 to room 105 saves 1464.0633333333317 of electricity, power consumption will reduce from 10574.523333333333 to 9110.460000000001",Turn off Lights in room 106,1464.0633333333317
Lights,100,low hot,2018-01-07,03:00:00,04:00:00,midnight,12,14,1496.7033333333334,"Moving 11 people from room 114 to room 115 saves 1355.9333333333325 of electricity, power consumption will reduce from 10560.586666666666 to 9204.653333333334",Turn off Lights in room 114,1355.9333333333325
Lights,100,very hot,2018-01-07,06:00:00,07:00:00,early morning,8,38,1486.4333333333334,"Moving 3 people from room 116 to room 105 saves 1494.793333333333 of electricity, power consumption will reduce from 10391.17 to 8896.376666666667",Turn off Lights in room 116,1494.793333333333
Lights,100,hot,2018-01-07,09:00:00,10:00:00,morning,8,8,1549.7666666666669,None,Turn off Lights in room 104,1355.3600000000006
Lights,100,low cold,2018-01-07,10:00:00,11:00:00,morning,15,24,1571.996666666667,None,Turn off Lights in room 101,1544.9566666666688
Lights,100,low cold,2018-01-07,12:00:00,13:00:00,afternoon,0,0,1606.206666666667,None,Turn off Lights in room 100,1606.206666666667
Lights,100,very cold,2018-01-08,00:00:00,01:00:00,midnight,7,39,1506.466666666667,"Moving 1 people from room 117 to room 100 saves 1464.8033333333333 of electricity, power consumption will reduce from 10504.28 to 9039.476666666667",Turn off Lights in room 117,1464.8033333333333
Lights,100,low cold,2018-01-08,01:00:00,02:00:00,midnight,4,43,1482.0666666666666,None,Turn off Lights in room 109,1375.9833333333354
Lights,100,low cold,2018-01-08,02:00:00,03:00:00,midnight,14,54,1544.946666666667,"Moving 5 people from room 118 to room 102 saves 1468.1566666666677 of electricity, power consumption will reduce from 10556.046666666667 to 9087.89",Turn off Lights in room 118,1468.1566666666677
Lights,100,low hot,2018-01-08,02:00:00,03:00:00,midnight,15,31,1613.503333333333,"Moving 5 people from room 118 to room 102 saves 1468.1566666666677 of electricity, power consumption will reduce from 10556.046666666667 to 9087.89",Turn off Lights in room 118,1468.1566666666677
