device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power
Computer,100,very hot,2018-01-29,18:00:00,19:00:00,evening,12,4,386
Computer,100,very hot,2018-01-29,21:00:00,22:00:00,night,0,0,389
Computer,100,cold,2018-01-30,02:00:00,03:00:00,midnight,10,51,389
Computer,100,cold,2018-01-30,03:00:00,04:00:00,midnight,0,0,362
Computer,100,cold,2018-01-30,06:00:00,07:00:00,early morning,2,56,497
Computer,100,low cold,2018-01-30,06:00:00,07:00:00,early morning,5,3,317
Computer,100,cold,2018-01-30,10:00:00,11:00:00,morning,8,28,368
Computer,100,low hot,2018-01-30,14:00:00,15:00:00,afternoon,10,46,427
Computer,100,low hot,2018-01-30,15:00:00,16:00:00,afternoon,9,19,370
Computer,100,hot,2018-01-30,18:00:00,19:00:00,evening,8,46,345
Computer,100,low cold,2018-01-30,18:00:00,19:00:00,evening,13,16,487
Computer,100,very hot,2018-01-30,23:00:00,00:00:00,midnight,1,30,312
Computer,100,very hot,2018-01-31,03:00:00,04:00:00,midnight,5,4,305
Computer,100,cold,2018-01-31,04:00:00,05:00:00,early morning,4,31,345
Computer,100,very cold,2018-01-31,07:00:00,08:00:00,morning,15,44,362
Computer,100,very cold,2018-01-31,17:00:00,18:00:00,evening,11,39,330
Computer,100,very hot,2018-01-31,19:00:00,20:00:00,night,5,39,362
Heater,100,low cold,2018-01-18,05:00:00,06:00:00,early morning,14,5,2216
Heater,100,low cold,2018-01-18,12:00:00,13:00:00,afternoon,0,0,2227
Heater,100,low hot,2018-01-19,01:00:00,02:00:00,midnight,1,31,2292
Heater,100,very cold,2018-01-19,02:00:00,03:00:00,midnight,7,23,1841
Heater,100,cold,2018-01-19,03:00:00,04:00:00,midnight,12,28,1746
Heater,100,hot,2018-01-19,03:00:00,04:00:00,midnight,9,46,2094
Heater,100,very cold,2018-01-19,05:00:00,06:00:00,early morning,10,50,2618
Heater,100,hot,2018-01-19,09:00:00,10:00:00,morning,7,17,2363
Heater,100,hot,2018-01-19,12:00:00,13:00:00,afternoon,12,16,2433
Heater,100,cold,2018-01-19,15:00:00,16:00:00,afternoon,1,51,2963
Heater,100,very hot,2018-01-19,17:00:00,18:00:00,evening,1,50,2429
Heater,100,cold,2018-01-19,20:00:00,21:00:00,night,8,10,2185
Heater,100,low cold,2018-01-19,22:00:00,23:00:00,night,6,38,2283
Heater,100,very hot,2018-01-19,23:00:00,00:00:00,midnight,1,57,2578
Heater,100,cold,2018-01-20,01:00:00,02:00:00,midnight,5,56,1835
Heater,100,very hot,2018-01-20,06:00:00,07:00:00,early morning,15,57,1949
Heater,100,very cold,2018-01-20,15:00:00,16:00:00,afternoon,13,55,2499
Heater,100,low hot,2018-01-21,00:00:00,01:00:00,midnight,0,0,2064
Heater,100,very cold,2018-01-21,01:00:00,02:00:00,midnight,3,20,2725
Heater,100,low cold,2018-01-21,07:00:00,08:00:00,morning,7,20,2134
Heater,100,very cold,2018-01-21,13:00:00,14:00:00,afternoon,0,0,1766
Heater,100,cold,2018-01-21,16:00:00,17:00:00,evening,2,16,2741
Heater,100,very cold,2018-01-21,18:00:00,19:00:00,evening,0,0,1610
Heater,100,hot,2018-01-22,02:00:00,03:00:00,midnight,12,1,2274
Heater,100,very cold,2018-01-22,03:00:00,04:00:00,midnight,12,6,2507
Heater,100,very hot,2018-01-22,04:00:00,05:00:00,early morning,14,2,1766
Heater,100,cold,2018-01-22,04:00:00,05:00:00,early morning,15,51,1935
Heater,100,very hot,2018-01-22,07:00:00,08:00:00,morning,13,28,2604
Heater,100,very cold,2018-01-22,08:00:00,09:00:00,morning,6,44,2475
Heater,100,very hot,2018-01-22,10:00:00,11:00:00,morning,3,48,2396
Heater,100,low cold,2018-01-22,13:00:00,14:00:00,afternoon,13,2,2206
Heater,100,very hot,2018-01-22,13:00:00,14:00:00,afternoon,12,28,2324
Heater,100,very cold,2018-01-22,13:00:00,14:00:00,afternoon,6,49,2771
Heater,100,very hot,2018-01-22,15:00:00,16:00:00,afternoon,13,51,2594
Heater,100,very cold,2018-01-22,15:00:00,16:00:00,afternoon,4,15,2921
Heater,100,low cold,2018-01-22,19:00:00,20:00:00,night,11,44,2691
Lights,100,low hot,2018-01-05,04:00:00,05:00:00,early morning,11,23,1209
Lights,100,very cold,2018-01-05,15:00:00,16:00:00,afternoon,6,30,1490
Lights,100,hot,2018-01-05,21:00:00,22:00:00,night,0,0,1228
Lights,100,very hot,2018-01-06,02:00:00,03:00:00,midnight,6,25,1373
Lights,100,very hot,2018-01-06,05:00:00,06:00:00,early morning,4,47,1919
Lights,100,hot,2018-01-06,10:00:00,11:00:00,morning,2,39,1683
Lights,100,very cold,2018-01-06,12:00:00,13:00:00,afternoon,12,34,1830
Lights,100,hot,2018-01-06,15:00:00,16:00:00,afternoon,12,58,1409
Lights,100,very cold,2018-01-06,16:00:00,17:00:00,evening,0,0,1824
Lights,100,low hot,2018-01-06,16:00:00,17:00:00,evening,13,49,1731
Lights,100,low hot,2018-01-06,19:00:00,20:00:00,night,6,18,1773
Lights,100,hot,2018-01-06,21:00:00,22:00:00,night,11,36,1488
Lights,100,very hot,2018-01-07,02:00:00,03:00:00,midnight,14,22,1462
Lights,100,hot,2018-01-07,02:00:00,03:00:00,midnight,10,41,1330
Lights,100,low hot,2018-01-07,03:00:00,04:00:00,midnight,11,55,1590
Lights,100,low hot,2018-01-07,09:00:00,10:00:00,morning,7,40,1764
Lights,100,low cold,2018-01-07,17:00:00,18:00:00,evening,1,17,1167
Lights,100,low hot,2018-01-08,05:00:00,06:00:00,early morning,12,32,1669
Lights,100,very hot,2018-01-08,08:00:00,09:00:00,morning,12,52,1580
Lights,100,very hot,2018-01-08,09:00:00,10:00:00,morning,9,51,1383
Lights,100,low hot,2018-01-08,21:00:00,22:00:00,night,10,3,1747
Lights,100,very hot,2018-01-08,22:00:00,23:00:00,night,6,1,1239
Lights,100,very cold,2018-01-09,06:00:00,07:00:00,early morning,15,18,1545
Lights,100,hot,2018-01-09,10:00:00,11:00:00,morning,15,39,1941
Lights,100,very hot,2018-01-09,12:00:00,13:00:00,afternoon,12,25,1167
Lights,100,low cold,2018-01-09,15:00:00,16:00:00,afternoon,1,34,1684
Lights,100,hot,2018-01-09,22:00:00,23:00:00,night,10,26,1971
Lights,100,low cold,2018-01-09,23:00:00,00:00:00,midnight,8,34,1148
Microwave,100,low hot,2018-01-23,01:00:00,02:00:00,midnight,13,49,1046
Microwave,100,cold,2018-01-23,08:00:00,09:00:00,morning,13,44,1300
Microwave,100,low hot,2018-01-23,10:00:00,11:00:00,morning,11,7,1707
Microwave,100,low hot,2018-01-23,15:00:00,16:00:00,afternoon,5,10,1978
Microwave,100,low cold,2018-01-23,16:00:00,17:00:00,evening,1,6,1912
Microwave,100,low cold,2018-01-23,16:00:00,17:00:00,evening,2,58,1057
Microwave,100,hot,2018-01-23,22:00:00,23:00:00,night,7,54,1912
Microwave,100,very hot,2018-01-24,00:00:00,01:00:00,midnight,4,29,1879
Microwave,100,low cold,2018-01-24,01:00:00,02:00:00,midnight,4,1,1569
Microwave,100,very hot,2018-01-24,02:00:00,03:00:00,midnight,14,8,1193
Microwave,100,hot,2018-01-24,19:00:00,20:00:00,night,11,25,1473
Microwave,100,hot,2018-01-24,21:00:00,22:00:00,night,4,56,1210
Microwave,100,hot,2018-01-24,21:00:00,22:00:00,night,0,0,1843
Microwave,100,very cold,2018-01-24,23:00:00,00:00:00,midnight,14,3,1361
Microwave,100,low cold,2018-01-24,23:00:00,00:00:00,midnight,11,3,1431
Microwave,100,low hot,2018-01-25,01:00:00,02:00:00,midnight,0,0,1643
Microwave,100,low hot,2018-01-25,07:00:00,08:00:00,morning,13,45,1225
Microwave,100,low hot,2018-01-25,12:00:00,13:00:00,afternoon,10,29,1739
Microwave,100,cold,2018-01-25,14:00:00,15:00:00,afternoon,8,20,1966
Microwave,100,low hot,2018-01-25,18:00:00,19:00:00,evening,14,44,1013
Microwave,100,hot,2018-01-25,19:00:00,20:00:00,night,15,44,1840
Microwave,100,very cold,2018-01-25,23:00:00,00:00:00,midnight,7,22,1012
Microwave,100,cold,2018-01-26,00:00:00,01:00:00,midnight,0,0,1132
Microwave,100,very cold,2018-01-26,00:00:00,01:00:00,midnight,10,36,1457
Microwave,100,low hot,2018-01-26,01:00:00,02:00:00,midnight,7,5,1330
Microwave,100,cold,2018-01-26,03:00:00,04:00:00,midnight,5,58,1999
Microwave,100,cold,2018-01-26,04:00:00,05:00:00,early morning,8,39,1272
Microwave,100,cold,2018-01-26,06:00:00,07:00:00,early morning,10,22,1868
Microwave,100,low hot,2018-01-26,17:00:00,18:00:00,evening,8,55,1823
Microwave,100,low hot,2018-01-26,19:00:00,20:00:00,night,11,12,1634
Microwave,100,low cold,2018-01-26,21:00:00,22:00:00,night,7,32,1137
Microwave,100,cold,2018-01-26,23:00:00,00:00:00,midnight,15,1,1941
Microwave,100,hot,2018-01-27,07:00:00,08:00:00,morning,12,13,1085
Microwave,100,low cold,2018-01-27,13:00:00,14:00:00,afternoon,0,0,1195
Microwave,100,cold,2018-01-27,14:00:00,15:00:00,afternoon,9,13,1043
Microwave,100,hot,2018-01-27,14:00:00,15:00:00,afternoon,8,30,1184
Microwave,100,low hot,2018-01-27,19:00:00,20:00:00,night,5,24,1239
Refridgerator,100,low hot,2018-01-14,00:00:00,01:00:00,midnight,14,30,280
Refridgerator,100,cold,2018-01-14,06:00:00,07:00:00,early morning,9,14,297
Refridgerator,100,low cold,2018-01-14,08:00:00,09:00:00,morning,1,38,117
Refridgerator,100,hot,2018-01-14,10:00:00,11:00:00,morning,12,25,210
Refridgerator,100,cold,2018-01-14,16:00:00,17:00:00,evening,3,26,188
Refridgerator,100,very hot,2018-01-14,21:00:00,22:00:00,night,8,59,204
Refridgerator,100,very hot,2018-01-14,23:00:00,00:00:00,midnight,7,19,212
Refridgerator,100,low cold,2018-01-15,02:00:00,03:00:00,midnight,4,28,170
Refridgerator,100,very hot,2018-01-15,04:00:00,05:00:00,early morning,10,57,214
Refridgerator,100,low hot,2018-01-15,08:00:00,09:00:00,morning,9,43,289
Refridgerator,100,very cold,2018-01-15,08:00:00,09:00:00,morning,0,0,150
Refridgerator,100,cold,2018-01-15,09:00:00,10:00:00,morning,3,29,260
Refridgerator,100,very hot,2018-01-15,10:00:00,11:00:00,morning,2,7,296
Refridgerator,100,low hot,2018-01-15,18:00:00,19:00:00,evening,4,4,106
Refridgerator,100,hot,2018-01-15,19:00:00,20:00:00,night,5,1,201
Refridgerator,100,hot,2018-01-15,22:00:00,23:00:00,night,2,23,203
Refridgerator,100,low cold,2018-01-16,06:00:00,07:00:00,early morning,14,43,221
Refridgerator,100,hot,2018-01-16,20:00:00,21:00:00,night,7,21,235
Refridgerator,100,low cold,2018-01-16,22:00:00,23:00:00,night,5,57,150
Refridgerator,100,very hot,2018-01-17,05:00:00,06:00:00,early morning,4,11,296
Refridgerator,100,low cold,2018-01-17,09:00:00,10:00:00,morning,2,43,160
Refridgerator,100,cold,2018-01-17,10:00:00,11:00:00,morning,8,5,222
Refridgerator,100,low cold,2018-01-17,12:00:00,13:00:00,afternoon,7,34,170
Refridgerator,100,very hot,2018-01-17,22:00:00,23:00:00,night,3,6,228
Refridgerator,100,cold,2018-01-18,00:00:00,01:00:00,midnight,5,26,152
Refridgerator,100,low hot,2018-01-18,01:00:00,02:00:00,midnight,6,23,162
Refridgerator,100,cold,2018-01-18,07:00:00,08:00:00,morning,4,51,188
Refridgerator,100,very cold,2018-01-18,14:00:00,15:00:00,afternoon,14,16,120
Television,100,low hot,2018-01-09,00:00:00,01:00:00,midnight,2,3,212
Television,100,cold,2018-01-10,00:00:00,01:00:00,midnight,6,6,256
Television,100,cold,2018-01-10,01:00:00,02:00:00,midnight,6,27,281
Television,100,hot,2018-01-10,04:00:00,05:00:00,early morning,11,23,218
Television,100,very hot,2018-01-10,09:00:00,10:00:00,morning,7,42,206
Television,100,very cold,2018-01-10,10:00:00,11:00:00,morning,0,0,212
Television,100,low hot,2018-01-10,12:00:00,13:00:00,afternoon,0,0,273
Television,100,hot,2018-01-10,12:00:00,13:00:00,afternoon,11,47,253
Television,100,hot,2018-01-10,19:00:00,20:00:00,night,8,14,232
Television,100,hot,2018-01-10,20:00:00,21:00:00,night,15,9,279
Television,100,very hot,2018-01-11,01:00:00,02:00:00,midnight,0,0,285
Television,100,low cold,2018-01-11,02:00:00,03:00:00,midnight,10,15,283
Television,100,very hot,2018-01-11,04:00:00,05:00:00,early morning,13,9,286
Television,100,low hot,2018-01-11,05:00:00,06:00:00,early morning,11,57,215
Television,100,very hot,2018-01-11,07:00:00,08:00:00,morning,15,10,264
Television,100,cold,2018-01-11,14:00:00,15:00:00,afternoon,9,13,253
Television,100,hot,2018-01-11,15:00:00,16:00:00,afternoon,7,33,233
Television,100,low cold,2018-01-11,16:00:00,17:00:00,evening,10,39,290
Television,100,cold,2018-01-11,16:00:00,17:00:00,evening,13,1,228
Television,100,very hot,2018-01-11,19:00:00,20:00:00,night,0,0,250
Television,100,cold,2018-01-11,23:00:00,00:00:00,midnight,12,19,202
Television,100,cold,2018-01-11,23:00:00,00:00:00,midnight,15,59,239
Television,100,cold,2018-01-12,00:00:00,01:00:00,midnight,9,47,204
Television,100,low hot,2018-01-12,01:00:00,02:00:00,midnight,12,9,206
Television,100,very cold,2018-01-12,02:00:00,03:00:00,midnight,10,7,274
Television,100,cold,2018-01-12,03:00:00,04:00:00,midnight,10,37,255
Television,100,low cold,2018-01-12,03:00:00,04:00:00,midnight,7,38,203
Television,100,very cold,2018-01-12,04:00:00,05:00:00,early morning,9,41,207
Television,100,cold,2018-01-12,05:00:00,06:00:00,early morning,2,28,223
Television,100,low hot,2018-01-12,08:00:00,09:00:00,morning,12,54,248
Television,100,low hot,2018-01-12,10:00:00,11:00:00,morning,10,40,206
Television,100,hot,2018-01-12,11:00:00,12:00:00,morning,14,16,246
Television,100,cold,2018-01-12,17:00:00,18:00:00,evening,11,38,227
Television,100,very cold,2018-01-12,19:00:00,20:00:00,night,1,24,253
Television,100,low hot,2018-01-12,21:00:00,22:00:00,night,15,29,277
Television,100,cold,2018-01-12,23:00:00,00:00:00,midnight,6,14,253
Television,100,low hot,2018-01-13,00:00:00,01:00:00,midnight,11,10,280
Television,100,very cold,2018-01-13,00:00:00,01:00:00,midnight,14,4,296
Television,100,low hot,2018-01-13,00:00:00,01:00:00,midnight,4,15,203
Television,100,very hot,2018-01-13,03:00:00,04:00:00,midnight,9,59,217
Television,100,low hot,2018-01-13,03:00:00,04:00:00,midnight,2,51,216
Television,100,cold,2018-01-13,04:00:00,05:00:00,early morning,0,0,284
Television,100,very hot,2018-01-13,04:00:00,05:00:00,early morning,10,9,203
Television,100,low cold,2018-01-13,08:00:00,09:00:00,morning,1,40,212
Television,100,very hot,2018-01-13,08:00:00,09:00:00,morning,1,52,228
Television,100,low hot,2018-01-13,08:00:00,09:00:00,morning,3,39,277
Television,100,very cold,2018-01-13,09:00:00,10:00:00,morning,10,31,225
Television,100,very hot,2018-01-13,12:00:00,13:00:00,afternoon,9,9,240
Television,100,low hot,2018-01-13,12:00:00,13:00:00,afternoon,0,0,233
Television,100,cold,2018-01-13,16:00:00,17:00:00,evening,9,25,255
Television,100,very hot,2018-01-13,20:00:00,21:00:00,night,8,44,269
Television,100,very hot,2018-01-13,21:00:00,22:00:00,night,3,58,284
Television,100,very cold,2018-01-13,22:00:00,23:00:00,night,5,45,265
Television,100,hot,2018-01-13,23:00:00,00:00:00,midnight,3,53,241
Television,100,very hot,2018-01-14,04:00:00,05:00:00,early morning,10,50,229
Television,100,low hot,2018-01-14,07:00:00,08:00:00,morning,11,5,236
Television,100,low cold,2018-01-14,10:00:00,11:00:00,morning,3,2,250
AC,101,low hot,2018-01-01,08:00:00,09:00:00,morning,12,13,1879
AC,101,hot,2018-01-01,09:00:00,10:00:00,morning,11,56,1888
AC,101,low hot,2018-01-01,11:00:00,12:00:00,morning,5,40,1758
AC,101,cold,2018-01-01,11:00:00,12:00:00,morning,14,39,1791
AC,101,low hot,2018-01-01,12:00:00,13:00:00,afternoon,0,0,1823
AC,101,cold,2018-01-01,13:00:00,14:00:00,afternoon,13,45,1021
AC,101,hot,2018-01-01,18:00:00,19:00:00,evening,5,14,1911
AC,101,cold,2018-01-02,01:00:00,02:00:00,midnight,3,38,1325
AC,101,low hot,2018-01-02,02:00:00,03:00:00,midnight,13,28,1074
AC,101,cold,2018-01-02,05:00:00,06:00:00,early morning,9,24,1821
AC,101,low hot,2018-01-02,10:00:00,11:00:00,morning,8,53,1235
AC,101,very hot,2018-01-02,13:00:00,14:00:00,afternoon,13,36,1810
AC,101,very cold,2018-01-02,17:00:00,18:00:00,evening,4,31,1912
AC,101,low hot,2018-01-02,22:00:00,23:00:00,night,15,33,1498
AC,101,hot,2018-01-03,01:00:00,02:00:00,midnight,11,57,1695
AC,101,low hot,2018-01-03,01:00:00,02:00:00,midnight,0,0,1002
AC,101,low hot,2018-01-03,02:00:00,03:00:00,midnight,4,10,1442
AC,101,hot,2018-01-03,09:00:00,10:00:00,morning,12,2,1963
AC,101,low cold,2018-01-03,11:00:00,12:00:00,morning,1,31,1154
AC,101,very hot,2018-01-03,11:00:00,12:00:00,morning,15,18,1055
AC,101,very hot,2018-01-03,13:00:00,14:00:00,afternoon,5,29,1372
AC,101,very hot,2018-01-03,16:00:00,17:00:00,evening,9,47,1062
AC,101,low cold,2018-01-03,17:00:00,18:00:00,evening,10,2,1396
AC,101,very hot,2018-01-03,18:00:00,19:00:00,evening,14,58,1713
AC,101,low hot,2018-01-03,19:00:00,20:00:00,night,14,14,1258
AC,101,low cold,2018-01-03,19:00:00,20:00:00,night,10,51,1639
AC,101,hot,2018-01-03,20:00:00,21:00:00,night,11,53,1549
AC,101,low cold,2018-01-03,21:00:00,22:00:00,night,0,0,1272
AC,101,cold,2018-01-03,23:00:00,00:00:00,midnight,3,14,1351
AC,101,cold,2018-01-04,00:00:00,01:00:00,midnight,13,39,1019
AC,101,very cold,2018-01-04,05:00:00,06:00:00,early morning,4,45,1187
AC,101,low cold,2018-01-04,12:00:00,13:00:00,afternoon,1,36,1140
AC,101,low cold,2018-01-04,16:00:00,17:00:00,evening,14,1,1663
AC,101,hot,2018-01-05,03:00:00,04:00:00,midnight,3,45,1050
AC,101,hot,2018-01-05,05:00:00,06:00:00,early morning,8,19,1694
AC,101,low cold,2018-01-05,15:00:00,16:00:00,afternoon,13,55,1821
Computer,101,low hot,2018-01-27,13:00:00,14:00:00,afternoon,12,13,353
Computer,101,very hot,2018-01-27,21:00:00,22:00:00,night,12,42,397
Computer,101,cold,2018-01-28,00:00:00,01:00:00,midnight,7,45,429
Computer,101,low hot,2018-01-28,04:00:00,05:00:00,early morning,1,38,304
Computer,101,very hot,2018-01-28,12:00:00,13:00:00,afternoon,2,55,392
Computer,101,low hot,2018-01-28,13:00:00,14:00:00,afternoon,2,33,362
Computer,101,very cold,2018-01-28,15:00:00,16:00:00,afternoon,3,13,419
Computer,101,hot,2018-01-28,19:00:00,20:00:00,night,13,28,381
Computer,101,hot,2018-01-28,20:00:00,21:00:00,night,5,18,469
Computer,101,hot,2018-01-29,00:00:00,01:00:00,midnight,9,6,338
Computer,101,low cold,2018-01-29,00:00:00,01:00:00,midnight,0,0,301
Computer,101,very cold,2018-01-29,00:00:00,01:00:00,midnight,14,20,434
Computer,101,hot,2018-01-29,01:00:00,02:00:00,midnight,3,33,350
Computer,101,cold,2018-01-29,02:00:00,03:00:00,midnight,3,10,331
Computer,101,very cold,2018-01-29,08:00:00,09:00:00,morning,13,43,358
Computer,101,low cold,2018-01-29,08:00:00,09:00:00,morning,13,5,358
Computer,101,hot,2018-01-29,13:00:00,14:00:00,afternoon,14,40,354
Computer,101,low cold,2018-01-29,14:00:00,15:00:00,afternoon,13,41,355
Computer,101,low hot,2018-01-29,21:00:00,22:00:00,night,15,20,472
Computer,101,low cold,2018-01-29,21:00:00,22:00:00,night,5,1,490
Computer,101,low cold,2018-01-30,02:00:00,03:00:00,midnight,6,58,368
Computer,101,low hot,2018-01-30,07:00:00,08:00:00,morning,8,21,380
Computer,101,hot,2018-01-30,07:00:00,08:00:00,morning,5,8,474
Computer,101,very cold,2018-01-30,07:00:00,08:00:00,morning,13,47,304
Computer,101,very hot,2018-01-30,17:00:00,18:00:00,evening,15,22,410
Computer,101,low hot,2018-01-30,20:00:00,21:00:00,night,11,15,488
Computer,101,low cold,2018-01-31,00:00:00,01:00:00,midnight,3,46,312
Computer,101,very hot,2018-01-31,01:00:00,02:00:00,midnight,8,32,361
Computer,101,low cold,2018-01-31,02:00:00,03:00:00,midnight,11,55,349
Computer,101,low cold,2018-01-31,02:00:00,03:00:00,midnight,0,0,485
Computer,101,low cold,2018-01-31,03:00:00,04:00:00,midnight,7,44,308
Computer,101,hot,2018-01-31,15:00:00,16:00:00,afternoon,11,12,302
Computer,101,low hot,2018-01-31,16:00:00,17:00:00,evening,9,9,337
Computer,101,low cold,2018-01-31,17:00:00,18:00:00,evening,0,0,465
Computer,101,low hot,2018-01-31,23:00:00,00:00:00,midnight,14,26,302
Heater,101,hot,2018-01-18,00:00:00,01:00:00,midnight,13,24,1901
Heater,101,cold,2018-01-18,01:00:00,02:00:00,midnight,5,33,2711
Heater,101,low cold,2018-01-18,07:00:00,08:00:00,morning,0,0,1718
Heater,101,hot,2018-01-19,08:00:00,09:00:00,morning,4,17,2735
Heater,101,very cold,2018-01-19,11:00:00,12:00:00,morning,10,57,2683
Heater,101,hot,2018-01-19,11:00:00,12:00:00,morning,6,1,2873
Heater,101,low hot,2018-01-19,13:00:00,14:00:00,afternoon,13,45,1567
Heater,101,cold,2018-01-19,18:00:00,19:00:00,evening,11,14,2466
Heater,101,very cold,2018-01-19,19:00:00,20:00:00,night,2,53,2064
Heater,101,hot,2018-01-19,21:00:00,22:00:00,night,4,54,1962
Heater,101,low cold,2018-01-20,03:00:00,04:00:00,midnight,4,21,2518
Heater,101,cold,2018-01-20,12:00:00,13:00:00,afternoon,4,32,2441
Heater,101,cold,2018-01-20,15:00:00,16:00:00,afternoon,6,13,2379
Heater,101,low cold,2018-01-20,17:00:00,18:00:00,evening,14,36,2865
Heater,101,very hot,2018-01-20,20:00:00,21:00:00,night,1,34,2169
Heater,101,hot,2018-01-20,21:00:00,22:00:00,night,8,21,2479
Heater,101,cold,2018-01-21,05:00:00,06:00:00,early morning,4,6,1983
Heater,101,cold,2018-01-21,08:00:00,09:00:00,morning,12,26,2856
Heater,101,very cold,2018-01-21,14:00:00,15:00:00,afternoon,14,14,1572
Heater,101,very cold,2018-01-21,15:00:00,16:00:00,afternoon,10,33,1622
Heater,101,cold,2018-01-21,16:00:00,17:00:00,evening,12,37,1756
Heater,101,hot,2018-01-21,18:00:00,19:00:00,evening,13,59,2199
Heater,101,low hot,2018-01-21,21:00:00,22:00:00,night,9,55,2341
Heater,101,very cold,2018-01-21,22:00:00,23:00:00,night,13,24,1736
Heater,101,low hot,2018-01-22,01:00:00,02:00:00,midnight,11,48,2228
Heater,101,low hot,2018-01-22,02:00:00,03:00:00,midnight,5,43,2457
Heater,101,very hot,2018-01-22,02:00:00,03:00:00,midnight,5,10,2492
Heater,101,low cold,2018-01-22,02:00:00,03:00:00,midnight,4,16,1793
Heater,101,very hot,2018-01-22,03:00:00,04:00:00,midnight,5,46,2723
Heater,101,very cold,2018-01-22,03:00:00,04:00:00,midnight,2,6,2987
Heater,101,very hot,2018-01-22,04:00:00,05:00:00,early morning,4,54,2469
Heater,101,very hot,2018-01-22,11:00:00,12:00:00,morning,0,0,2831
Heater,101,low cold,2018-01-22,14:00:00,15:00:00,afternoon,9,9,1985
