date,from_time,power
2018-01-05,12:00:00,10489.0546875
2018-01-05,13:00:00,10526.89453125
2018-01-05,14:00:00,10161.55859375
2018-01-05,15:00:00,10325.890625
2018-01-05,16:00:00,10133.07421875
2018-01-05,17:00:00,10094.20703125
2018-01-05,18:00:00,10421.5703125
2018-01-05,19:00:00,10451.97265625
2018-01-05,20:00:00,10269.3671875
2018-01-05,21:00:00,10552.40625
2018-01-05,22:00:00,10443.2265625
2018-01-05,23:00:00,10566.625
2018-01-06,00:00:00,10615.72265625
2018-01-06,01:00:00,10335.453125
2018-01-06,02:00:00,10541.11328125
2018-01-06,03:00:00,10312.86328125
2018-01-06,04:00:00,10600.0234375
2018-01-06,05:00:00,10360.59765625
2018-01-06,06:00:00,10262.6796875
2018-01-06,07:00:00,10526.59375
2018-01-06,08:00:00,10641.94140625
2018-01-06,09:00:00,10627.8984375
2018-01-06,10:00:00,10171.55078125
2018-01-06,11:00:00,10273.5078125
2018-01-06,12:00:00,10533.546875
2018-01-06,13:00:00,10588.984375
2018-01-06,14:00:00,10231.6875
2018-01-06,15:00:00,10431.078125
2018-01-06,16:00:00,10186.30078125
2018-01-06,17:00:00,10228.56640625
2018-01-06,18:00:00,10575.859375
2018-01-06,19:00:00,10571.5859375
2018-01-06,20:00:00,10310.87890625
2018-01-06,21:00:00,10579.46484375
2018-01-06,22:00:00,10599.34765625
2018-01-06,23:00:00,10582.796875
2018-01-07,00:00:00,10710.00390625
2018-01-07,01:00:00,10487.01171875
2018-01-07,02:00:00,10720.12109375
2018-01-07,03:00:00,10594.5625
2018-01-07,04:00:00,10724.6015625
2018-01-07,05:00:00,10535.72265625
2018-01-07,06:00:00,10499.58203125
2018-01-07,07:00:00,10583.875
2018-01-07,08:00:00,10637.08984375
2018-01-07,09:00:00,10776.4453125
2018-01-07,10:00:00,10536.39453125
2018-01-07,11:00:00,10526.18359375
2018-01-07,12:00:00,10796.2578125
2018-01-07,13:00:00,10734.26171875
2018-01-07,14:00:00,10446.80859375
2018-01-07,15:00:00,10568.30078125
2018-01-07,16:00:00,10375.109375
2018-01-07,17:00:00,10384.84765625
2018-01-07,18:00:00,10742.84375
2018-01-07,19:00:00,10669.82421875
2018-01-07,20:00:00,10418.5546875
2018-01-07,21:00:00,10751.92578125
2018-01-07,22:00:00,10669.92578125
2018-01-07,23:00:00,10706.796875
2018-01-08,00:00:00,10592.890625
2018-01-08,01:00:00,10401.42578125
2018-01-08,02:00:00,10552.65625
2018-01-08,03:00:00,10466.7734375
2018-01-08,04:00:00,10722.51953125
2018-01-08,05:00:00,10467.828125
2018-01-08,06:00:00,10406.66796875
2018-01-08,07:00:00,10595.47265625
2018-01-08,08:00:00,10573.9765625
2018-01-08,09:00:00,10614.59765625
2018-01-08,10:00:00,10352.67578125
2018-01-08,11:00:00,10431.8359375
2018-01-08,12:00:00,10531.4921875
2018-01-08,13:00:00,10732.28125
2018-01-08,14:00:00,10323.55078125
2018-01-08,15:00:00,10469.48046875
2018-01-08,16:00:00,10347.5234375
2018-01-08,17:00:00,10267.72265625
2018-01-08,18:00:00,10691.6875
2018-01-08,19:00:00,10612.53125
2018-01-08,20:00:00,10380.0546875
2018-01-08,21:00:00,10727.796875
2018-01-08,22:00:00,10542.796875
2018-01-08,23:00:00,10650.6953125
2018-01-09,00:00:00,9397.38671875
2018-01-09,01:00:00,9038.6328125
2018-01-09,02:00:00,9427.8203125
2018-01-09,03:00:00,9289.578125
2018-01-09,04:00:00,9412.8203125
2018-01-09,05:00:00,9284.97265625
2018-01-09,06:00:00,9229.16015625
2018-01-09,07:00:00,9342.84765625
2018-01-09,08:00:00,9236.38671875
2018-01-09,09:00:00,9451.11328125
2018-01-09,10:00:00,9057.703125
2018-01-09,11:00:00,9182.4140625
2018-01-09,12:00:00,9352.41015625
2018-01-09,13:00:00,9439.01171875
2018-01-09,14:00:00,9156.41015625
2018-01-09,15:00:00,9274.76953125
2018-01-09,16:00:00,9137.8671875
2018-01-09,17:00:00,9053.94140625
2018-01-09,18:00:00,9403.63671875
2018-01-09,19:00:00,9281.51953125
2018-01-09,20:00:00,9147.69921875
2018-01-09,21:00:00,9411.61328125
2018-01-09,22:00:00,9385.3203125
2018-01-09,23:00:00,9352.52734375
2018-01-10,00:00:00,1815.671875
2018-01-10,01:00:00,1575.95703125
2018-01-10,02:00:00,1768.51171875
2018-01-10,03:00:00,1770.8671875
2018-01-10,04:00:00,1906.828125
2018-01-10,05:00:00,1631.0
2018-01-10,06:00:00,1639.296875
2018-01-10,07:00:00,1759.12109375
2018-01-10,08:00:00,1930.7734375
2018-01-10,09:00:00,1910.5703125
2018-01-10,10:00:00,1560.69140625
2018-01-10,11:00:00,1663.1171875
2018-01-10,12:00:00,1877.14453125
2018-01-10,13:00:00,1874.421875
2018-01-10,14:00:00,1588.29296875
2018-01-10,15:00:00,1710.9140625
2018-01-10,16:00:00,1588.453125
2018-01-10,17:00:00,1526.9921875
2018-01-10,18:00:00,1908.5546875
2018-01-10,19:00:00,1818.0078125
2018-01-10,20:00:00,1651.07421875
2018-01-10,21:00:00,1901.37109375
2018-01-10,22:00:00,1900.41015625
2018-01-10,23:00:00,1729.57421875
2018-01-11,00:00:00,1822.4140625
2018-01-11,01:00:00,1545.57421875
2018-01-11,02:00:00,1871.90234375
2018-01-11,03:00:00,1720.75390625
2018-01-11,04:00:00,1907.54296875
2018-01-11,05:00:00,1743.98828125
2018-01-11,06:00:00,1673.99609375
2018-01-11,07:00:00,1800.22265625
2018-01-11,08:00:00,1797.8125
2018-01-11,09:00:00,1928.23046875
2018-01-11,10:00:00,1596.73046875
2018-01-11,11:00:00,1631.66796875
2018-01-11,12:00:00,1844.69140625
2018-01-11,13:00:00,1824.59765625
2018-01-11,14:00:00,1581.6328125
2018-01-11,15:00:00,1778.30859375
2018-01-11,16:00:00,1671.11328125
2018-01-11,17:00:00,1595.6015625
2018-01-11,18:00:00,1842.6953125
2018-01-11,19:00:00,1883.625
2018-01-11,20:00:00,1735.6796875
2018-01-11,21:00:00,1873.81640625
2018-01-11,22:00:00,1902.84765625
2018-01-11,23:00:00,1922.9296875
2018-01-12,00:00:00,1842.203125
2018-01-12,01:00:00,1616.16796875
2018-01-12,02:00:00,1764.234375
2018-01-12,03:00:00,1796.3125
2018-01-12,04:00:00,1953.52734375
2018-01-12,05:00:00,1614.30859375
2018-01-12,06:00:00,1629.33984375
2018-01-12,07:00:00,1740.65625
2018-01-12,08:00:00,1767.54296875
2018-01-12,09:00:00,1833.9296875
2018-01-12,10:00:00,1591.3203125
2018-01-12,11:00:00,1729.89453125
2018-01-12,12:00:00,1923.32421875
2018-01-12,13:00:00,1856.37109375
2018-01-12,14:00:00,1593.8203125
2018-01-12,15:00:00,1773.671875
2018-01-12,16:00:00,1568.17578125
2018-01-12,17:00:00,1542.49609375
2018-01-12,18:00:00,1918.98046875
2018-01-12,19:00:00,1757.1328125
2018-01-12,20:00:00,1612.640625
2018-01-12,21:00:00,1907.36328125
2018-01-12,22:00:00,1924.5078125
2018-01-12,23:00:00,1863.0703125
2018-01-13,00:00:00,1831.9765625
2018-01-13,01:00:00,1515.71875
2018-01-13,02:00:00,1812.2578125
2018-01-13,03:00:00,1739.234375
2018-01-13,04:00:00,1806.9296875
2018-01-13,05:00:00,1860.34375
2018-01-13,06:00:00,1729.26953125
2018-01-13,07:00:00,1707.8046875
2018-01-13,08:00:00,1959.2734375
2018-01-13,09:00:00,1976.6640625
2018-01-13,10:00:00,1582.49609375
2018-01-13,11:00:00,1647.97265625
2018-01-13,12:00:00,1905.671875
2018-01-13,13:00:00,1975.5078125
2018-01-13,14:00:00,1593.53125
2018-01-13,15:00:00,1838.23046875
2018-01-13,16:00:00,1636.9921875
2018-01-13,17:00:00,1517.671875
2018-01-13,18:00:00,1833.52734375
2018-01-13,19:00:00,1830.296875
2018-01-13,20:00:00,1686.609375
2018-01-13,21:00:00,1914.23046875
2018-01-13,22:00:00,1868.40625
2018-01-13,23:00:00,1811.88671875
2018-01-14,00:00:00,1631.4609375
2018-01-14,01:00:00,1439.50390625
2018-01-14,02:00:00,1770.65234375
2018-01-14,03:00:00,1596.69140625
2018-01-14,04:00:00,1726.03125
2018-01-14,05:00:00,1580.2890625
2018-01-14,06:00:00,1488.5546875
2018-01-14,07:00:00,1574.0625
2018-01-14,08:00:00,1657.2890625
2018-01-14,09:00:00,1745.77734375
2018-01-14,10:00:00,1402.24609375
2018-01-14,11:00:00,1414.81640625
2018-01-14,12:00:00,1623.7578125
2018-01-14,13:00:00,1737.796875
2018-01-14,14:00:00,1428.390625
2018-01-14,15:00:00,1515.2265625
2018-01-14,16:00:00,1324.62109375
2018-01-14,17:00:00,1338.44140625
2018-01-14,18:00:00,1652.9296875
2018-01-14,19:00:00,1726.26171875
2018-01-14,20:00:00,1470.625
2018-01-14,21:00:00,1751.41796875
2018-01-14,22:00:00,1671.0546875
2018-01-14,23:00:00,1726.3203125
2018-01-15,00:00:00,1459.4453125
2018-01-15,01:00:00,1306.421875
2018-01-15,02:00:00,1537.63671875
2018-01-15,03:00:00,1302.9609375
2018-01-15,04:00:00,1509.9765625
2018-01-15,05:00:00,1332.5546875
2018-01-15,06:00:00,1289.734375
2018-01-15,07:00:00,1325.04296875
2018-01-15,08:00:00,1463.69921875
2018-01-15,09:00:00,1593.421875
2018-01-15,10:00:00,1184.56640625
2018-01-15,11:00:00,1282.9140625
2018-01-15,12:00:00,1594.49609375
2018-01-15,13:00:00,1589.453125
2018-01-15,14:00:00,1140.7421875
2018-01-15,15:00:00,1314.9609375
2018-01-15,16:00:00,1294.27734375
2018-01-15,17:00:00,1211.1640625
2018-01-15,18:00:00,1532.7421875
2018-01-15,19:00:00,1437.20703125
2018-01-15,20:00:00,1227.48828125
2018-01-15,21:00:00,1517.94921875
2018-01-15,22:00:00,1492.65625
2018-01-15,23:00:00,1453.17578125
2018-01-16,00:00:00,1476.20703125
2018-01-16,01:00:00,1246.14453125
2018-01-16,02:00:00,1490.68359375
2018-01-16,03:00:00,1409.5
2018-01-16,04:00:00,1602.22265625
2018-01-16,05:00:00,1450.04296875
2018-01-16,06:00:00,1353.84765625
2018-01-16,07:00:00,1470.1171875
2018-01-16,08:00:00,1449.8203125
2018-01-16,09:00:00,1612.33984375
2018-01-16,10:00:00,1327.64453125
2018-01-16,11:00:00,1297.015625
2018-01-16,12:00:00,1518.88671875
2018-01-16,13:00:00,1648.5625
2018-01-16,14:00:00,1341.6171875
2018-01-16,15:00:00,1373.2265625
2018-01-16,16:00:00,1272.41015625
2018-01-16,17:00:00,1216.95703125
2018-01-16,18:00:00,1503.85546875
2018-01-16,19:00:00,1564.90234375
2018-01-16,20:00:00,1313.76953125
2018-01-16,21:00:00,1654.61328125
2018-01-16,22:00:00,1671.8984375
2018-01-16,23:00:00,1550.07421875
2018-01-17,00:00:00,1410.03125
2018-01-17,01:00:00,1241.35546875
2018-01-17,02:00:00,1447.8046875
2018-01-17,03:00:00,1322.30859375
2018-01-17,04:00:00,1601.82421875
2018-01-17,05:00:00,1325.70703125
2018-01-17,06:00:00,1275.37109375
2018-01-17,07:00:00,1379.47265625
2018-01-17,08:00:00,1508.6796875
2018-01-17,09:00:00,1487.1953125
2018-01-17,10:00:00,1169.1875
2018-01-17,11:00:00,1272.53125
2018-01-17,12:00:00,1518.84375
2018-01-17,13:00:00,1591.5703125
2018-01-17,14:00:00,1237.10546875
2018-01-17,15:00:00,1391.6796875
2018-01-17,16:00:00,1117.14453125
2018-01-17,17:00:00,1103.98828125
2018-01-17,18:00:00,1567.79296875
2018-01-17,19:00:00,1459.171875
2018-01-17,20:00:00,1254.71875
2018-01-17,21:00:00,1636.6796875
2018-01-17,22:00:00,1423.53125
2018-01-17,23:00:00,1446.921875
2018-01-18,00:00:00,5850.12109375
2018-01-18,01:00:00,5561.35546875
2018-01-18,02:00:00,5850.0859375
2018-01-18,03:00:00,5663.33984375
2018-01-18,04:00:00,5867.59375
2018-01-18,05:00:00,5814.40625
2018-01-18,06:00:00,5593.65234375
2018-01-18,07:00:00,5805.4921875
2018-01-18,08:00:00,5824.6015625
2018-01-18,09:00:00,5835.56640625
2018-01-18,10:00:00,5540.6328125
2018-01-18,11:00:00,5606.38671875
2018-01-18,12:00:00,5884.63671875
2018-01-18,13:00:00,5814.09765625
2018-01-18,14:00:00,5692.02734375
2018-01-18,15:00:00,5741.73046875
2018-01-18,16:00:00,5632.390625
2018-01-18,17:00:00,5509.4296875
2018-01-18,18:00:00,5897.54296875
2018-01-18,19:00:00,5863.90625
2018-01-18,20:00:00,5573.18359375
2018-01-18,21:00:00,5942.5625
2018-01-18,22:00:00,5775.8125
2018-01-18,23:00:00,5855.3203125
2018-01-19,00:00:00,15566.27734375
2018-01-19,01:00:00,15297.05859375
2018-01-19,02:00:00,15501.31640625
2018-01-19,03:00:00,15430.953125
2018-01-19,04:00:00,15712.05078125
2018-01-19,05:00:00,15486.26171875
2018-01-19,06:00:00,15530.05078125
2018-01-19,07:00:00,15430.7890625
2018-01-19,08:00:00,15553.51171875
2018-01-19,09:00:00,15632.6640625
2018-01-19,10:00:00,15325.14453125
2018-01-19,11:00:00,15489.54296875
2018-01-19,12:00:00,15666.73828125
2018-01-19,13:00:00,15658.55078125
2018-01-19,14:00:00,15420.7109375
2018-01-19,15:00:00,15493.96875
2018-01-19,16:00:00,15300.09765625
2018-01-19,17:00:00,15272.9453125
2018-01-19,18:00:00,15593.7578125
2018-01-19,19:00:00,15594.765625
2018-01-19,20:00:00,15401.0078125
2018-01-19,21:00:00,15567.16015625
2018-01-19,22:00:00,15646.29296875
2018-01-19,23:00:00,15607.984375
2018-01-20,00:00:00,15859.17578125
2018-01-20,01:00:00,15697.35546875
2018-01-20,02:00:00,15971.09375
2018-01-20,03:00:00,15865.37890625
2018-01-20,04:00:00,16007.046875
2018-01-20,05:00:00,15864.7734375
2018-01-20,06:00:00,15686.0390625
2018-01-20,07:00:00,15887.67578125
2018-01-20,08:00:00,15956.83984375
2018-01-20,09:00:00,15904.296875
2018-01-20,10:00:00,15641.4765625
2018-01-20,11:00:00,15762.875
2018-01-20,12:00:00,15902.6796875
2018-01-20,13:00:00,15963.90625
2018-01-20,14:00:00,15716.609375
2018-01-20,15:00:00,15812.6171875
2018-01-20,16:00:00,15660.5546875
2018-01-20,17:00:00,15634.12109375
2018-01-20,18:00:00,15924.73046875
2018-01-20,19:00:00,15963.7109375
2018-01-20,20:00:00,15651.86328125
2018-01-20,21:00:00,15940.8203125
2018-01-20,22:00:00,15986.30859375
2018-01-20,23:00:00,15815.765625
2018-01-21,00:00:00,15483.59375
2018-01-21,01:00:00,15221.14453125
2018-01-21,02:00:00,15377.5234375
2018-01-21,03:00:00,15329.8125
2018-01-21,04:00:00,15475.203125
2018-01-21,05:00:00,15346.921875
2018-01-21,06:00:00,15319.86328125
2018-01-21,07:00:00,15441.8671875
2018-01-21,08:00:00,15545.171875
2018-01-21,09:00:00,15524.1875
2018-01-21,10:00:00,15162.265625
2018-01-21,11:00:00,15263.37890625
2018-01-21,12:00:00,15487.953125
2018-01-21,13:00:00,15528.875
2018-01-21,14:00:00,15279.125
2018-01-21,15:00:00,15324.0078125
2018-01-21,16:00:00,15195.03515625
2018-01-21,17:00:00,15154.08984375
2018-01-21,18:00:00,15477.0
2018-01-21,19:00:00,15491.46484375
2018-01-21,20:00:00,15223.0234375
2018-01-21,21:00:00,15571.18359375
2018-01-21,22:00:00,15469.58203125
2018-01-21,23:00:00,15564.7109375
2018-01-22,00:00:00,15603.0703125
2018-01-22,01:00:00,15330.390625
2018-01-22,02:00:00,15493.60546875
2018-01-22,03:00:00,15419.89453125
2018-01-22,04:00:00,15663.54296875
2018-01-22,05:00:00,15412.40234375
2018-01-22,06:00:00,15214.640625
2018-01-22,07:00:00,15540.16015625
2018-01-22,08:00:00,15482.2421875
2018-01-22,09:00:00,15602.3515625
2018-01-22,10:00:00,15339.39453125
2018-01-22,11:00:00,15391.92578125
2018-01-22,12:00:00,15618.03125
2018-01-22,13:00:00,15633.4296875
2018-01-22,14:00:00,15259.26953125
2018-01-22,15:00:00,15343.95703125
2018-01-22,16:00:00,15249.265625
2018-01-22,17:00:00,15247.0703125
2018-01-22,18:00:00,15611.9609375
2018-01-22,19:00:00,15461.94140625
2018-01-22,20:00:00,15360.10546875
2018-01-22,21:00:00,15588.28125
2018-01-22,22:00:00,15572.25
2018-01-22,23:00:00,15608.34375
2018-01-23,00:00:00,11136.76171875
2018-01-23,01:00:00,10896.40234375
2018-01-23,02:00:00,11113.86328125
2018-01-23,03:00:00,11012.88671875
2018-01-23,04:00:00,11185.4609375
2018-01-23,05:00:00,11061.26171875
2018-01-23,06:00:00,10906.89453125
2018-01-23,07:00:00,11083.41015625
2018-01-23,08:00:00,11197.87109375
2018-01-23,09:00:00,11160.47265625
2018-01-23,10:00:00,10899.83203125
2018-01-23,11:00:00,10866.03125
2018-01-23,12:00:00,11199.828125
2018-01-23,13:00:00,11153.046875
2018-01-23,14:00:00,10965.984375
2018-01-23,15:00:00,11031.2109375
2018-01-23,16:00:00,10910.78515625
2018-01-23,17:00:00,10846.41015625
2018-01-23,18:00:00,11136.296875
2018-01-23,19:00:00,11115.19921875
2018-01-23,20:00:00,10937.53125
2018-01-23,21:00:00,11167.3828125
2018-01-23,22:00:00,11135.36328125
2018-01-23,23:00:00,11185.00390625
2018-01-24,00:00:00,10732.32421875
2018-01-24,01:00:00,10464.24609375
2018-01-24,02:00:00,10767.93359375
2018-01-24,03:00:00,10708.734375
2018-01-24,04:00:00,10846.0
2018-01-24,05:00:00,10686.25
2018-01-24,06:00:00,10573.03515625
2018-01-24,07:00:00,10613.39453125
2018-01-24,08:00:00,10768.328125
2018-01-24,09:00:00,10813.53125
2018-01-24,10:00:00,10574.0078125
2018-01-24,11:00:00,10514.296875
2018-01-24,12:00:00,10745.2109375
2018-01-24,13:00:00,10853.34765625
2018-01-24,14:00:00,10583.390625
2018-01-24,15:00:00,10636.828125
2018-01-24,16:00:00,10628.39453125
2018-01-24,17:00:00,10548.22265625
2018-01-24,18:00:00,10818.9375
2018-01-24,19:00:00,10702.703125
2018-01-24,20:00:00,10589.00390625
2018-01-24,21:00:00,10820.65234375
2018-01-24,22:00:00,10711.28515625
2018-01-24,23:00:00,10724.8125
2018-01-25,00:00:00,10543.84375
2018-01-25,01:00:00,10296.44140625
2018-01-25,02:00:00,10510.53125
2018-01-25,03:00:00,10356.1484375
2018-01-25,04:00:00,10591.45703125
2018-01-25,05:00:00,10467.515625
2018-01-25,06:00:00,10296.35546875
2018-01-25,07:00:00,10495.82421875
2018-01-25,08:00:00,10578.515625
2018-01-25,09:00:00,10575.87890625
2018-01-25,10:00:00,10318.39453125
2018-01-25,11:00:00,10370.4140625
2018-01-25,12:00:00,10529.5703125
2018-01-25,13:00:00,10510.4140625
2018-01-25,14:00:00,10306.80078125
2018-01-25,15:00:00,10349.98046875
2018-01-25,16:00:00,10205.1640625
2018-01-25,17:00:00,10219.8203125
2018-01-25,18:00:00,10610.640625
2018-01-25,19:00:00,10556.91796875
2018-01-25,20:00:00,10335.2578125
2018-01-25,21:00:00,10562.63671875
2018-01-25,22:00:00,10483.41796875
2018-01-25,23:00:00,10460.36328125
2018-01-26,00:00:00,10703.23828125
2018-01-26,01:00:00,10463.41015625
2018-01-26,02:00:00,10710.2265625
2018-01-26,03:00:00,10614.3046875
2018-01-26,04:00:00,10809.84375
2018-01-26,05:00:00,10570.61328125
2018-01-26,06:00:00,10472.3671875
2018-01-26,07:00:00,10515.3046875
2018-01-26,08:00:00,10698.57421875
2018-01-26,09:00:00,10744.16796875
2018-01-26,10:00:00,10515.29296875
2018-01-26,11:00:00,10511.4609375
2018-01-26,12:00:00,10771.30859375
2018-01-26,13:00:00,10729.17578125
2018-01-26,14:00:00,10394.08203125
2018-01-26,15:00:00,10499.66015625
2018-01-26,16:00:00,10452.0234375
2018-01-26,17:00:00,10400.22265625
2018-01-26,18:00:00,10665.765625
2018-01-26,19:00:00,10697.625
2018-01-26,20:00:00,10485.4609375
2018-01-26,21:00:00,10750.68359375
2018-01-26,22:00:00,10808.125
2018-01-26,23:00:00,10743.8203125
2018-01-27,00:00:00,7467.96875
2018-01-27,01:00:00,7174.203125
2018-01-27,02:00:00,7417.53125
2018-01-27,03:00:00,7316.88671875
2018-01-27,04:00:00,7482.31640625
2018-01-27,05:00:00,7315.953125
2018-01-27,06:00:00,7213.98828125
2018-01-27,07:00:00,7419.921875
2018-01-27,08:00:00,7405.01953125
2018-01-27,09:00:00,7505.984375
2018-01-27,10:00:00,7161.73828125
2018-01-27,11:00:00,7147.08203125
2018-01-27,12:00:00,7437.23046875
2018-01-27,13:00:00,7478.31640625
2018-01-27,14:00:00,7337.609375
2018-01-27,15:00:00,7288.921875
2018-01-27,16:00:00,7258.1640625
2018-01-27,17:00:00,7140.8515625
2018-01-27,18:00:00,7492.9921875
2018-01-27,19:00:00,7381.74609375
2018-01-27,20:00:00,7153.625
2018-01-27,21:00:00,7487.3828125
2018-01-27,22:00:00,7402.51171875
2018-01-27,23:00:00,7483.8203125
2018-01-28,00:00:00,2870.296875
2018-01-28,01:00:00,2705.7265625
2018-01-28,02:00:00,2998.90625
2018-01-28,03:00:00,2730.640625
2018-01-28,04:00:00,2956.890625
2018-01-28,05:00:00,2808.078125
2018-01-28,06:00:00,2709.234375
2018-01-28,07:00:00,2933.54296875
2018-01-28,08:00:00,3020.8125
2018-01-28,09:00:00,2961.0234375
2018-01-28,10:00:00,2743.1796875
2018-01-28,11:00:00,2757.1640625
2018-01-28,12:00:00,2940.640625
2018-01-28,13:00:00,2958.734375
2018-01-28,14:00:00,2693.46484375
2018-01-28,15:00:00,2849.47265625
2018-01-28,16:00:00,2671.21875
2018-01-28,17:00:00,2569.421875
2018-01-28,18:00:00,3055.140625
2018-01-28,19:00:00,2890.5234375
2018-01-28,20:00:00,2734.4921875
2018-01-28,21:00:00,2920.8984375
2018-01-28,22:00:00,2921.71484375
2018-01-28,23:00:00,2897.20703125
2018-01-29,00:00:00,2786.9140625
2018-01-29,01:00:00,2561.41015625
2018-01-29,02:00:00,2908.50390625
2018-01-29,03:00:00,2756.4609375
2018-01-29,04:00:00,2830.90234375
2018-01-29,05:00:00,2741.32421875
2018-01-29,06:00:00,2580.4453125
2018-01-29,07:00:00,2738.84375
2018-01-29,08:00:00,2896.0625
2018-01-29,09:00:00,2920.03125
2018-01-29,10:00:00,2631.2578125
2018-01-29,11:00:00,2658.65234375
2018-01-29,12:00:00,2859.1875
2018-01-29,13:00:00,2900.12890625
2018-01-29,14:00:00,2733.796875
2018-01-29,15:00:00,2741.36328125
2018-01-29,16:00:00,2658.4609375
2018-01-29,17:00:00,2611.4453125
2018-01-29,18:00:00,2938.86328125
2018-01-29,19:00:00,2769.734375
2018-01-29,20:00:00,2636.58203125
2018-01-29,21:00:00,2913.046875
2018-01-29,22:00:00,2862.16796875
2018-01-29,23:00:00,2749.59765625
2018-01-30,00:00:00,2804.3984375
2018-01-30,01:00:00,2728.5
2018-01-30,02:00:00,3023.07421875
2018-01-30,03:00:00,2677.046875
2018-01-30,04:00:00,3016.8828125
2018-01-30,05:00:00,2835.796875
2018-01-30,06:00:00,2765.40234375
2018-01-30,07:00:00,2930.77734375
2018-01-30,08:00:00,2979.4765625
2018-01-30,09:00:00,3054.359375
2018-01-30,10:00:00,2671.13671875
2018-01-30,11:00:00,2679.8828125
2018-01-30,12:00:00,2935.9375
