device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,message,action,savings
AC,100,very hot,2018-01-02,07:00:00,08:00:00,morning,7,34,1249.0,"Moving 8 people from room 116 to room 102 saves 1303.0 of electricity, power consumption will reduce from 10576.0 to 9273.0",Turn off AC in room 116,1303.0
AC,100,low hot,2018-01-02,08:00:00,09:00:00,morning,4,40,1249.0,"Moving 11 people from room 119 to room 118 saves 1926.0 of electricity, power consumption will reduce from 10555.0 to 8629.0",Turn off AC in room 119,1926.0
AC,100,very hot,2018-01-02,09:00:00,10:00:00,morning,9,26,1363.0,"Moving 11 people from room 114 to room 113 saves 1390.0 of electricity, power consumption will reduce from 11049.0 to 9659.0",Turn off AC in room 114,1390.0
AC,100,low hot,2018-01-02,11:00:00,12:00:00,morning,14,59,1016.0,"Moving 6 people from room 100 to room 114 saves 1533.0 of electricity, power consumption will reduce from 10999.0 to 9466.0",Turn off AC in room 100,1533.0
AC,100,very cold,2018-01-02,11:00:00,12:00:00,morning,6,18,1533.0,"Moving 6 people from room 100 to room 114 saves 1533.0 of electricity, power consumption will reduce from 10999.0 to 9466.0",Turn off AC in room 100,1533.0
AC,100,low hot,2018-01-02,14:00:00,15:00:00,afternoon,2,37,1145.0,"Moving 3 people from room 102 to room 100 saves 1616.0 of electricity, power consumption will reduce from 9006.0 to 7390.0",Turn off AC in room 102,1616.0
AC,100,low cold,2018-01-02,16:00:00,17:00:00,evening,7,55,1729.0,"Moving 3 people from room 115 to room 100 saves 1577.0 of electricity, power consumption will reduce from 9575.0 to 7998.0",Turn off AC in room 115,1577.0
AC,100,cold,2018-01-02,17:00:00,18:00:00,evening,4,3,1956.0,"Moving 8 people from room 105 to room 107 saves 1660.0 of electricity, power consumption will reduce from 11372.0 to 9712.0",Turn off AC in room 105,1660.0
AC,100,very cold,2018-01-02,20:00:00,21:00:00,night,13,39,1787.0,"Moving 13 people from room 100 to room 109 saves 1787.0 of electricity, power consumption will reduce from 9114.0 to 7327.0",Turn off AC in room 100,1787.0
AC,100,low cold,2018-01-02,21:00:00,22:00:00,night,15,24,1189.0,"Moving 5 people from room 101 to room 109 saves 1358.0 of electricity, power consumption will reduce from 11102.0 to 9744.0",Turn off AC in room 101,1358.0
AC,100,low cold,2018-01-02,22:00:00,23:00:00,night,2,52,1916.0,"Moving 2 people from room 101 to room 100 saves 1203.0 of electricity, power consumption will reduce from 9959.0 to 8756.0",Turn off AC in room 101,1203.0
AC,100,cold,2018-01-03,06:00:00,07:00:00,early morning,0,0,1223.0,None,Turn off AC in room 113,1515.0
AC,100,low cold,2018-01-03,13:00:00,14:00:00,afternoon,13,57,1769.0,"Moving 6 people from room 110 to room 100 saves 1376.0 of electricity, power consumption will reduce from 10324.0 to 8948.0",Turn off AC in room 110,1376.0
AC,100,cold,2018-01-03,13:00:00,14:00:00,afternoon,6,25,1880.0,"Moving 6 people from room 110 to room 100 saves 1376.0 of electricity, power consumption will reduce from 10324.0 to 8948.0",Turn off AC in room 110,1376.0
AC,100,hot,2018-01-04,08:00:00,09:00:00,morning,3,4,1880.0,"Moving 8 people from room 114 to room 108 saves 1060.0 of electricity, power consumption will reduce from 11235.0 to 10175.0",Turn off AC in room 114,1060.0
AC,100,very cold,2018-01-04,11:00:00,12:00:00,morning,9,35,1050.0,"Moving 5 people from room 119 to room 100 saves 1590.0 of electricity, power consumption will reduce from 9358.0 to 7768.0",Turn off AC in room 119,1590.0
AC,100,very hot,2018-01-04,16:00:00,17:00:00,evening,2,21,1115.0,"Moving 7 people from room 110 to room 105 saves 1084.0 of electricity, power consumption will reduce from 8786.0 to 7702.0",Turn off AC in room 110,1084.0
AC,100,low cold,2018-01-04,23:00:00,00:00:00,midnight,1,45,1370.0,"Moving 13 people from room 109 to room 100 saves 1336.0 of electricity, power consumption will reduce from 10397.0 to 9061.0",Turn off AC in room 109,1336.0
AC,100,cold,2018-01-05,02:00:00,03:00:00,midnight,14,40,1656.0,"Moving 6 people from room 106 to room 100 saves 1792.0 of electricity, power consumption will reduce from 11148.0 to 9356.0",Turn off AC in room 106,1792.0
AC,100,very cold,2018-01-05,09:00:00,10:00:00,morning,4,26,1595.0,"Moving 4 people from room 100 to room 110 saves 1595.0 of electricity, power consumption will reduce from 9268.0 to 7673.0",Turn off AC in room 100,1595.0
AC,100,very cold,2018-01-05,18:00:00,19:00:00,evening,10,6,1533.0,"Moving 9 people from room 114 to room 100 saves 1315.0 of electricity, power consumption will reduce from 10486.0 to 9171.0",Turn off AC in room 114,1315.0
Computer,100,cold,2018-01-27,01:00:00,02:00:00,midnight,3,42,448.0,"Moving 5 people from room 118 to room 114 saves 398.0 of electricity, power consumption will reduce from 7538.0 to 7140.0",Turn off Computer in room 118,398.0
Computer,100,cold,2018-01-27,02:00:00,03:00:00,midnight,8,40,475.0,"Moving 6 people from room 109 to room 100 saves 490.0 of electricity, power consumption will reduce from 7764.0 to 7274.0",Turn off Computer in room 109,490.0
Computer,100,low hot,2018-01-27,22:00:00,23:00:00,night,0,0,340.0,"Moving 4 people from room 107 to room 100 saves 357.0 of electricity, power consumption will reduce from 7492.0 to 7135.0",Turn off Computer in room 107,357.0
Computer,100,hot,2018-01-28,00:00:00,01:00:00,midnight,3,56,426.0,"Moving 11 people from room 117 to room 100 saves 474.0 of electricity, power consumption will reduce from 2999.0 to 2525.0",Turn off Computer in room 117,474.0
Computer,100,very cold,2018-01-28,00:00:00,01:00:00,midnight,1,1,386.0,"Moving 11 people from room 117 to room 100 saves 474.0 of electricity, power consumption will reduce from 2999.0 to 2525.0",Turn off Computer in room 117,474.0
Computer,100,very hot,2018-01-28,03:00:00,04:00:00,midnight,7,52,417.0,"Moving 7 people from room 100 to room 102 saves 417.0 of electricity, power consumption will reduce from 2981.0 to 2564.0",Turn off Computer in room 100,417.0
Computer,100,very cold,2018-01-28,04:00:00,05:00:00,early morning,5,36,458.0,None,Turn off Computer in room 108,343.0
Computer,100,cold,2018-01-28,05:00:00,06:00:00,early morning,5,18,499.0,"Moving 1 people from room 106 to room 110 saves 420.0 of electricity, power consumption will reduce from 3027.0 to 2607.0",Turn off Computer in room 106,420.0
Computer,100,low hot,2018-01-28,09:00:00,10:00:00,morning,6,58,365.0,"Moving 15 people from room 104 to room 100 saves 310.0 of electricity, power consumption will reduce from 2718.0 to 2408.0",Turn off Computer in room 104,310.0
Computer,100,hot,2018-01-28,11:00:00,12:00:00,morning,4,17,499.0,"Moving 4 people from room 100 to room 103 saves 499.0 of electricity, power consumption will reduce from 3022.0 to 2523.0",Turn off Computer in room 100,499.0
Computer,100,hot,2018-01-28,12:00:00,13:00:00,afternoon,11,6,499.0,None,Turn off Computer in room 113,420.0
Computer,100,very cold,2018-01-28,13:00:00,14:00:00,afternoon,3,52,458.0,"Moving 12 people from room 116 to room 109 saves 449.0 of electricity, power consumption will reduce from 2924.0 to 2475.0",Turn off Computer in room 116,449.0
Computer,100,very cold,2018-01-28,16:00:00,17:00:00,evening,7,29,499.0,"Moving 2 people from room 117 to room 117 saves 380.0 of electricity, power consumption will reduce from 3063.0 to 2683.0",Turn off Computer in room 117,380.0
Computer,100,very hot,2018-01-28,20:00:00,21:00:00,night,0,0,431.0,None,Turn off Computer in room 100,431.0
Computer,100,very cold,2018-01-28,20:00:00,21:00:00,night,14,50,404.0,None,Turn off Computer in room 100,431.0
Computer,100,low hot,2018-01-29,02:00:00,03:00:00,midnight,9,48,365.0,"Moving 6 people from room 113 to room 114 saves 334.0 of electricity, power consumption will reduce from 2609.0 to 2275.0",Turn off Computer in room 113,334.0
Computer,100,low cold,2018-01-29,04:00:00,05:00:00,early morning,0,0,307.0,"Moving 2 people from room 117 to room 119 saves 310.0 of electricity, power consumption will reduce from 2421.0 to 2111.0",Turn off Computer in room 117,310.0
Computer,100,very hot,2018-01-29,06:00:00,07:00:00,early morning,8,33,448.0,"Moving 8 people from room 100 to room 101 saves 448.0 of electricity, power consumption will reduce from 2883.0 to 2435.0",Turn off Computer in room 100,448.0
Computer,100,low hot,2018-01-29,10:00:00,11:00:00,morning,0,0,356.0,"Moving 1 people from room 115 to room 111 saves 477.0 of electricity, power consumption will reduce from 2834.0 to 2357.0",Turn off Computer in room 115,477.0
Computer,100,low cold,2018-01-29,15:00:00,16:00:00,afternoon,1,59,377.0,"Moving 12 people from room 117 to room 102 saves 406.0 of electricity, power consumption will reduce from 2768.0 to 2362.0",Turn off Computer in room 117,406.0
Computer,100,low hot,2018-01-29,20:00:00,21:00:00,night,11,33,425.0,"Moving 3 people from room 105 to room 108 saves 349.0 of electricity, power consumption will reduce from 2739.0 to 2390.0",Turn off Computer in room 105,349.0
Computer,100,low hot,2018-01-30,01:00:00,02:00:00,midnight,12,53,365.0,None,Turn off Computer in room 114,385.0
Computer,100,hot,2018-01-30,08:00:00,09:00:00,morning,12,9,448.0,"Moving 7 people from room 110 to room 104 saves 493.0 of electricity, power consumption will reduce from 2803.0 to 2310.0",Turn off Computer in room 110,493.0
Computer,100,cold,2018-01-30,13:00:00,14:00:00,afternoon,9,16,449.0,"Moving 2 people from room 112 to room 118 saves 351.0 of electricity, power consumption will reduce from 3081.0 to 2730.0",Turn off Computer in room 112,351.0
Computer,100,low hot,2018-01-30,16:00:00,17:00:00,evening,11,37,365.0,"Moving 13 people from room 116 to room 102 saves 343.0 of electricity, power consumption will reduce from 2612.0 to 2269.0",Turn off Computer in room 116,343.0
Computer,100,hot,2018-01-30,17:00:00,18:00:00,evening,3,20,448.0,"Moving 1 people from room 102 to room 106 saves 349.0 of electricity, power consumption will reduce from 2624.0 to 2275.0",Turn off Computer in room 102,349.0
Computer,100,low hot,2018-01-30,17:00:00,18:00:00,evening,9,4,337.0,"Moving 1 people from room 102 to room 106 saves 349.0 of electricity, power consumption will reduce from 2624.0 to 2275.0",Turn off Computer in room 102,349.0
Computer,100,cold,2018-01-30,20:00:00,21:00:00,night,15,36,404.0,"Moving 6 people from room 118 to room 119 saves 468.0 of electricity, power consumption will reduce from 2939.0 to 2471.0",Turn off Computer in room 118,468.0
Computer,100,low cold,2018-01-31,00:00:00,01:00:00,midnight,8,29,405.0,"Moving 1 people from room 115 to room 109 saves 477.0 of electricity, power consumption will reduce from 2893.0 to 2416.0",Turn off Computer in room 115,477.0
Computer,100,cold,2018-01-31,01:00:00,02:00:00,midnight,15,45,448.0,"Moving 2 people from room 109 to room 111 saves 434.0 of electricity, power consumption will reduce from 2836.0 to 2402.0",Turn off Computer in room 109,434.0
Computer,100,low cold,2018-01-31,02:00:00,03:00:00,midnight,2,56,426.0,"Moving 8 people from room 119 to room 110 saves 379.0 of electricity, power consumption will reduce from 3064.0 to 2685.0",Turn off Computer in room 119,379.0
Computer,100,very cold,2018-01-31,06:00:00,07:00:00,early morning,10,22,448.0,"Moving 1 people from room 112 to room 106 saves 314.0 of electricity, power consumption will reduce from 2719.0 to 2405.0",Turn off Computer in room 112,314.0
Computer,100,low cold,2018-01-31,08:00:00,09:00:00,morning,3,10,448.0,"Moving 5 people from room 114 to room 102 saves 472.0 of electricity, power consumption will reduce from 2863.0 to 2391.0",Turn off Computer in room 114,472.0
Computer,100,hot,2018-01-31,10:00:00,11:00:00,morning,2,52,331.0,"Moving 2 people from room 100 to room 112 saves 331.0 of electricity, power consumption will reduce from 2624.0 to 2293.0",Turn off Computer in room 100,331.0
Computer,100,very cold,2018-01-31,12:00:00,13:00:00,afternoon,2,2,461.0,"Moving 2 people from room 111 to room 104 saves 414.0 of electricity, power consumption will reduce from 2899.0 to 2485.0",Turn off Computer in room 111,414.0
Heater,100,very cold,2018-01-19,02:00:00,03:00:00,midnight,3,48,1501.0,None,Turn off Heater in room 114,2097.0
Heater,100,very hot,2018-01-19,03:00:00,04:00:00,midnight,4,14,1811.0,"Moving 4 people from room 107 to room 100 saves 2008.0 of electricity, power consumption will reduce from 14646.0 to 12638.0",Turn off Heater in room 107,2008.0
Heater,100,cold,2018-01-19,05:00:00,06:00:00,early morning,14,21,2285.0,"Moving 2 people from room 103 to room 109 saves 1666.0 of electricity, power consumption will reduce from 15112.0 to 13446.0",Turn off Heater in room 103,1666.0
Heater,100,very cold,2018-01-19,06:00:00,07:00:00,early morning,3,29,2183.0,"Moving 1 people from room 110 to room 108 saves 1688.0 of electricity, power consumption will reduce from 16018.0 to 14330.0",Turn off Heater in room 110,1688.0
Heater,100,cold,2018-01-19,08:00:00,09:00:00,morning,12,56,2202.0,"Moving 2 people from room 105 to room 106 saves 2019.0 of electricity, power consumption will reduce from 15479.0 to 13460.0",Turn off Heater in room 105,2019.0
Heater,100,hot,2018-01-19,09:00:00,10:00:00,morning,3,4,2791.0,None,Turn off Heater in room 112,2966.0
Heater,100,very hot,2018-01-19,20:00:00,21:00:00,night,4,51,1596.0,"Moving 4 people from room 100 to room 118 saves 1596.0 of electricity, power consumption will reduce from 12965.0 to 11369.0",Turn off Heater in room 100,1596.0
Heater,100,very hot,2018-01-20,06:00:00,07:00:00,early morning,11,36,2148.0,None,Turn off Heater in room 116,2846.0
Heater,100,cold,2018-01-20,10:00:00,11:00:00,morning,5,13,1683.0,"Moving 9 people from room 107 to room 108 saves 2711.0 of electricity, power consumption will reduce from 15552.0 to 12841.0",Turn off Heater in room 107,2711.0
Heater,100,low hot,2018-01-20,11:00:00,12:00:00,morning,11,19,2025.0,None,Turn off Heater in room 103,2171.0
Heater,100,very hot,2018-01-20,11:00:00,12:00:00,morning,2,51,2692.0,None,Turn off Heater in room 103,2171.0
Heater,100,hot,2018-01-20,12:00:00,13:00:00,afternoon,10,33,1695.0,"Moving 13 people from room 112 to room 100 saves 1548.0 of electricity, power consumption will reduce from 16453.0 to 14905.0",Turn off Heater in room 112,1548.0
Heater,100,very hot,2018-01-20,14:00:00,15:00:00,afternoon,6,34,2173.0,"Moving 5 people from room 101 to room 100 saves 2635.0 of electricity, power consumption will reduce from 15002.0 to 12367.0",Turn off Heater in room 101,2635.0
Heater,100,hot,2018-01-20,22:00:00,23:00:00,night,12,10,2607.0,"Moving 9 people from room 118 to room 111 saves 2664.0 of electricity, power consumption will reduce from 15752.0 to 13088.0",Turn off Heater in room 118,2664.0
Heater,100,low cold,2018-01-21,06:00:00,07:00:00,early morning,3,33,2148.0,None,Turn off Heater in room 114,2097.0
Heater,100,very hot,2018-01-21,09:00:00,10:00:00,morning,0,0,2966.0,None,Turn off Heater in room 100,2966.0
Heater,100,hot,2018-01-21,11:00:00,12:00:00,morning,9,30,2617.0,"Moving 12 people from room 104 to room 102 saves 2025.0 of electricity, power consumption will reduce from 15547.0 to 13522.0",Turn off Heater in room 104,2025.0
Heater,100,low hot,2018-01-21,12:00:00,13:00:00,afternoon,10,35,2252.0,"Moving 5 people from room 115 to room 100 saves 2423.0 of electricity, power consumption will reduce from 15743.0 to 13320.0",Turn off Heater in room 115,2423.0
Heater,100,cold,2018-01-21,14:00:00,15:00:00,afternoon,12,7,2083.0,"Moving 9 people from room 119 to room 112 saves 1712.0 of electricity, power consumption will reduce from 14547.0 to 12835.0",Turn off Heater in room 119,1712.0
Heater,100,very cold,2018-01-21,16:00:00,17:00:00,evening,8,3,1677.0,"Moving 7 people from room 119 to room 111 saves 1688.0 of electricity, power consumption will reduce from 12687.0 to 10999.0",Turn off Heater in room 119,1688.0
Heater,100,low hot,2018-01-21,17:00:00,18:00:00,evening,10,5,2810.0,"Moving 10 people from room 100 to room 113 saves 2810.0 of electricity, power consumption will reduce from 14683.0 to 11873.0",Turn off Heater in room 100,2810.0
Heater,100,very hot,2018-01-21,20:00:00,21:00:00,night,0,0,1660.0,None,Turn off Heater in room 100,1660.0
Heater,100,low hot,2018-01-21,22:00:00,23:00:00,night,1,5,1763.0,"Moving 14 people from room 117 to room 119 saves 2083.0 of electricity, power consumption will reduce from 12995.0 to 10912.0",Turn off Heater in room 117,2083.0
Heater,100,very hot,2018-01-21,23:00:00,00:00:00,midnight,11,33,2252.0,"Moving 8 people from room 103 to room 100 saves 2351.0 of electricity, power consumption will reduce from 16543.0 to 14192.0",Turn off Heater in room 103,2351.0
Heater,100,low cold,2018-01-22,00:00:00,01:00:00,midnight,4,25,2985.0,"Moving 5 people from room 104 to room 108 saves 2823.0 of electricity, power consumption will reduce from 18257.0 to 15434.0",Turn off Heater in room 104,2823.0
Heater,100,very hot,2018-01-22,03:00:00,04:00:00,midnight,2,1,1548.0,"Moving 2 people from room 100 to room 102 saves 1548.0 of electricity, power consumption will reduce from 16191.0 to 14643.0",Turn off Heater in room 100,1548.0
Heater,100,hot,2018-01-22,09:00:00,10:00:00,morning,11,10,1915.0,None,Turn off Heater in room 117,2966.0
Heater,100,low hot,2018-01-22,11:00:00,12:00:00,morning,11,2,1866.0,None,Turn off Heater in room 116,2171.0
Heater,100,low cold,2018-01-22,18:00:00,19:00:00,evening,11,52,2375.0,"Moving 6 people from room 102 to room 102 saves 2485.0 of electricity, power consumption will reduce from 14822.0 to 12337.0",Turn off Heater in room 102,2485.0
Heater,100,low hot,2018-01-22,21:00:00,22:00:00,night,14,13,2349.0,"Moving 11 people from room 109 to room 119 saves 2093.0 of electricity, power consumption will reduce from 14210.0 to 12117.0",Turn off Heater in room 109,2093.0
Heater,100,cold,2018-01-22,22:00:00,23:00:00,night,2,54,2530.0,"Moving 1 people from room 107 to room 115 saves 2263.0 of electricity, power consumption will reduce from 16460.0 to 14197.0",Turn off Heater in room 107,2263.0
Heater,100,low cold,2018-01-22,22:00:00,23:00:00,night,15,16,1573.0,"Moving 1 people from room 107 to room 115 saves 2263.0 of electricity, power consumption will reduce from 16460.0 to 14197.0",Turn off Heater in room 107,2263.0
Heater,100,very hot,2018-01-22,23:00:00,00:00:00,midnight,13,49,1830.0,"Moving 1 people from room 101 to room 117 saves 2377.0 of electricity, power consumption will reduce from 14008.0 to 11631.0",Turn off Heater in room 101,2377.0
Heater,100,hot,2018-01-23,05:00:00,06:00:00,early morning,7,41,1712.0,"Moving 2 people from room 119 to room 100 saves 1188.0 of electricity, power consumption will reduce from 9714.0 to 8526.0",Turn off Microwave in room 119,1188.0
Heater,100,very cold,2018-01-23,23:00:00,00:00:00,midnight,4,2,1969.0,"Moving 4 people from room 106 to room 102 saves 1341.0 of electricity, power consumption will reduce from 10059.0 to 8718.0",Turn off Microwave in room 106,1341.0
Lights,100,low cold,2018-01-05,04:00:00,05:00:00,early morning,14,51,1933.0,"Moving 1 people from room 102 to room 100 saves 1364.0 of electricity, power consumption will reduce from 11246.0 to 9882.0",Turn off AC in room 102,1364.0
Lights,100,hot,2018-01-05,11:00:00,12:00:00,morning,7,22,1940.0,None,Turn off Lights in room 111,1153.0
Lights,100,low cold,2018-01-05,15:00:00,16:00:00,afternoon,7,52,1916.0,"Moving 7 people from room 100 to room 101 saves 1916.0 of electricity, power consumption will reduce from 11704.0 to 9788.0",Turn off Lights in room 100,1916.0
Lights,100,low hot,2018-01-05,18:00:00,19:00:00,evening,4,49,1973.0,"Moving 9 people from room 114 to room 100 saves 1315.0 of electricity, power consumption will reduce from 10486.0 to 9171.0",Turn off AC in room 114,1315.0
Lights,100,very hot,2018-01-05,23:00:00,00:00:00,midnight,3,46,1912.0,"Moving 8 people from room 116 to room 101 saves 1214.0 of electricity, power consumption will reduce from 11048.0 to 9834.0",Turn off AC in room 116,1214.0
Lights,100,very hot,2018-01-06,06:00:00,07:00:00,early morning,8,2,1533.0,"Moving 1 people from room 106 to room 116 saves 1220.0 of electricity, power consumption will reduce from 10179.0 to 8959.0",Turn off Lights in room 106,1220.0
Lights,100,hot,2018-01-06,07:00:00,08:00:00,morning,14,37,1304.0,"Moving 5 people from room 102 to room 112 saves 1053.0 of electricity, power consumption will reduce from 10148.0 to 9095.0",Turn off Lights in room 102,1053.0
Lights,100,very hot,2018-01-06,08:00:00,09:00:00,morning,6,22,1617.0,"Moving 11 people from room 108 to room 114 saves 1274.0 of electricity, power consumption will reduce from 10346.0 to 9072.0",Turn off Lights in room 108,1274.0
Lights,100,cold,2018-01-06,16:00:00,17:00:00,evening,15,41,1682.0,"Moving 15 people from room 100 to room 116 saves 1682.0 of electricity, power consumption will reduce from 10839.0 to 9157.0",Turn off Lights in room 100,1682.0
Lights,100,very hot,2018-01-06,17:00:00,18:00:00,evening,4,13,1985.0,"Moving 9 people from room 112 to room 108 saves 1614.0 of electricity, power consumption will reduce from 10095.0 to 8481.0",Turn off Lights in room 112,1614.0
Lights,100,low cold,2018-01-06,23:00:00,00:00:00,midnight,11,20,1122.0,"Moving 9 people from room 113 to room 117 saves 1549.0 of electricity, power consumption will reduce from 9963.0 to 8414.0",Turn off Lights in room 113,1549.0
Lights,100,low hot,2018-01-07,00:00:00,01:00:00,midnight,13,46,1096.0,None,Turn off Lights in room 119,1413.0
Lights,100,low hot,2018-01-07,03:00:00,04:00:00,midnight,8,19,1533.0,"Moving 3 people from room 111 to room 110 saves 1418.0 of electricity, power consumption will reduce from 9637.0 to 8219.0",Turn off Lights in room 111,1418.0
Lights,100,low hot,2018-01-07,09:00:00,10:00:00,morning,0,0,1839.0,"Moving 10 people from room 104 to room 108 saves 1694.0 of electricity, power consumption will reduce from 11446.0 to 9752.0",Turn off Lights in room 104,1694.0
Lights,100,low cold,2018-01-07,19:00:00,20:00:00,night,5,15,1242.0,"Moving 11 people from room 107 to room 107 saves 1377.0 of electricity, power consumption will reduce from 10244.0 to 8867.0",Turn off Lights in room 107,1377.0
Lights,100,very hot,2018-01-07,19:00:00,20:00:00,night,4,53,1188.0,"Moving 11 people from room 107 to room 107 saves 1377.0 of electricity, power consumption will reduce from 10244.0 to 8867.0",Turn off Lights in room 107,1377.0
Lights,100,cold,2018-01-07,19:00:00,20:00:00,night,9,7,1893.0,"Moving 11 people from room 107 to room 107 saves 1377.0 of electricity, power consumption will reduce from 10244.0 to 8867.0",Turn off Lights in room 107,1377.0
Lights,100,very hot,2018-01-07,20:00:00,21:00:00,night,8,4,1451.0,"Moving 4 people from room 102 to room 114 saves 1963.0 of electricity, power consumption will reduce from 9812.0 to 7849.0",Turn off Lights in room 102,1963.0
Lights,100,hot,2018-01-07,21:00:00,22:00:00,night,8,56,1796.0,"Moving 4 people from room 112 to room 105 saves 1977.0 of electricity, power consumption will reduce from 12087.0 to 10110.0",Turn off Lights in room 112,1977.0
Lights,100,low cold,2018-01-07,23:00:00,00:00:00,midnight,14,14,1329.0,"Moving 3 people from room 113 to room 115 saves 1487.0 of electricity, power consumption will reduce from 9897.0 to 8410.0",Turn off Lights in room 113,1487.0
Lights,100,hot,2018-01-08,01:00:00,02:00:00,midnight,13,47,1995.0,"Moving 1 people from room 100 to room 109 saves 1261.0 of electricity, power consumption will reduce from 11431.0 to 10170.0",Turn off Lights in room 100,1261.0
Lights,100,very cold,2018-01-08,01:00:00,02:00:00,midnight,1,40,1261.0,"Moving 1 people from room 100 to room 109 saves 1261.0 of electricity, power consumption will reduce from 11431.0 to 10170.0",Turn off Lights in room 100,1261.0
Lights,100,cold,2018-01-08,03:00:00,04:00:00,midnight,10,19,1574.0,"Moving 7 people from room 109 to room 100 saves 1117.0 of electricity, power consumption will reduce from 10602.0 to 9485.0",Turn off Lights in room 109,1117.0
Lights,100,low cold,2018-01-08,05:00:00,06:00:00,early morning,4,23,1923.0,"Moving 4 people from room 100 to room 109 saves 1923.0 of electricity, power consumption will reduce from 13217.0 to 11294.0",Turn off Lights in room 100,1923.0
Lights,100,cold,2018-01-08,08:00:00,09:00:00,morning,12,20,1880.0,None,Turn off Lights in room 107,1169.0
Lights,100,cold,2018-01-08,10:00:00,11:00:00,morning,1,24,1338.0,"Moving 1 people from room 119 to room 119 saves 1893.0 of electricity, power consumption will reduce from 11870.0 to 9977.0",Turn off Lights in room 119,1893.0
Lights,100,cold,2018-01-08,12:00:00,13:00:00,afternoon,2,22,1338.0,"Moving 2 people from room 100 to room 102 saves 1338.0 of electricity, power consumption will reduce from 9826.0 to 8488.0",Turn off Lights in room 100,1338.0
Lights,100,hot,2018-01-08,17:00:00,18:00:00,evening,2,19,1985.0,"Moving 3 people from room 100 to room 110 saves 1494.0 of electricity, power consumption will reduce from 11002.0 to 9508.0",Turn off Lights in room 100,1494.0
Lights,100,low cold,2018-01-08,17:00:00,18:00:00,evening,3,44,1494.0,"Moving 3 people from room 100 to room 110 saves 1494.0 of electricity, power consumption will reduce from 11002.0 to 9508.0",Turn off Lights in room 100,1494.0
Lights,100,hot,2018-01-08,19:00:00,20:00:00,night,10,43,1217.0,None,Turn off Lights in room 102,1413.0
Lights,100,very hot,2018-01-08,19:00:00,20:00:00,night,14,24,1026.0,None,Turn off Lights in room 102,1413.0
Lights,100,very hot,2018-01-08,21:00:00,22:00:00,night,2,14,1985.0,"Moving 1 people from room 104 to room 119 saves 1707.0 of electricity, power consumption will reduce from 12314.0 to 10607.0",Turn off Lights in room 104,1707.0
Lights,100,hot,2018-01-08,22:00:00,23:00:00,night,12,6,1191.0,"Moving 10 people from room 112 to room 108 saves 1614.0 of electricity, power consumption will reduce from 9387.0 to 7773.0",Turn off Lights in room 112,1614.0
