device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,message,action,savings
Computer,100,hot,2018-01-30,17:00:00,18:00:00,evening,3,20,400.4933333333333,"Moving 1 people from room 102 to room 106 saves 382.62666666666655 of electricity, power consumption will reduce from 2787.2699999999995 to 2404.643333333333",Turn off Computer in room 102,382.62666666666655
Computer,100,low hot,2018-01-30,17:00:00,18:00:00,evening,9,4,412.7133333333333,"Moving 1 people from room 102 to room 106 saves 382.62666666666655 of electricity, power consumption will reduce from 2787.2699999999995 to 2404.643333333333",Turn off Computer in room 102,382.62666666666655
Computer,100,cold,2018-01-30,20:00:00,21:00:00,night,15,36,411.6833333333333,"Moving 6 people from room 118 to room 119 saves 410.77000000000044 of electricity, power consumption will reduce from 2875.0833333333335 to 2464.313333333333",Turn off Computer in room 118,410.77000000000044
Computer,100,low cold,2018-01-31,00:00:00,01:00:00,midnight,8,29,392.26333333333326,"Moving 1 people from room 115 to room 109 saves 414.5833333333335 of electricity, power consumption will reduce from 2795.9066666666668 to 2381.3233333333333",Turn off Computer in room 115,414.5833333333335
Computer,100,cold,2018-01-31,01:00:00,02:00:00,midnight,15,45,388.85666666666674,"Moving 2 people from room 109 to room 111 saves 405.45666666666693 of electricity, power consumption will reduce from 2733.616666666667 to 2328.16",Turn off Computer in room 109,405.45666666666693
Computer,100,low cold,2018-01-31,02:00:00,03:00:00,midnight,2,56,416.1566666666667,"Moving 8 people from room 119 to room 110 saves 391.46333333333314 of electricity, power consumption will reduce from 2792.0933333333332 to 2400.63",Turn off Computer in room 119,391.46333333333314
Computer,100,very cold,2018-01-31,06:00:00,07:00:00,early morning,10,22,395.80666666666673,"Moving 1 people from room 112 to room 106 saves 375.87333333333345 of electricity, power consumption will reduce from 2728.9300000000003 to 2353.056666666667",Turn off Computer in room 112,375.87333333333345
Computer,100,low cold,2018-01-31,08:00:00,09:00:00,morning,3,10,389.3466666666667,"Moving 5 people from room 114 to room 102 saves 404.49333333333334 of electricity, power consumption will reduce from 2735.536666666667 to 2331.0433333333335",Turn off Computer in room 114,404.49333333333334
Computer,100,hot,2018-01-31,10:00:00,11:00:00,morning,2,52,392.07666666666665,"Moving 2 people from room 100 to room 112 saves 392.07666666666637 of electricity, power consumption will reduce from 2737.853333333333 to 2345.7766666666666",Turn off Computer in room 100,392.07666666666637
Computer,100,very cold,2018-01-31,12:00:00,13:00:00,afternoon,2,2,408.60333333333335,"Moving 2 people from room 111 to room 104 saves 407.8433333333337 of electricity, power consumption will reduce from 2845.6600000000003 to 2437.8166666666666",Turn off Computer in room 111,407.8433333333337
Heater,100,very cold,2018-01-19,02:00:00,03:00:00,midnight,3,48,2215.4766666666665,None,Turn off Heater in room 114,2344.130000000001
Heater,100,very hot,2018-01-19,03:00:00,04:00:00,midnight,4,14,2239.3966666666665,"Moving 4 people from room 107 to room 100 saves 2396.0566666666673 of electricity, power consumption will reduce from 15914.523333333334 to 13518.466666666667",Turn off Heater in room 107,2396.0566666666673
Heater,100,cold,2018-01-19,05:00:00,06:00:00,early morning,14,21,2252.0866666666666,"Moving 2 people from room 103 to room 109 saves 2050.2133333333313 of electricity, power consumption will reduce from 15132.436666666666 to 13082.223333333335",Turn off Heater in room 103,2050.2133333333313
Heater,100,very cold,2018-01-19,06:00:00,07:00:00,early morning,3,29,2142.1966666666667,"Moving 1 people from room 110 to room 108 saves 2230.1733333333323 of electricity, power consumption will reduce from 15220.199999999999 to 12990.026666666667",Turn off Heater in room 110,2230.1733333333323
Heater,100,cold,2018-01-19,08:00:00,09:00:00,morning,12,56,2102.8866666666668,"Moving 2 people from room 105 to room 106 saves 2124.369999999999 of electricity, power consumption will reduce from 15599.666666666664 to 13475.296666666665",Turn off Heater in room 105,2124.369999999999
Heater,100,hot,2018-01-19,09:00:00,10:00:00,morning,3,4,2457.036666666667,None,Turn off Heater in room 112,2487.213333333333
Heater,100,very hot,2018-01-19,20:00:00,21:00:00,night,4,51,2236.9166666666665,"Moving 4 people from room 100 to room 118 saves 2236.916666666666 of electricity, power consumption will reduce from 15121.493333333332 to 12884.576666666666",Turn off Heater in room 100,2236.916666666666
Heater,100,very hot,2018-01-20,06:00:00,07:00:00,early morning,11,36,2136.1766666666667,None,Turn off Heater in room 116,2434.703333333333
Heater,100,cold,2018-01-20,10:00:00,11:00:00,morning,5,13,2180.51,"Moving 9 people from room 107 to room 108 saves 2305.3899999999994 of electricity, power consumption will reduce from 15799.556666666667 to 13494.166666666668",Turn off Heater in room 107,2305.3899999999994
Heater,100,low hot,2018-01-20,11:00:00,12:00:00,morning,11,19,2215.1866666666665,None,Turn off Heater in room 103,2369.8433333333323
Heater,100,very hot,2018-01-20,11:00:00,12:00:00,morning,2,51,2200.123333333333,None,Turn off Heater in room 103,2369.8433333333323
Heater,100,hot,2018-01-20,12:00:00,13:00:00,afternoon,10,33,2238.0533333333333,"Moving 13 people from room 112 to room 100 saves 2245.423333333334 of electricity, power consumption will reduce from 15918.153333333334 to 13672.73",Turn off Heater in room 112,2245.423333333334
Heater,100,very hot,2018-01-20,14:00:00,15:00:00,afternoon,6,34,2231.333333333333,"Moving 5 people from room 101 to room 100 saves 2276.4966666666623 of electricity, power consumption will reduce from 15625.506666666664 to 13349.010000000002",Turn off Heater in room 101,2276.4966666666623
Heater,100,hot,2018-01-20,22:00:00,23:00:00,night,12,10,2195.64,"Moving 9 people from room 118 to room 111 saves 2279.703333333331 of electricity, power consumption will reduce from 15492.466666666664 to 13212.763333333332",Turn off Heater in room 118,2279.703333333331
Heater,100,low cold,2018-01-21,06:00:00,07:00:00,early morning,3,33,2117.54,None,Turn off Heater in room 114,2312.963333333333
Heater,100,very hot,2018-01-21,09:00:00,10:00:00,morning,0,0,2516.24,None,Turn off Heater in room 100,2516.2400000000016
Heater,100,hot,2018-01-21,11:00:00,12:00:00,morning,9,30,2194.343333333333,"Moving 12 people from room 104 to room 102 saves 2073.8900000000012 of electricity, power consumption will reduce from 15232.326666666666 to 13158.436666666665",Turn off Heater in room 104,2073.8900000000012
Heater,100,low hot,2018-01-21,12:00:00,13:00:00,afternoon,10,35,2309.15,"Moving 5 people from room 115 to room 100 saves 2177.26 of electricity, power consumption will reduce from 15206.11 to 13028.85",Turn off Heater in room 115,2177.26
Heater,100,cold,2018-01-21,14:00:00,15:00:00,afternoon,12,7,2275.97,"Moving 9 people from room 119 to room 112 saves 2240.59 of electricity, power consumption will reduce from 14781.133333333331 to 12540.543333333331",Turn off Heater in room 119,2240.59
Heater,100,very cold,2018-01-21,16:00:00,17:00:00,evening,8,3,2176.26,"Moving 7 people from room 119 to room 111 saves 2234.836666666666 of electricity, power consumption will reduce from 15441.336666666664 to 13206.499999999998",Turn off Heater in room 119,2234.836666666666
Heater,100,low hot,2018-01-21,17:00:00,18:00:00,evening,10,5,2337.703333333333,"Moving 10 people from room 100 to room 113 saves 2337.703333333333 of electricity, power consumption will reduce from 15322.023333333333 to 12984.32",Turn off Heater in room 100,2337.703333333333
Heater,100,very hot,2018-01-21,20:00:00,21:00:00,night,0,0,2076.1066666666666,None,Turn off Heater in room 100,2076.1066666666666
Heater,100,low hot,2018-01-21,22:00:00,23:00:00,night,1,5,2188.9366666666665,"Moving 14 people from room 117 to room 119 saves 2188.5633333333353 of electricity, power consumption will reduce from 15408.553333333333 to 13219.989999999998",Turn off Heater in room 117,2188.5633333333353
Heater,100,very hot,2018-01-21,23:00:00,00:00:00,midnight,11,33,2291.443333333333,"Moving 8 people from room 103 to room 100 saves 2256.713333333337 of electricity, power consumption will reduce from 15904.720000000001 to 13648.006666666664",Turn off Heater in room 103,2256.713333333337
Heater,100,low cold,2018-01-22,00:00:00,01:00:00,midnight,4,25,2424.27,"Moving 5 people from room 104 to room 108 saves 2331.4399999999987 of electricity, power consumption will reduce from 16467.21 to 14135.77",Turn off Heater in room 104,2331.4399999999987
Heater,100,very hot,2018-01-22,03:00:00,04:00:00,midnight,2,1,2237.53,"Moving 2 people from room 100 to room 102 saves 2237.5300000000007 of electricity, power consumption will reduce from 16057.533333333333 to 13820.003333333332",Turn off Heater in room 100,2237.5300000000007
Heater,100,hot,2018-01-22,09:00:00,10:00:00,morning,11,10,2392.893333333333,None,Turn off Heater in room 117,2494.363333333333
Heater,100,low hot,2018-01-22,11:00:00,12:00:00,morning,11,2,2176.44,None,Turn off Heater in room 116,2428.569999999998
Heater,100,low cold,2018-01-22,18:00:00,19:00:00,evening,11,52,2348.13,"Moving 6 people from room 102 to room 102 saves 2245.0166666666682 of electricity, power consumption will reduce from 15722.039999999999 to 13477.02333333333",Turn off Heater in room 102,2245.0166666666682
Heater,100,low hot,2018-01-22,21:00:00,22:00:00,night,14,13,2254.75,"Moving 11 people from room 109 to room 119 saves 2143.206666666667 of electricity, power consumption will reduce from 14956.81 to 12813.603333333333",Turn off Heater in room 109,2143.206666666667
Heater,100,cold,2018-01-22,22:00:00,23:00:00,night,2,54,2208.56,"Moving 1 people from room 107 to room 115 saves 2186.4299999999985 of electricity, power consumption will reduce from 15367.546666666665 to 13181.116666666667",Turn off Heater in room 107,2186.4299999999985
Heater,100,low cold,2018-01-22,22:00:00,23:00:00,night,15,16,2041.8766666666668,"Moving 1 people from room 107 to room 115 saves 2186.4299999999985 of electricity, power consumption will reduce from 15367.546666666665 to 13181.116666666667",Turn off Heater in room 107,2186.4299999999985
Heater,100,very hot,2018-01-22,23:00:00,00:00:00,midnight,13,49,2362.35,"Moving 1 people from room 101 to room 117 saves 2258.3933333333316 of electricity, power consumption will reduce from 15744.526666666667 to 13486.133333333335",Turn off Heater in room 101,2258.3933333333316
Heater,100,hot,2018-01-23,05:00:00,06:00:00,early morning,7,41,1983.46,"Moving 2 people from room 119 to room 100 saves 1514.883333333335 of electricity, power consumption will reduce from 10890.026666666667 to 9375.143333333332",Turn off Microwave in room 119,1514.883333333335
Heater,100,very cold,2018-01-23,23:00:00,00:00:00,midnight,4,2,2085.64,"Moving 4 people from room 106 to room 102 saves 1563.5966666666664 of electricity, power consumption will reduce from 11058.303333333333 to 9494.706666666667",Turn off Microwave in room 106,1563.5966666666664
Lights,100,low cold,2018-01-05,04:00:00,05:00:00,early morning,14,51,1568.78,"Moving 1 people from room 102 to room 100 saves 1425.6766666666663 of electricity, power consumption will reduce from 10693.29 to 9267.613333333335",Turn off AC in room 102,1425.6766666666663
Lights,100,hot,2018-01-05,11:00:00,12:00:00,morning,7,22,1449.023333333333,None,Turn off Lights in room 111,1557.6266666666688
Lights,100,low cold,2018-01-05,15:00:00,16:00:00,afternoon,7,52,1500.85,"Moving 7 people from room 100 to room 101 saves 1500.8500000000004 of electricity, power consumption will reduce from 10383.68 to 8882.83",Turn off Lights in room 100,1500.8500000000004
Lights,100,low hot,2018-01-05,18:00:00,19:00:00,evening,4,49,1565.053333333333,"Moving 9 people from room 114 to room 100 saves 1506.3599999999988 of electricity, power consumption will reduce from 10417.673333333332 to 8911.313333333334",Turn off AC in room 114,1506.3599999999988
Lights,100,very hot,2018-01-05,23:00:00,00:00:00,midnight,3,46,1565.216666666667,"Moving 8 people from room 116 to room 101 saves 1465.706666666667 of electricity, power consumption will reduce from 10541.456666666667 to 9075.75",Turn off AC in room 116,1465.706666666667
Lights,100,very hot,2018-01-06,06:00:00,07:00:00,early morning,8,2,1506.36,"Moving 1 people from room 106 to room 116 saves 1507.3533333333326 of electricity, power consumption will reduce from 10226.079999999998 to 8718.726666666666",Turn off Lights in room 106,1507.3533333333326
Lights,100,hot,2018-01-06,07:00:00,08:00:00,morning,14,37,1536.4733333333334,"Moving 5 people from room 102 to room 112 saves 1494.413333333332 of electricity, power consumption will reduce from 10500.223333333333 to 9005.810000000001",Turn off Lights in room 102,1494.413333333332
Lights,100,very hot,2018-01-06,08:00:00,09:00:00,morning,6,22,1550.62,"Moving 11 people from room 108 to room 114 saves 1514.5400000000009 of electricity, power consumption will reduce from 10549.636666666667 to 9035.096666666666",Turn off Lights in room 108,1514.5400000000009
Lights,100,cold,2018-01-06,16:00:00,17:00:00,evening,15,41,1539.273333333333,"Moving 15 people from room 100 to room 116 saves 1539.2733333333308 of electricity, power consumption will reduce from 10320.573333333332 to 8781.300000000001",Turn off Lights in room 100,1539.2733333333308
Lights,100,very hot,2018-01-06,17:00:00,18:00:00,evening,4,13,1429.38,"Moving 9 people from room 112 to room 108 saves 1403.6766666666663 of electricity, power consumption will reduce from 10210.293333333335 to 8806.616666666669",Turn off Lights in room 112,1403.6766666666663
Lights,100,low cold,2018-01-06,23:00:00,00:00:00,midnight,11,20,1514.8266666666666,"Moving 9 people from room 113 to room 117 saves 1549.4400000000005 of electricity, power consumption will reduce from 10464.763333333334 to 8915.323333333334",Turn off Lights in room 113,1549.4400000000005
Lights,100,low hot,2018-01-07,00:00:00,01:00:00,midnight,13,46,1512.686666666667,None,Turn off Lights in room 119,1590.17
Lights,100,low hot,2018-01-07,03:00:00,04:00:00,midnight,8,19,1581.8733333333332,"Moving 3 people from room 111 to room 110 saves 1613.416666666666 of electricity, power consumption will reduce from 10376.663333333334 to 8763.246666666668",Turn off Lights in room 111,1613.416666666666
Lights,100,low hot,2018-01-07,09:00:00,10:00:00,morning,0,0,1552.51,"Moving 10 people from room 104 to room 108 saves 1605.866666666665 of electricity, power consumption will reduce from 10689.843333333332 to 9083.976666666667",Turn off Lights in room 104,1605.866666666665
Lights,100,low cold,2018-01-07,19:00:00,20:00:00,night,5,15,1492.42,"Moving 11 people from room 107 to room 107 saves 1453.7800000000007 of electricity, power consumption will reduce from 10390.553333333333 to 8936.773333333333",Turn off Lights in room 107,1453.7800000000007
Lights,100,very hot,2018-01-07,19:00:00,20:00:00,night,4,53,1474.64,"Moving 11 people from room 107 to room 107 saves 1453.7800000000007 of electricity, power consumption will reduce from 10390.553333333333 to 8936.773333333333",Turn off Lights in room 107,1453.7800000000007
