device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power
Heater,100,very cold,2018-01-19,23:00:00,00:00:00,midnight,0,0,2236
Heater,100,very hot,2018-01-20,01:00:00,02:00:00,midnight,13,44,1944
Heater,100,low cold,2018-01-20,03:00:00,04:00:00,midnight,4,4,1883
Heater,100,low cold,2018-01-20,07:00:00,08:00:00,morning,11,58,2894
Heater,100,cold,2018-01-20,13:00:00,14:00:00,afternoon,11,22,2895
Heater,100,cold,2018-01-20,14:00:00,15:00:00,afternoon,14,31,1924
Heater,100,very hot,2018-01-20,14:00:00,15:00:00,afternoon,12,43,2575
Heater,100,very cold,2018-01-20,15:00:00,16:00:00,afternoon,12,30,1558
Heater,100,very hot,2018-01-20,20:00:00,21:00:00,night,8,57,1907
Heater,100,low hot,2018-01-20,20:00:00,21:00:00,night,0,0,2513
Heater,100,hot,2018-01-20,21:00:00,22:00:00,night,14,20,2454
Heater,100,hot,2018-01-21,00:00:00,01:00:00,midnight,12,33,1601
Heater,100,very hot,2018-01-21,02:00:00,03:00:00,midnight,10,52,2725
Heater,100,very hot,2018-01-21,07:00:00,08:00:00,morning,11,19,1883
Heater,100,hot,2018-01-21,08:00:00,09:00:00,morning,0,0,1926
Heater,100,very cold,2018-01-21,19:00:00,20:00:00,night,12,29,2881
Heater,100,cold,2018-01-21,20:00:00,21:00:00,night,11,23,2243
Heater,100,hot,2018-01-22,06:00:00,07:00:00,early morning,6,45,2886
Heater,100,low hot,2018-01-22,07:00:00,08:00:00,morning,0,0,1559
Heater,100,very hot,2018-01-22,11:00:00,12:00:00,morning,3,58,1844
Heater,100,very cold,2018-01-22,13:00:00,14:00:00,afternoon,8,51,2247
Heater,100,cold,2018-01-22,17:00:00,18:00:00,evening,1,57,2846
Heater,100,low cold,2018-01-22,21:00:00,22:00:00,night,8,5,1968
Heater,100,hot,2018-01-22,23:00:00,00:00:00,midnight,2,48,1870
Heater,100,hot,2018-01-23,09:00:00,10:00:00,morning,15,15,2034
Lights,100,low hot,2018-01-05,04:00:00,05:00:00,early morning,11,11,1756
Lights,100,low hot,2018-01-05,07:00:00,08:00:00,morning,15,38,1868
Lights,100,cold,2018-01-05,12:00:00,13:00:00,afternoon,15,10,1679
Lights,100,low cold,2018-01-05,16:00:00,17:00:00,evening,14,29,1822
Lights,100,very hot,2018-01-06,02:00:00,03:00:00,midnight,0,0,1552
Lights,100,very hot,2018-01-06,02:00:00,03:00:00,midnight,15,1,1323
Lights,100,very hot,2018-01-06,03:00:00,04:00:00,midnight,2,35,1474
Lights,100,very cold,2018-01-06,23:00:00,00:00:00,midnight,9,54,1229
Lights,100,very cold,2018-01-06,23:00:00,00:00:00,midnight,4,48,1104
Lights,100,hot,2018-01-07,01:00:00,02:00:00,midnight,13,12,1775
Lights,100,hot,2018-01-07,02:00:00,03:00:00,midnight,2,12,1476
Lights,100,hot,2018-01-07,05:00:00,06:00:00,early morning,6,53,1106
Lights,100,low hot,2018-01-07,07:00:00,08:00:00,morning,6,14,1247
Lights,100,cold,2018-01-07,09:00:00,10:00:00,morning,15,13,1184
Lights,100,low cold,2018-01-07,15:00:00,16:00:00,afternoon,10,34,1490
Lights,100,low hot,2018-01-07,16:00:00,17:00:00,evening,13,12,1605
Lights,100,low cold,2018-01-07,19:00:00,20:00:00,night,4,1,1035
Lights,100,very hot,2018-01-07,22:00:00,23:00:00,night,9,29,1065
Lights,100,cold,2018-01-08,00:00:00,01:00:00,midnight,8,14,1491
Lights,100,very hot,2018-01-08,02:00:00,03:00:00,midnight,4,1,1605
Lights,100,very cold,2018-01-08,03:00:00,04:00:00,midnight,4,57,1974
Lights,100,very cold,2018-01-08,05:00:00,06:00:00,early morning,6,36,1494
Lights,100,low cold,2018-01-08,10:00:00,11:00:00,morning,6,47,1729
Lights,100,hot,2018-01-08,15:00:00,16:00:00,afternoon,13,28,1916
Lights,100,hot,2018-01-08,16:00:00,17:00:00,evening,8,41,1105
Lights,100,low cold,2018-01-08,19:00:00,20:00:00,night,5,40,1668
Lights,100,cold,2018-01-08,22:00:00,23:00:00,night,3,54,1451
Lights,100,cold,2018-01-09,04:00:00,05:00:00,early morning,7,2,1448
Lights,100,hot,2018-01-09,04:00:00,05:00:00,early morning,11,12,1647
Lights,100,low hot,2018-01-09,09:00:00,10:00:00,morning,14,22,1483
Lights,100,cold,2018-01-09,10:00:00,11:00:00,morning,13,31,1637
Lights,100,cold,2018-01-09,15:00:00,16:00:00,afternoon,0,0,1508
Lights,100,low hot,2018-01-09,15:00:00,16:00:00,afternoon,5,5,1026
Lights,100,low hot,2018-01-09,15:00:00,16:00:00,afternoon,14,30,1551
Lights,100,very cold,2018-01-09,17:00:00,18:00:00,evening,15,10,1946
Lights,100,hot,2018-01-09,20:00:00,21:00:00,night,7,47,1880
Lights,100,low cold,2018-01-09,21:00:00,22:00:00,night,13,28,1003
Lights,100,very hot,2018-01-09,21:00:00,22:00:00,night,14,12,1941
Microwave,100,very hot,2018-01-23,01:00:00,02:00:00,midnight,6,53,1494
Microwave,100,very cold,2018-01-23,07:00:00,08:00:00,morning,8,43,1883
Microwave,100,low cold,2018-01-23,14:00:00,15:00:00,afternoon,14,43,1801
Microwave,100,low hot,2018-01-23,14:00:00,15:00:00,afternoon,14,54,1506
Microwave,100,hot,2018-01-23,15:00:00,16:00:00,afternoon,3,42,1934
Microwave,100,very cold,2018-01-23,16:00:00,17:00:00,evening,10,40,1789
Microwave,100,hot,2018-01-23,19:00:00,20:00:00,night,15,51,1910
Microwave,100,cold,2018-01-23,23:00:00,00:00:00,midnight,3,54,1744
Microwave,100,low cold,2018-01-24,00:00:00,01:00:00,midnight,1,47,1830
Microwave,100,hot,2018-01-24,03:00:00,04:00:00,midnight,4,48,1509
Microwave,100,low cold,2018-01-24,06:00:00,07:00:00,early morning,10,52,1383
Microwave,100,cold,2018-01-24,07:00:00,08:00:00,morning,10,3,1619
Microwave,100,low hot,2018-01-24,08:00:00,09:00:00,morning,7,15,1841
Microwave,100,very cold,2018-01-24,09:00:00,10:00:00,morning,12,54,1848
Microwave,100,cold,2018-01-24,10:00:00,11:00:00,morning,2,31,1129
Microwave,100,low cold,2018-01-24,23:00:00,00:00:00,midnight,6,57,1680
Microwave,100,hot,2018-01-24,23:00:00,00:00:00,midnight,14,1,1641
Microwave,100,low cold,2018-01-25,06:00:00,07:00:00,early morning,6,2,1151
Microwave,100,very hot,2018-01-25,11:00:00,12:00:00,morning,15,19,1668
Microwave,100,low cold,2018-01-25,12:00:00,13:00:00,afternoon,5,38,1590
Microwave,100,very hot,2018-01-25,14:00:00,15:00:00,afternoon,12,2,1459
Microwave,100,very hot,2018-01-25,15:00:00,16:00:00,afternoon,11,7,1227
Microwave,100,cold,2018-01-25,19:00:00,20:00:00,night,11,5,1101
Microwave,100,low hot,2018-01-25,22:00:00,23:00:00,night,7,15,1282
Microwave,100,low cold,2018-01-25,22:00:00,23:00:00,night,11,56,1319
Microwave,100,very cold,2018-01-25,23:00:00,00:00:00,midnight,9,50,1746
Microwave,100,low cold,2018-01-26,01:00:00,02:00:00,midnight,14,37,1620
Microwave,100,cold,2018-01-26,04:00:00,05:00:00,early morning,10,51,1920
Microwave,100,very hot,2018-01-26,05:00:00,06:00:00,early morning,14,5,1570
Microwave,100,low hot,2018-01-26,08:00:00,09:00:00,morning,1,2,1958
Microwave,100,very cold,2018-01-26,09:00:00,10:00:00,morning,15,28,1085
Microwave,100,very cold,2018-01-26,17:00:00,18:00:00,evening,12,58,1990
Microwave,100,low cold,2018-01-26,22:00:00,23:00:00,night,3,19,1497
Microwave,100,low cold,2018-01-27,08:00:00,09:00:00,morning,8,12,1742
Microwave,100,very hot,2018-01-27,14:00:00,15:00:00,afternoon,14,9,1556
Microwave,100,very hot,2018-01-27,14:00:00,15:00:00,afternoon,15,29,1976
Microwave,100,hot,2018-01-27,19:00:00,20:00:00,night,2,6,1615
Refridgerator,100,very hot,2018-01-14,03:00:00,04:00:00,midnight,3,39,295
Refridgerator,100,very hot,2018-01-14,13:00:00,14:00:00,afternoon,7,59,236
Refridgerator,100,cold,2018-01-14,14:00:00,15:00:00,afternoon,11,23,103
Refridgerator,100,very cold,2018-01-14,18:00:00,19:00:00,evening,8,50,280
Refridgerator,100,very cold,2018-01-15,04:00:00,05:00:00,early morning,9,15,236
Refridgerator,100,low cold,2018-01-15,09:00:00,10:00:00,morning,1,38,216
Refridgerator,100,cold,2018-01-15,11:00:00,12:00:00,morning,1,27,126
Refridgerator,100,very hot,2018-01-15,15:00:00,16:00:00,afternoon,13,6,104
Refridgerator,100,hot,2018-01-15,15:00:00,16:00:00,afternoon,9,24,125
Refridgerator,100,hot,2018-01-15,17:00:00,18:00:00,evening,3,44,267
Refridgerator,100,low hot,2018-01-15,19:00:00,20:00:00,night,5,6,122
Refridgerator,100,very hot,2018-01-15,20:00:00,21:00:00,night,6,27,168
Refridgerator,100,cold,2018-01-15,20:00:00,21:00:00,night,11,12,135
Refridgerator,100,very hot,2018-01-15,21:00:00,22:00:00,night,10,10,100
Refridgerator,100,low hot,2018-01-15,22:00:00,23:00:00,night,3,57,231
Refridgerator,100,hot,2018-01-16,01:00:00,02:00:00,midnight,3,43,222
Refridgerator,100,hot,2018-01-16,08:00:00,09:00:00,morning,12,35,134
Refridgerator,100,low cold,2018-01-16,11:00:00,12:00:00,morning,12,51,291
Refridgerator,100,low hot,2018-01-16,12:00:00,13:00:00,afternoon,11,13,222
Refridgerator,100,hot,2018-01-16,14:00:00,15:00:00,afternoon,4,37,246
Refridgerator,100,cold,2018-01-16,17:00:00,18:00:00,evening,4,36,260
Refridgerator,100,very cold,2018-01-16,18:00:00,19:00:00,evening,10,12,165
Refridgerator,100,cold,2018-01-16,19:00:00,20:00:00,night,11,52,124
Refridgerator,100,very cold,2018-01-16,19:00:00,20:00:00,night,8,36,107
Refridgerator,100,hot,2018-01-16,21:00:00,22:00:00,night,1,20,132
Refridgerator,100,cold,2018-01-16,21:00:00,22:00:00,night,9,53,283
Refridgerator,100,very hot,2018-01-16,22:00:00,23:00:00,night,3,22,284
Refridgerator,100,cold,2018-01-17,01:00:00,02:00:00,midnight,13,8,205
Refridgerator,100,hot,2018-01-17,04:00:00,05:00:00,early morning,8,22,249
Refridgerator,100,low cold,2018-01-17,06:00:00,07:00:00,early morning,7,49,291
Refridgerator,100,low cold,2018-01-17,07:00:00,08:00:00,morning,11,6,267
Refridgerator,100,cold,2018-01-17,07:00:00,08:00:00,morning,8,52,190
Refridgerator,100,very hot,2018-01-17,17:00:00,18:00:00,evening,9,57,157
Refridgerator,100,cold,2018-01-17,17:00:00,18:00:00,evening,10,36,111
Refridgerator,100,very cold,2018-01-17,18:00:00,19:00:00,evening,0,0,243
Refridgerator,100,hot,2018-01-17,19:00:00,20:00:00,night,0,0,233
Refridgerator,100,cold,2018-01-17,20:00:00,21:00:00,night,10,41,188
Refridgerator,100,very hot,2018-01-18,06:00:00,07:00:00,early morning,0,0,156
Refridgerator,100,low hot,2018-01-18,20:00:00,21:00:00,night,9,32,266
Refridgerator,100,low cold,2018-01-18,22:00:00,23:00:00,night,12,51,193
Refridgerator,100,cold,2018-01-18,23:00:00,00:00:00,midnight,1,21,257
Television,100,low cold,2018-01-10,00:00:00,01:00:00,midnight,11,37,222
Television,100,hot,2018-01-10,01:00:00,02:00:00,midnight,10,41,205
Television,100,cold,2018-01-10,04:00:00,05:00:00,early morning,9,9,249
Television,100,low hot,2018-01-10,12:00:00,13:00:00,afternoon,4,27,255
Television,100,low hot,2018-01-10,15:00:00,16:00:00,afternoon,8,5,283
Television,100,very cold,2018-01-10,16:00:00,17:00:00,evening,15,16,262
Television,100,very hot,2018-01-10,16:00:00,17:00:00,evening,7,58,214
Television,100,low cold,2018-01-10,17:00:00,18:00:00,evening,0,0,277
Television,100,low hot,2018-01-10,17:00:00,18:00:00,evening,11,18,204
Television,100,very cold,2018-01-10,23:00:00,00:00:00,midnight,14,5,235
Television,100,very hot,2018-01-10,23:00:00,00:00:00,midnight,5,54,228
Television,100,low hot,2018-01-11,00:00:00,01:00:00,midnight,6,50,267
Television,100,very hot,2018-01-11,01:00:00,02:00:00,midnight,6,9,271
Television,100,low hot,2018-01-11,03:00:00,04:00:00,midnight,1,32,238
Television,100,hot,2018-01-11,05:00:00,06:00:00,early morning,13,36,226
Television,100,very cold,2018-01-11,10:00:00,11:00:00,morning,5,38,293
Television,100,low cold,2018-01-11,12:00:00,13:00:00,afternoon,13,58,247
Television,100,low hot,2018-01-11,13:00:00,14:00:00,afternoon,1,32,200
Television,100,low hot,2018-01-11,16:00:00,17:00:00,evening,1,7,259
Television,100,cold,2018-01-12,02:00:00,03:00:00,midnight,15,40,291
Television,100,hot,2018-01-12,02:00:00,03:00:00,midnight,4,58,297
Television,100,very cold,2018-01-12,06:00:00,07:00:00,early morning,1,45,275
Television,100,low hot,2018-01-12,06:00:00,07:00:00,early morning,3,4,229
Television,100,very cold,2018-01-12,11:00:00,12:00:00,morning,15,56,269
Television,100,hot,2018-01-12,14:00:00,15:00:00,afternoon,3,31,212
Television,100,cold,2018-01-12,14:00:00,15:00:00,afternoon,11,20,293
Television,100,very hot,2018-01-12,15:00:00,16:00:00,afternoon,11,12,275
Television,100,very hot,2018-01-12,18:00:00,19:00:00,evening,6,8,225
Television,100,very cold,2018-01-12,19:00:00,20:00:00,night,14,15,271
Television,100,low cold,2018-01-12,20:00:00,21:00:00,night,8,18,264
Television,100,low cold,2018-01-12,20:00:00,21:00:00,night,5,44,272
Television,100,low cold,2018-01-12,21:00:00,22:00:00,night,5,36,277
Television,100,low hot,2018-01-13,01:00:00,02:00:00,midnight,12,12,244
Television,100,cold,2018-01-13,02:00:00,03:00:00,midnight,8,15,205
Television,100,cold,2018-01-13,02:00:00,03:00:00,midnight,2,6,267
Television,100,cold,2018-01-13,11:00:00,12:00:00,morning,10,15,292
Television,100,low cold,2018-01-13,12:00:00,13:00:00,afternoon,8,48,294
Television,100,low cold,2018-01-13,13:00:00,14:00:00,afternoon,11,5,249
Television,100,very cold,2018-01-13,18:00:00,19:00:00,evening,3,45,299
Television,100,hot,2018-01-13,18:00:00,19:00:00,evening,11,23,211
Television,100,cold,2018-01-13,20:00:00,21:00:00,night,3,25,212
Television,100,very hot,2018-01-14,02:00:00,03:00:00,midnight,1,13,292
Television,100,low hot,2018-01-14,06:00:00,07:00:00,early morning,14,30,239
Television,100,low cold,2018-01-14,08:00:00,09:00:00,morning,15,51,205
Television,100,low hot,2018-01-14,09:00:00,10:00:00,morning,1,7,254
AC,101,hot,2018-01-01,06:00:00,07:00:00,early morning,11,30,1832
AC,101,low hot,2018-01-01,06:00:00,07:00:00,early morning,9,44,1751
AC,101,cold,2018-01-01,23:00:00,00:00:00,midnight,6,35,1569
AC,101,very cold,2018-01-02,00:00:00,01:00:00,midnight,12,27,1209
AC,101,low hot,2018-01-02,06:00:00,07:00:00,early morning,5,13,1988
AC,101,very hot,2018-01-02,07:00:00,08:00:00,morning,11,21,1632
AC,101,low cold,2018-01-02,08:00:00,09:00:00,morning,15,46,1161
AC,101,very cold,2018-01-02,12:00:00,13:00:00,afternoon,7,40,1699
AC,101,very cold,2018-01-02,17:00:00,18:00:00,evening,9,36,1962
AC,101,cold,2018-01-02,20:00:00,21:00:00,night,6,51,1322
AC,101,low cold,2018-01-02,22:00:00,23:00:00,night,3,42,1076
AC,101,very cold,2018-01-02,22:00:00,23:00:00,night,7,23,1758
AC,101,low hot,2018-01-02,23:00:00,00:00:00,midnight,3,48,1227
AC,101,low cold,2018-01-03,07:00:00,08:00:00,morning,2,46,1398
AC,101,low hot,2018-01-03,08:00:00,09:00:00,morning,10,46,1917
AC,101,very cold,2018-01-03,08:00:00,09:00:00,morning,15,13,1127
AC,101,very hot,2018-01-03,12:00:00,13:00:00,afternoon,1,5,1430
AC,101,very cold,2018-01-03,16:00:00,17:00:00,evening,3,6,1747
AC,101,very cold,2018-01-03,18:00:00,19:00:00,evening,8,42,1042
AC,101,very cold,2018-01-03,19:00:00,20:00:00,night,5,43,1627
AC,101,cold,2018-01-04,03:00:00,04:00:00,midnight,2,42,1204
AC,101,low cold,2018-01-04,06:00:00,07:00:00,early morning,7,10,1573
AC,101,very hot,2018-01-04,08:00:00,09:00:00,morning,11,44,1249
AC,101,hot,2018-01-04,17:00:00,18:00:00,evening,4,35,1104
AC,101,very hot,2018-01-04,19:00:00,20:00:00,night,6,41,1794
AC,101,very hot,2018-01-04,20:00:00,21:00:00,night,6,51,1001
AC,101,hot,2018-01-04,22:00:00,23:00:00,night,12,56,1748
AC,101,cold,2018-01-05,03:00:00,04:00:00,midnight,15,36,1854
AC,101,very hot,2018-01-05,06:00:00,07:00:00,early morning,9,18,1517
AC,101,low cold,2018-01-05,09:00:00,10:00:00,morning,1,49,1540
AC,101,very cold,2018-01-05,14:00:00,15:00:00,afternoon,8,50,1129
AC,101,hot,2018-01-05,19:00:00,20:00:00,night,9,9,1153
AC,101,very cold,2018-01-05,20:00:00,21:00:00,night,8,27,1933
AC,101,hot,2018-01-05,22:00:00,23:00:00,night,3,15,1028
AC,101,very cold,2018-01-05,23:00:00,00:00:00,midnight,14,32,1017
Computer,101,cold,2018-01-27,04:00:00,05:00:00,early morning,8,10,403
Computer,101,cold,2018-01-27,17:00:00,18:00:00,evening,13,9,411
Computer,101,low cold,2018-01-27,18:00:00,19:00:00,evening,13,46,307
Computer,101,low cold,2018-01-28,03:00:00,04:00:00,midnight,5,11,436
Computer,101,low cold,2018-01-28,05:00:00,06:00:00,early morning,14,50,481
Computer,101,very hot,2018-01-28,05:00:00,06:00:00,early morning,8,36,444
Computer,101,low cold,2018-01-28,07:00:00,08:00:00,morning,2,45,352
Computer,101,hot,2018-01-28,09:00:00,10:00:00,morning,10,45,393
Computer,101,hot,2018-01-28,09:00:00,10:00:00,morning,11,38,467
Computer,101,very cold,2018-01-28,11:00:00,12:00:00,morning,13,17,400
Computer,101,low cold,2018-01-28,12:00:00,13:00:00,afternoon,6,37,316
Computer,101,very cold,2018-01-28,12:00:00,13:00:00,afternoon,1,18,392
Computer,101,cold,2018-01-28,18:00:00,19:00:00,evening,9,11,418
Computer,101,very hot,2018-01-28,18:00:00,19:00:00,evening,13,7,486
Computer,101,hot,2018-01-28,19:00:00,20:00:00,night,0,0,418
Computer,101,very cold,2018-01-28,22:00:00,23:00:00,night,3,21,368
Computer,101,low cold,2018-01-28,23:00:00,00:00:00,midnight,6,56,362
Computer,101,low hot,2018-01-29,01:00:00,02:00:00,midnight,15,27,447
Computer,101,very hot,2018-01-29,06:00:00,07:00:00,early morning,9,42,302
Computer,101,very hot,2018-01-29,08:00:00,09:00:00,morning,5,55,385
Computer,101,low cold,2018-01-29,11:00:00,12:00:00,morning,7,44,407
Computer,101,low hot,2018-01-29,11:00:00,12:00:00,morning,10,30,342
Computer,101,low cold,2018-01-29,16:00:00,17:00:00,evening,2,51,486
Computer,101,low hot,2018-01-29,17:00:00,18:00:00,evening,10,42,456
Computer,101,low hot,2018-01-29,20:00:00,21:00:00,night,6,16,424
Computer,101,cold,2018-01-30,07:00:00,08:00:00,morning,4,18,498
Computer,101,cold,2018-01-30,10:00:00,11:00:00,morning,12,21,347
Computer,101,very cold,2018-01-30,10:00:00,11:00:00,morning,4,21,466
Computer,101,hot,2018-01-30,11:00:00,12:00:00,morning,6,27,487
Computer,101,very cold,2018-01-30,12:00:00,13:00:00,afternoon,15,7,487
Computer,101,low hot,2018-01-30,14:00:00,15:00:00,afternoon,15,25,483
Computer,101,very hot,2018-01-30,14:00:00,15:00:00,afternoon,6,11,498
Computer,101,cold,2018-01-30,18:00:00,19:00:00,evening,6,37,422
Computer,101,very cold,2018-01-30,19:00:00,20:00:00,night,12,53,473
Computer,101,very hot,2018-01-30,20:00:00,21:00:00,night,15,22,328
Computer,101,hot,2018-01-30,21:00:00,22:00:00,night,1,46,449
Computer,101,low cold,2018-01-30,23:00:00,00:00:00,midnight,7,42,421
Computer,101,low cold,2018-01-31,03:00:00,04:00:00,midnight,12,19,468
Computer,101,hot,2018-01-31,03:00:00,04:00:00,midnight,12,54,332
Computer,101,very cold,2018-01-31,09:00:00,10:00:00,morning,8,39,302
Computer,101,very hot,2018-01-31,11:00:00,12:00:00,morning,0,0,397
Computer,101,cold,2018-01-31,13:00:00,14:00:00,afternoon,1,53,416
Computer,101,very cold,2018-01-31,15:00:00,16:00:00,afternoon,15,58,310
Computer,101,low cold,2018-01-31,20:00:00,21:00:00,night,1,32,446
Computer,101,hot,2018-01-31,22:00:00,23:00:00,night,14,11,308
Computer,101,hot,2018-01-31,22:00:00,23:00:00,night,14,34,397
Heater,101,low hot,2018-01-18,22:00:00,23:00:00,night,5,49,2571
Heater,101,cold,2018-01-19,06:00:00,07:00:00,early morning,3,41,2406
Heater,101,hot,2018-01-19,07:00:00,08:00:00,morning,7,46,1508
Heater,101,low cold,2018-01-19,16:00:00,17:00:00,evening,1,10,2805
Heater,101,hot,2018-01-19,19:00:00,20:00:00,night,5,46,2339
