device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power
AC,100,low cold,2018-01-05,13:00:00,14:00:00,afternoon,1,35,1370.0
AC,100,cold,2018-01-05,19:00:00,20:00:00,night,5,23,1880.0
Computer,100,hot,2018-01-27,15:00:00,16:00:00,afternoon,13,25,447.0
Computer,100,low hot,2018-01-27,17:00:00,18:00:00,evening,6,58,365.0
Computer,100,low hot,2018-01-28,00:00:00,01:00:00,midnight,5,44,365.0
Computer,100,cold,2018-01-28,02:00:00,03:00:00,midnight,4,43,458.0
Computer,100,very cold,2018-01-28,08:00:00,09:00:00,morning,7,50,458.0
Computer,100,low hot,2018-01-28,11:00:00,12:00:00,morning,6,28,365.0
Computer,100,very cold,2018-01-28,14:00:00,15:00:00,afternoon,6,23,499.0
Computer,100,cold,2018-01-28,15:00:00,16:00:00,afternoon,2,52,458.0
Computer,100,hot,2018-01-28,15:00:00,16:00:00,afternoon,11,43,458.0
Computer,100,hot,2018-01-28,15:00:00,16:00:00,afternoon,8,49,458.0
Computer,100,cold,2018-01-28,20:00:00,21:00:00,night,3,2,417.0
Computer,100,low cold,2018-01-28,21:00:00,22:00:00,night,7,34,458.0
Computer,100,low cold,2018-01-28,21:00:00,22:00:00,night,9,45,458.0
Computer,100,low cold,2018-01-29,04:00:00,05:00:00,early morning,12,49,448.0
Computer,100,cold,2018-01-29,08:00:00,09:00:00,morning,11,41,448.0
Computer,100,low cold,2018-01-29,11:00:00,12:00:00,morning,5,5,439.0
Computer,100,cold,2018-01-29,19:00:00,20:00:00,night,13,26,448.0
Computer,100,very hot,2018-01-29,22:00:00,23:00:00,night,1,36,340.0
Computer,100,hot,2018-01-30,00:00:00,01:00:00,midnight,6,55,426.0
Computer,100,very cold,2018-01-30,17:00:00,18:00:00,evening,4,32,448.0
Computer,100,low cold,2018-01-30,21:00:00,22:00:00,night,13,46,448.0
Computer,100,low cold,2018-01-30,22:00:00,23:00:00,night,4,12,428.0
Computer,100,low hot,2018-01-30,22:00:00,23:00:00,night,8,36,365.0
Computer,100,very hot,2018-01-31,05:00:00,06:00:00,early morning,1,56,378.0
Computer,100,low cold,2018-01-31,14:00:00,15:00:00,afternoon,9,18,447.0
Computer,100,very hot,2018-01-31,16:00:00,17:00:00,evening,0,0,314.0
Computer,100,low cold,2018-01-31,20:00:00,21:00:00,night,4,54,309.0
Computer,100,very hot,2018-01-31,21:00:00,22:00:00,night,6,9,448.0
Computer,100,low cold,2018-01-31,22:00:00,23:00:00,night,4,13,428.0
Computer,100,cold,2018-01-31,22:00:00,23:00:00,night,2,43,428.0
Heater,100,cold,2018-01-18,15:00:00,16:00:00,afternoon,7,48,2991.0
Heater,100,very cold,2018-01-19,04:00:00,05:00:00,early morning,9,16,2798.0
Heater,100,very cold,2018-01-19,06:00:00,07:00:00,early morning,14,34,2105.0
Heater,100,hot,2018-01-19,09:00:00,10:00:00,morning,9,2,2791.0
Heater,100,hot,2018-01-19,13:00:00,14:00:00,afternoon,5,31,2196.0
Heater,100,cold,2018-01-19,13:00:00,14:00:00,afternoon,4,29,2758.0
Heater,100,cold,2018-01-19,15:00:00,16:00:00,afternoon,9,23,2812.0
Heater,100,very cold,2018-01-19,16:00:00,17:00:00,evening,8,33,1677.0
Heater,100,cold,2018-01-19,17:00:00,18:00:00,evening,1,44,1881.0
Heater,100,cold,2018-01-19,19:00:00,20:00:00,night,11,28,2758.0
Heater,100,low hot,2018-01-19,20:00:00,21:00:00,night,8,10,1629.0
Heater,100,low hot,2018-01-19,21:00:00,22:00:00,night,8,20,2944.0
Heater,100,very hot,2018-01-19,22:00:00,23:00:00,night,3,50,2530.0
Heater,100,very hot,2018-01-20,00:00:00,01:00:00,midnight,15,1,2985.0
Heater,100,very cold,2018-01-20,01:00:00,02:00:00,midnight,7,29,2544.0
Heater,100,very hot,2018-01-20,05:00:00,06:00:00,early morning,13,7,2936.0
Heater,100,very cold,2018-01-20,07:00:00,08:00:00,morning,15,4,2329.0
Heater,100,cold,2018-01-20,08:00:00,09:00:00,morning,13,26,2434.0
Heater,100,very cold,2018-01-20,10:00:00,11:00:00,morning,1,9,1542.0
Heater,100,very cold,2018-01-20,15:00:00,16:00:00,afternoon,1,18,1888.0
Heater,100,low cold,2018-01-20,16:00:00,17:00:00,evening,15,54,2290.0
Heater,100,very cold,2018-01-20,18:00:00,19:00:00,evening,4,9,2453.0
Heater,100,low hot,2018-01-21,01:00:00,02:00:00,midnight,1,43,2019.0
Heater,100,low hot,2018-01-21,03:00:00,04:00:00,midnight,2,3,1548.0
Heater,100,cold,2018-01-21,03:00:00,04:00:00,midnight,11,29,2410.0
Heater,100,cold,2018-01-21,14:00:00,15:00:00,afternoon,8,37,2231.0
Heater,100,cold,2018-01-21,15:00:00,16:00:00,afternoon,10,19,2812.0
Heater,100,very hot,2018-01-21,16:00:00,17:00:00,evening,9,49,2372.0
Heater,100,low cold,2018-01-21,16:00:00,17:00:00,evening,6,58,2372.0
Heater,100,low hot,2018-01-21,17:00:00,18:00:00,evening,13,26,1508.0
Heater,100,hot,2018-01-21,19:00:00,20:00:00,night,0,0,1688.0
Heater,100,low cold,2018-01-22,02:00:00,03:00:00,midnight,0,0,1612.0
Heater,100,low hot,2018-01-22,04:00:00,05:00:00,early morning,4,16,1811.0
Heater,100,low cold,2018-01-22,05:00:00,06:00:00,early morning,6,8,2498.0
Heater,100,cold,2018-01-22,05:00:00,06:00:00,early morning,1,31,2717.0
Heater,100,low cold,2018-01-22,05:00:00,06:00:00,early morning,2,1,1548.0
Heater,100,very hot,2018-01-22,08:00:00,09:00:00,morning,11,8,2434.0
Heater,100,cold,2018-01-22,09:00:00,10:00:00,morning,13,7,2966.0
Heater,100,low cold,2018-01-22,15:00:00,16:00:00,afternoon,2,49,2050.0
Heater,100,hot,2018-01-22,15:00:00,16:00:00,afternoon,3,28,2617.0
Heater,100,cold,2018-01-22,16:00:00,17:00:00,evening,8,39,2850.0
Heater,100,cold,2018-01-22,19:00:00,20:00:00,night,0,0,1763.0
Heater,100,very cold,2018-01-22,19:00:00,20:00:00,night,3,40,2090.0
Heater,100,very hot,2018-01-22,21:00:00,22:00:00,night,1,13,1811.0
Heater,100,low hot,2018-01-23,04:00:00,05:00:00,early morning,2,38,1588.0
Heater,100,very cold,2018-01-23,14:00:00,15:00:00,afternoon,7,9,1777.0
Lights,100,very hot,2018-01-05,01:00:00,02:00:00,midnight,11,35,1078.0
Lights,100,very hot,2018-01-05,03:00:00,04:00:00,midnight,15,35,1485.0
Lights,100,low cold,2018-01-05,05:00:00,06:00:00,early morning,4,11,1985.0
Lights,100,very hot,2018-01-05,06:00:00,07:00:00,early morning,2,39,1183.0
Lights,100,low hot,2018-01-05,17:00:00,18:00:00,evening,11,8,1533.0
Lights,100,very cold,2018-01-05,17:00:00,18:00:00,evening,7,23,1425.0
Lights,100,very hot,2018-01-05,20:00:00,21:00:00,night,11,35,1923.0
Lights,100,low hot,2018-01-06,06:00:00,07:00:00,early morning,4,38,1771.0
Lights,100,very cold,2018-01-06,10:00:00,11:00:00,morning,10,7,1461.0
Lights,100,low hot,2018-01-06,13:00:00,14:00:00,afternoon,0,0,1155.0
Lights,100,very hot,2018-01-06,14:00:00,15:00:00,afternoon,1,53,1220.0
Lights,100,cold,2018-01-06,16:00:00,17:00:00,evening,8,36,1230.0
Lights,100,cold,2018-01-06,17:00:00,18:00:00,evening,7,42,1313.0
Lights,100,hot,2018-01-06,17:00:00,18:00:00,evening,4,38,1194.0
Lights,100,cold,2018-01-06,19:00:00,20:00:00,night,15,40,1856.0
Lights,100,low hot,2018-01-06,19:00:00,20:00:00,night,3,2,1242.0
Lights,100,cold,2018-01-06,22:00:00,23:00:00,night,9,57,1635.0
Lights,100,very hot,2018-01-06,23:00:00,00:00:00,midnight,5,21,1617.0
Lights,100,hot,2018-01-07,01:00:00,02:00:00,midnight,7,54,1128.0
Lights,100,very cold,2018-01-07,02:00:00,03:00:00,midnight,0,0,1880.0
Lights,100,very hot,2018-01-07,05:00:00,06:00:00,early morning,2,19,1985.0
Lights,100,low cold,2018-01-07,05:00:00,06:00:00,early morning,0,0,1880.0
Lights,100,hot,2018-01-07,09:00:00,10:00:00,morning,0,0,1839.0
Lights,100,cold,2018-01-07,09:00:00,10:00:00,morning,14,16,1574.0
Lights,100,very cold,2018-01-07,14:00:00,15:00:00,afternoon,6,36,1429.0
Lights,100,cold,2018-01-07,20:00:00,21:00:00,night,5,25,1054.0
Lights,100,low hot,2018-01-07,20:00:00,21:00:00,night,15,42,1726.0
Lights,100,cold,2018-01-08,06:00:00,07:00:00,early morning,15,56,1370.0
Lights,100,very cold,2018-01-08,06:00:00,07:00:00,early morning,2,45,1507.0
Lights,100,low hot,2018-01-08,06:00:00,07:00:00,early morning,7,1,1533.0
Lights,100,low cold,2018-01-08,08:00:00,09:00:00,morning,8,50,1695.0
Lights,100,very hot,2018-01-08,10:00:00,11:00:00,morning,7,20,1128.0
Lights,100,hot,2018-01-08,14:00:00,15:00:00,afternoon,10,28,1676.0
Lights,100,very hot,2018-01-08,19:00:00,20:00:00,night,0,0,1242.0
Lights,100,very cold,2018-01-08,20:00:00,21:00:00,night,13,2,1439.0
Lights,100,cold,2018-01-08,21:00:00,22:00:00,night,7,56,1796.0
Lights,100,very cold,2018-01-08,21:00:00,22:00:00,night,10,28,1676.0
Lights,100,cold,2018-01-09,04:00:00,05:00:00,early morning,0,0,1036.0
Lights,100,very hot,2018-01-09,07:00:00,08:00:00,morning,11,11,1533.0
Lights,100,very cold,2018-01-09,08:00:00,09:00:00,morning,7,35,1829.0
Lights,100,very hot,2018-01-09,11:00:00,12:00:00,morning,11,10,1533.0
Lights,100,low hot,2018-01-09,15:00:00,16:00:00,afternoon,8,19,1533.0
Lights,100,very hot,2018-01-09,15:00:00,16:00:00,afternoon,5,8,1533.0
Microwave,100,low cold,2018-01-23,03:00:00,04:00:00,midnight,5,30,1463.0
Microwave,100,low hot,2018-01-23,04:00:00,05:00:00,early morning,15,22,1892.0
Microwave,100,very cold,2018-01-23,06:00:00,07:00:00,early morning,3,23,1413.0
Microwave,100,low hot,2018-01-23,08:00:00,09:00:00,morning,12,40,1304.0
Microwave,100,very cold,2018-01-23,12:00:00,13:00:00,afternoon,10,13,1533.0
Microwave,100,low cold,2018-01-23,15:00:00,16:00:00,afternoon,8,30,1871.0
Microwave,100,low hot,2018-01-23,15:00:00,16:00:00,afternoon,8,58,1722.0
Microwave,100,hot,2018-01-23,20:00:00,21:00:00,night,5,58,1041.0
Microwave,100,low cold,2018-01-23,21:00:00,22:00:00,night,6,15,1533.0
Microwave,100,very cold,2018-01-24,00:00:00,01:00:00,midnight,3,1,1880.0
Microwave,100,very cold,2018-01-24,00:00:00,01:00:00,midnight,12,42,1490.0
Microwave,100,very cold,2018-01-24,01:00:00,02:00:00,midnight,0,0,1880.0
Microwave,100,very hot,2018-01-24,04:00:00,05:00:00,early morning,15,45,1586.0
Microwave,100,low cold,2018-01-24,06:00:00,07:00:00,early morning,3,28,1721.0
Microwave,100,very hot,2018-01-24,06:00:00,07:00:00,early morning,15,39,1549.0
Microwave,100,hot,2018-01-24,10:00:00,11:00:00,morning,8,10,1461.0
Microwave,100,low hot,2018-01-24,14:00:00,15:00:00,afternoon,0,0,1880.0
Microwave,100,low cold,2018-01-24,20:00:00,21:00:00,night,5,27,1700.0
Microwave,100,hot,2018-01-24,22:00:00,23:00:00,night,6,3,1533.0
Microwave,100,cold,2018-01-24,23:00:00,00:00:00,midnight,13,12,1095.0
Microwave,100,low hot,2018-01-25,02:00:00,03:00:00,midnight,10,59,1041.0
Microwave,100,very hot,2018-01-25,07:00:00,08:00:00,morning,7,44,1957.0
Microwave,100,low hot,2018-01-25,07:00:00,08:00:00,morning,13,29,1702.0
Microwave,100,cold,2018-01-25,08:00:00,09:00:00,morning,12,16,1574.0
Microwave,100,hot,2018-01-25,20:00:00,21:00:00,night,8,8,1451.0
Microwave,100,very hot,2018-01-25,21:00:00,22:00:00,night,9,31,1486.0
Microwave,100,low hot,2018-01-25,23:00:00,00:00:00,midnight,4,2,1880.0
Microwave,100,low hot,2018-01-26,03:00:00,04:00:00,midnight,1,7,1880.0
Microwave,100,very hot,2018-01-26,04:00:00,05:00:00,early morning,1,38,1136.0
Microwave,100,hot,2018-01-26,04:00:00,05:00:00,early morning,4,2,1880.0
Microwave,100,low cold,2018-01-26,05:00:00,06:00:00,early morning,6,53,1689.0
Microwave,100,very cold,2018-01-26,09:00:00,10:00:00,morning,13,18,1570.0
Microwave,100,low hot,2018-01-26,14:00:00,15:00:00,afternoon,12,33,1796.0
Microwave,100,very hot,2018-01-26,15:00:00,16:00:00,afternoon,13,46,1488.0
Microwave,100,very hot,2018-01-26,20:00:00,21:00:00,night,8,33,1829.0
Microwave,100,cold,2018-01-26,22:00:00,23:00:00,night,0,0,1223.0
Microwave,100,cold,2018-01-27,05:00:00,06:00:00,early morning,0,0,1223.0
Microwave,100,very hot,2018-01-27,17:00:00,18:00:00,evening,15,33,1809.0
Microwave,100,very cold,2018-01-27,19:00:00,20:00:00,night,4,54,1814.0
Refridgerator,100,hot,2018-01-14,02:00:00,03:00:00,midnight,8,47,153.0
Refridgerator,100,hot,2018-01-14,04:00:00,05:00:00,early morning,12,41,220.0
Refridgerator,100,hot,2018-01-14,06:00:00,07:00:00,early morning,10,40,261.0
Refridgerator,100,very hot,2018-01-14,08:00:00,09:00:00,morning,0,0,222.0
Refridgerator,100,very cold,2018-01-14,12:00:00,13:00:00,afternoon,15,57,115.0
Refridgerator,100,very hot,2018-01-14,14:00:00,15:00:00,afternoon,15,55,103.0
Refridgerator,100,low cold,2018-01-14,18:00:00,19:00:00,evening,12,44,116.0
Refridgerator,100,very cold,2018-01-14,18:00:00,19:00:00,evening,11,32,116.0
Refridgerator,100,cold,2018-01-14,19:00:00,20:00:00,night,1,12,203.0
Refridgerator,100,very hot,2018-01-15,02:00:00,03:00:00,midnight,14,43,189.0
Refridgerator,100,cold,2018-01-15,05:00:00,06:00:00,early morning,12,34,218.0
Refridgerator,100,cold,2018-01-15,08:00:00,09:00:00,morning,11,56,169.0
Refridgerator,100,cold,2018-01-15,12:00:00,13:00:00,afternoon,0,0,297.0
Refridgerator,100,hot,2018-01-15,16:00:00,17:00:00,evening,15,58,148.0
Refridgerator,100,very cold,2018-01-15,17:00:00,18:00:00,evening,7,45,257.0
Refridgerator,100,very hot,2018-01-15,18:00:00,19:00:00,evening,13,51,164.0
Refridgerator,100,low cold,2018-01-15,19:00:00,20:00:00,night,14,24,262.0
Refridgerator,100,cold,2018-01-15,22:00:00,23:00:00,night,9,31,159.0
Refridgerator,100,cold,2018-01-16,00:00:00,01:00:00,midnight,9,22,159.0
Refridgerator,100,very hot,2018-01-16,03:00:00,04:00:00,midnight,10,18,140.0
Refridgerator,100,low cold,2018-01-16,04:00:00,05:00:00,early morning,4,43,219.0
Refridgerator,100,cold,2018-01-16,07:00:00,08:00:00,morning,3,20,140.0
Refridgerator,100,hot,2018-01-16,11:00:00,12:00:00,morning,0,0,208.0
Refridgerator,100,hot,2018-01-16,11:00:00,12:00:00,morning,10,32,211.0
Refridgerator,100,hot,2018-01-16,12:00:00,13:00:00,afternoon,6,22,107.0
Refridgerator,100,low cold,2018-01-16,13:00:00,14:00:00,afternoon,13,51,289.0
Refridgerator,100,very hot,2018-01-16,17:00:00,18:00:00,evening,0,0,197.0
Refridgerator,100,low hot,2018-01-16,17:00:00,18:00:00,evening,6,19,140.0
Refridgerator,100,hot,2018-01-17,04:00:00,05:00:00,early morning,8,44,102.0
Refridgerator,100,low hot,2018-01-17,08:00:00,09:00:00,morning,9,22,235.0
Refridgerator,100,low hot,2018-01-17,11:00:00,12:00:00,morning,2,8,151.0
Refridgerator,100,cold,2018-01-17,15:00:00,16:00:00,afternoon,10,21,189.0
Refridgerator,100,low cold,2018-01-17,16:00:00,17:00:00,evening,3,21,252.0
Refridgerator,100,low cold,2018-01-17,18:00:00,19:00:00,evening,5,30,256.0
Refridgerator,100,very hot,2018-01-17,22:00:00,23:00:00,night,2,34,256.0
Refridgerator,100,low cold,2018-01-18,01:00:00,02:00:00,midnight,14,19,116.0
Refridgerator,100,very hot,2018-01-18,08:00:00,09:00:00,morning,0,0,258.0
Refridgerator,100,very hot,2018-01-18,12:00:00,13:00:00,afternoon,13,24,112.0
Refridgerator,100,low hot,2018-01-18,16:00:00,17:00:00,evening,4,3,159.0
Refridgerator,100,hot,2018-01-18,18:00:00,19:00:00,evening,13,29,116.0
Refridgerator,100,low hot,2018-01-18,20:00:00,21:00:00,night,7,32,232.0
Television,100,very cold,2018-01-10,02:00:00,03:00:00,midnight,0,0,215.0
Television,100,very cold,2018-01-10,03:00:00,04:00:00,midnight,1,17,283.0
Television,100,very hot,2018-01-10,04:00:00,05:00:00,early morning,0,0,276.0
Television,100,hot,2018-01-10,05:00:00,06:00:00,early morning,0,0,262.0
Television,100,low cold,2018-01-10,05:00:00,06:00:00,early morning,0,0,299.0
Television,100,cold,2018-01-10,08:00:00,09:00:00,morning,8,46,255.0
Television,100,very hot,2018-01-10,09:00:00,10:00:00,morning,13,29,207.0
Television,100,cold,2018-01-10,13:00:00,14:00:00,afternoon,6,38,294.0
Television,100,low cold,2018-01-10,13:00:00,14:00:00,afternoon,5,34,273.0
Television,100,cold,2018-01-10,13:00:00,14:00:00,afternoon,8,41,294.0
Television,100,very hot,2018-01-10,14:00:00,15:00:00,afternoon,13,27,292.0
Television,100,hot,2018-01-10,20:00:00,21:00:00,night,11,7,258.0
Television,100,cold,2018-01-11,03:00:00,04:00:00,midnight,10,58,221.0
Television,100,low hot,2018-01-11,09:00:00,10:00:00,morning,12,47,262.0
Television,100,cold,2018-01-11,13:00:00,14:00:00,afternoon,1,27,294.0
Television,100,very cold,2018-01-11,14:00:00,15:00:00,afternoon,2,44,201.0
Television,100,low cold,2018-01-11,18:00:00,19:00:00,evening,15,33,256.0
Television,100,very cold,2018-01-11,21:00:00,22:00:00,night,2,47,213.0
Television,100,low hot,2018-01-11,21:00:00,22:00:00,night,10,36,277.0
Television,100,low hot,2018-01-11,22:00:00,23:00:00,night,5,7,203.0
Television,100,very cold,2018-01-11,22:00:00,23:00:00,night,1,30,258.0
Television,100,cold,2018-01-12,11:00:00,12:00:00,morning,12,29,281.0
Television,100,low hot,2018-01-13,00:00:00,01:00:00,midnight,0,0,262.0
Television,100,cold,2018-01-13,05:00:00,06:00:00,early morning,9,43,205.0
Television,100,hot,2018-01-13,06:00:00,07:00:00,early morning,2,45,253.0
Television,100,low cold,2018-01-13,09:00:00,10:00:00,morning,15,48,248.0
Television,100,very cold,2018-01-13,10:00:00,11:00:00,morning,15,4,236.0
Television,100,cold,2018-01-13,12:00:00,13:00:00,afternoon,0,0,264.0
Television,100,hot,2018-01-13,15:00:00,16:00:00,afternoon,6,17,264.0
Television,100,very cold,2018-01-13,20:00:00,21:00:00,night,8,56,219.0
Television,100,low cold,2018-01-13,21:00:00,22:00:00,night,5,25,299.0
Television,100,very cold,2018-01-14,16:00:00,17:00:00,evening,6,10,220.0
AC,101,cold,2018-01-01,06:00:00,07:00:00,early morning,6,59,1067.0
AC,101,cold,2018-01-01,09:00:00,10:00:00,morning,4,47,1929.0
AC,101,very cold,2018-01-01,13:00:00,14:00:00,afternoon,1,12,1102.0
AC,101,cold,2018-01-01,14:00:00,15:00:00,afternoon,8,28,1708.0
AC,101,low cold,2018-01-01,23:00:00,00:00:00,midnight,0,0,1131.0
AC,101,very hot,2018-01-02,00:00:00,01:00:00,midnight,9,18,1780.0
AC,101,very cold,2018-01-02,03:00:00,04:00:00,midnight,10,46,1752.0
AC,101,cold,2018-01-02,05:00:00,06:00:00,early morning,12,29,1149.0
AC,101,low hot,2018-01-02,07:00:00,08:00:00,morning,9,39,1249.0
AC,101,low cold,2018-01-02,07:00:00,08:00:00,morning,4,32,1817.0
AC,101,hot,2018-01-02,07:00:00,08:00:00,morning,5,52,1916.0
AC,101,very cold,2018-01-02,11:00:00,12:00:00,morning,11,27,1105.0
AC,101,low hot,2018-01-02,14:00:00,15:00:00,afternoon,9,8,1660.0
AC,101,very hot,2018-01-02,16:00:00,17:00:00,evening,14,47,1052.0
AC,101,low cold,2018-01-02,16:00:00,17:00:00,evening,11,38,1379.0
AC,101,very cold,2018-01-02,19:00:00,20:00:00,night,11,30,1363.0
AC,101,low hot,2018-01-02,19:00:00,20:00:00,night,13,57,1171.0
AC,101,very hot,2018-01-02,23:00:00,00:00:00,midnight,1,42,1043.0
AC,101,very cold,2018-01-03,02:00:00,03:00:00,midnight,6,38,1433.0
AC,101,cold,2018-01-03,16:00:00,17:00:00,evening,13,40,1379.0
AC,101,cold,2018-01-03,22:00:00,23:00:00,night,7,12,1826.0
AC,101,cold,2018-01-04,02:00:00,03:00:00,midnight,5,48,1892.0
AC,101,low hot,2018-01-04,05:00:00,06:00:00,early morning,0,0,1962.0
AC,101,very hot,2018-01-04,09:00:00,10:00:00,morning,4,56,1851.0
AC,101,very cold,2018-01-04,10:00:00,11:00:00,morning,4,4,1592.0
AC,101,cold,2018-01-04,18:00:00,19:00:00,evening,7,46,1929.0
AC,101,cold,2018-01-05,16:00:00,17:00:00,evening,3,4,1262.0
AC,101,low hot,2018-01-05,18:00:00,19:00:00,evening,12,58,1226.0
AC,101,low cold,2018-01-05,21:00:00,22:00:00,night,1,27,1832.0
Computer,101,low hot,2018-01-27,01:00:00,02:00:00,midnight,1,53,378.0
Computer,101,low cold,2018-01-27,03:00:00,04:00:00,midnight,6,7,474.0
Computer,101,very hot,2018-01-27,11:00:00,12:00:00,morning,0,0,328.0
Computer,101,very cold,2018-01-28,02:00:00,03:00:00,midnight,0,0,442.0
Computer,101,cold,2018-01-28,06:00:00,07:00:00,early morning,5,58,355.0
Computer,101,very hot,2018-01-28,07:00:00,08:00:00,morning,7,48,495.0
Computer,101,very cold,2018-01-28,08:00:00,09:00:00,morning,2,58,397.0
Computer,101,cold,2018-01-28,11:00:00,12:00:00,morning,1,47,415.0
Computer,101,very hot,2018-01-28,17:00:00,18:00:00,evening,14,12,479.0
Computer,101,low hot,2018-01-28,17:00:00,18:00:00,evening,1,4,481.0
Computer,101,hot,2018-01-28,18:00:00,19:00:00,evening,9,7,321.0
Computer,101,low cold,2018-01-28,19:00:00,20:00:00,night,14,22,310.0
Computer,101,very hot,2018-01-28,20:00:00,21:00:00,night,15,15,397.0
Computer,101,low hot,2018-01-28,22:00:00,23:00:00,night,4,9,471.0
Computer,101,low cold,2018-01-29,00:00:00,01:00:00,midnight,3,58,350.0
Computer,101,cold,2018-01-29,01:00:00,02:00:00,midnight,12,43,406.0
Computer,101,cold,2018-01-29,02:00:00,03:00:00,midnight,0,0,405.0
Computer,101,low cold,2018-01-29,04:00:00,05:00:00,early morning,3,12,422.0
Computer,101,very cold,2018-01-29,09:00:00,10:00:00,morning,12,27,451.0
Computer,101,low hot,2018-01-29,09:00:00,10:00:00,morning,7,47,318.0
Computer,101,low cold,2018-01-29,14:00:00,15:00:00,afternoon,6,2,346.0
Computer,101,very cold,2018-01-29,16:00:00,17:00:00,evening,11,36,421.0
Computer,101,very cold,2018-01-29,18:00:00,19:00:00,evening,8,17,315.0
Computer,101,low cold,2018-01-29,22:00:00,23:00:00,night,15,58,431.0
Computer,101,low hot,2018-01-29,23:00:00,00:00:00,midnight,12,55,472.0
Computer,101,hot,2018-01-30,02:00:00,03:00:00,midnight,15,19,358.0
Computer,101,very hot,2018-01-30,04:00:00,05:00:00,early morning,7,5,431.0
Computer,101,cold,2018-01-30,05:00:00,06:00:00,early morning,13,40,413.0
Computer,101,very cold,2018-01-30,06:00:00,07:00:00,early morning,9,19,460.0
Computer,101,low hot,2018-01-30,08:00:00,09:00:00,morning,6,23,422.0
Computer,101,low hot,2018-01-30,18:00:00,19:00:00,evening,13,34,343.0
Computer,101,cold,2018-01-30,20:00:00,21:00:00,night,6,5,431.0
Computer,101,low hot,2018-01-31,00:00:00,01:00:00,midnight,10,53,350.0
Computer,101,cold,2018-01-31,01:00:00,02:00:00,midnight,4,5,305.0
Computer,101,low cold,2018-01-31,03:00:00,04:00:00,midnight,14,49,417.0
Computer,101,very cold,2018-01-31,03:00:00,04:00:00,midnight,9,19,410.0
Computer,101,cold,2018-01-31,06:00:00,07:00:00,early morning,7,37,328.0
Computer,101,cold,2018-01-31,10:00:00,11:00:00,morning,15,19,494.0
Computer,101,hot,2018-01-31,15:00:00,16:00:00,afternoon,15,58,400.0
Computer,101,low hot,2018-01-31,16:00:00,17:00:00,evening,5,34,365.0
Computer,101,very cold,2018-01-31,18:00:00,19:00:00,evening,7,37,365.0
Computer,101,hot,2018-01-31,22:00:00,23:00:00,night,8,7,445.0
Heater,101,very hot,2018-01-18,10:00:00,11:00:00,morning,0,0,2320.0
Heater,101,hot,2018-01-19,00:00:00,01:00:00,midnight,6,8,1664.0
Heater,101,hot,2018-01-19,02:00:00,03:00:00,midnight,14,35,2730.0
