device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power
Lights,100,very cold,2018-01-09,08:00:00,09:00:00,morning,7,35,1609.6933333333334
Lights,100,very hot,2018-01-09,11:00:00,12:00:00,morning,11,10,1494.0533333333333
Lights,100,low hot,2018-01-09,15:00:00,16:00:00,afternoon,8,19,1642.5966666666666
Lights,100,very hot,2018-01-09,15:00:00,16:00:00,afternoon,5,8,1591.9133333333334
Microwave,100,low cold,2018-01-23,03:00:00,04:00:00,midnight,5,30,1559.5866666666666
Microwave,100,low hot,2018-01-23,04:00:00,05:00:00,early morning,15,22,1571.7866666666666
Microwave,100,very cold,2018-01-23,06:00:00,07:00:00,early morning,3,23,1573.1
Microwave,100,low hot,2018-01-23,08:00:00,09:00:00,morning,12,40,1490.5166666666667
Microwave,100,very cold,2018-01-23,12:00:00,13:00:00,afternoon,10,13,1556.0866666666666
Microwave,100,low cold,2018-01-23,15:00:00,16:00:00,afternoon,8,30,1533.7333333333333
Microwave,100,low hot,2018-01-23,15:00:00,16:00:00,afternoon,8,58,1473.8866666666668
Microwave,100,hot,2018-01-23,20:00:00,21:00:00,night,5,58,1461.1833333333334
Microwave,100,low cold,2018-01-23,21:00:00,22:00:00,night,6,15,1522.7533333333333
Microwave,100,very cold,2018-01-24,00:00:00,01:00:00,midnight,3,1,1512.39
Microwave,100,very cold,2018-01-24,00:00:00,01:00:00,midnight,12,42,1575.31
Microwave,100,very cold,2018-01-24,01:00:00,02:00:00,midnight,0,0,1565.7066666666667
Microwave,100,very hot,2018-01-24,04:00:00,05:00:00,early morning,15,45,1553.16
Microwave,100,low cold,2018-01-24,06:00:00,07:00:00,early morning,3,28,1520.7333333333333
Microwave,100,very hot,2018-01-24,06:00:00,07:00:00,early morning,15,39,1558.4066666666668
Microwave,100,hot,2018-01-24,10:00:00,11:00:00,morning,8,10,1502.1033333333332
Microwave,100,low hot,2018-01-24,14:00:00,15:00:00,afternoon,0,0,1489.0566666666666
Microwave,100,low cold,2018-01-24,20:00:00,21:00:00,night,5,27,1474.7266666666667
Microwave,100,hot,2018-01-24,22:00:00,23:00:00,night,6,3,1523.2966666666666
Microwave,100,cold,2018-01-24,23:00:00,00:00:00,midnight,13,12,1423.8066666666666
Microwave,100,low hot,2018-01-25,02:00:00,03:00:00,midnight,10,59,1429.3933333333334
Microwave,100,very hot,2018-01-25,07:00:00,08:00:00,morning,7,44,1608.95
Microwave,100,low hot,2018-01-25,07:00:00,08:00:00,morning,13,29,1514.2766666666666
Microwave,100,cold,2018-01-25,08:00:00,09:00:00,morning,12,16,1445.89
Microwave,100,hot,2018-01-25,20:00:00,21:00:00,night,8,8,1349.3566666666666
Microwave,100,very hot,2018-01-25,21:00:00,22:00:00,night,9,31,1656.63
Microwave,100,low hot,2018-01-25,23:00:00,00:00:00,midnight,4,2,1553.65
Microwave,100,low hot,2018-01-26,03:00:00,04:00:00,midnight,1,7,1565.8966666666668
Microwave,100,very hot,2018-01-26,04:00:00,05:00:00,early morning,1,38,1417.8666666666666
Microwave,100,hot,2018-01-26,04:00:00,05:00:00,early morning,4,2,1508.6733333333334
Microwave,100,low cold,2018-01-26,05:00:00,06:00:00,early morning,6,53,1410.3933333333334
Microwave,100,very cold,2018-01-26,09:00:00,10:00:00,morning,13,18,1461.6433333333334
Microwave,100,low hot,2018-01-26,14:00:00,15:00:00,afternoon,12,33,1571.95
Microwave,100,very hot,2018-01-26,15:00:00,16:00:00,afternoon,13,46,1519.6333333333334
Microwave,100,very hot,2018-01-26,20:00:00,21:00:00,night,8,33,1571.82
Microwave,100,cold,2018-01-26,22:00:00,23:00:00,night,0,0,1405.4066666666668
Microwave,100,cold,2018-01-27,05:00:00,06:00:00,early morning,0,0,1487.27
Microwave,100,very hot,2018-01-27,17:00:00,18:00:00,evening,15,33,1641.88
Microwave,100,very cold,2018-01-27,19:00:00,20:00:00,night,4,54,1491.89
Refridgerator,100,hot,2018-01-14,02:00:00,03:00:00,midnight,8,47,217.28333333333333
Refridgerator,100,hot,2018-01-14,04:00:00,05:00:00,early morning,12,41,198.57666666666665
Refridgerator,100,hot,2018-01-14,06:00:00,07:00:00,early morning,10,40,206.29333333333332
Refridgerator,100,very hot,2018-01-14,08:00:00,09:00:00,morning,0,0,215.39666666666668
Refridgerator,100,very cold,2018-01-14,12:00:00,13:00:00,afternoon,15,57,171.97666666666666
Refridgerator,100,very hot,2018-01-14,14:00:00,15:00:00,afternoon,15,55,189.89333333333335
Refridgerator,100,low cold,2018-01-14,18:00:00,19:00:00,evening,12,44,220.14
Refridgerator,100,very cold,2018-01-14,18:00:00,19:00:00,evening,11,32,203.64333333333335
Refridgerator,100,cold,2018-01-14,19:00:00,20:00:00,night,1,12,218.52666666666667
Refridgerator,100,very hot,2018-01-15,02:00:00,03:00:00,midnight,14,43,205.39666666666668
Refridgerator,100,cold,2018-01-15,05:00:00,06:00:00,early morning,12,34,179.84333333333333
Refridgerator,100,cold,2018-01-15,08:00:00,09:00:00,morning,11,56,197.69666666666666
Refridgerator,100,cold,2018-01-15,12:00:00,13:00:00,afternoon,0,0,199.87333333333333
Refridgerator,100,hot,2018-01-15,16:00:00,17:00:00,evening,15,58,188.50333333333333
Refridgerator,100,very cold,2018-01-15,17:00:00,18:00:00,evening,7,45,207.82333333333332
Refridgerator,100,very hot,2018-01-15,18:00:00,19:00:00,evening,13,51,218.61
Refridgerator,100,low cold,2018-01-15,19:00:00,20:00:00,night,14,24,235.94666666666666
Refridgerator,100,cold,2018-01-15,22:00:00,23:00:00,night,9,31,199.69666666666666
Refridgerator,100,cold,2018-01-16,00:00:00,01:00:00,midnight,9,22,186.78666666666666
Refridgerator,100,very hot,2018-01-16,03:00:00,04:00:00,midnight,10,18,201.49
Refridgerator,100,low cold,2018-01-16,04:00:00,05:00:00,early morning,4,43,207.11666666666667
Refridgerator,100,cold,2018-01-16,07:00:00,08:00:00,morning,3,20,173.75333333333333
Refridgerator,100,hot,2018-01-16,11:00:00,12:00:00,morning,0,0,204.77666666666667
Refridgerator,100,hot,2018-01-16,11:00:00,12:00:00,morning,10,32,218.77333333333334
Refridgerator,100,hot,2018-01-16,12:00:00,13:00:00,afternoon,6,22,174.37666666666667
Refridgerator,100,low cold,2018-01-16,13:00:00,14:00:00,afternoon,13,51,212.77666666666667
Refridgerator,100,very hot,2018-01-16,17:00:00,18:00:00,evening,0,0,210.97333333333333
Refridgerator,100,low hot,2018-01-16,17:00:00,18:00:00,evening,6,19,206.49333333333334
Refridgerator,100,hot,2018-01-17,04:00:00,05:00:00,early morning,8,44,226.86666666666667
Refridgerator,100,low hot,2018-01-17,08:00:00,09:00:00,morning,9,22,195.00333333333333
Refridgerator,100,low hot,2018-01-17,11:00:00,12:00:00,morning,2,8,213.35666666666665
Refridgerator,100,cold,2018-01-17,15:00:00,16:00:00,afternoon,10,21,191.08
Refridgerator,100,low cold,2018-01-17,16:00:00,17:00:00,evening,3,21,198.45
Refridgerator,100,low cold,2018-01-17,18:00:00,19:00:00,evening,5,30,216.97333333333333
Refridgerator,100,very hot,2018-01-17,22:00:00,23:00:00,night,2,34,220.45333333333335
Refridgerator,100,low cold,2018-01-18,01:00:00,02:00:00,midnight,14,19,195.94333333333333
Refridgerator,100,very hot,2018-01-18,08:00:00,09:00:00,morning,0,0,224.97666666666666
Refridgerator,100,very hot,2018-01-18,12:00:00,13:00:00,afternoon,13,24,137.15666666666667
Refridgerator,100,low hot,2018-01-18,16:00:00,17:00:00,evening,4,3,193.90333333333334
Refridgerator,100,hot,2018-01-18,18:00:00,19:00:00,evening,13,29,205.84
Refridgerator,100,low hot,2018-01-18,20:00:00,21:00:00,night,7,32,216.52666666666667
Television,100,very cold,2018-01-10,02:00:00,03:00:00,midnight,0,0,250.18666666666667
Television,100,very cold,2018-01-10,03:00:00,04:00:00,midnight,1,17,254.39666666666668
Television,100,very hot,2018-01-10,04:00:00,05:00:00,early morning,0,0,251.96666666666667
Television,100,hot,2018-01-10,05:00:00,06:00:00,early morning,0,0,248.25666666666666
Television,100,low cold,2018-01-10,05:00:00,06:00:00,early morning,0,0,252.52666666666667
Television,100,cold,2018-01-10,08:00:00,09:00:00,morning,8,46,256.57
Television,100,very hot,2018-01-10,09:00:00,10:00:00,morning,13,29,248.25666666666666
Television,100,cold,2018-01-10,13:00:00,14:00:00,afternoon,6,38,264.11
Television,100,low cold,2018-01-10,13:00:00,14:00:00,afternoon,5,34,265.2966666666667
Television,100,cold,2018-01-10,13:00:00,14:00:00,afternoon,8,41,258.5933333333333
Television,100,very hot,2018-01-10,14:00:00,15:00:00,afternoon,13,27,259.01
Television,100,hot,2018-01-10,20:00:00,21:00:00,night,11,7,249.03333333333333
Television,100,cold,2018-01-11,03:00:00,04:00:00,midnight,10,58,254.23
Television,100,low hot,2018-01-11,09:00:00,10:00:00,morning,12,47,245.43666666666667
Television,100,cold,2018-01-11,13:00:00,14:00:00,afternoon,1,27,240.44333333333333
Television,100,very cold,2018-01-11,14:00:00,15:00:00,afternoon,2,44,243.20666666666668
Television,100,low cold,2018-01-11,18:00:00,19:00:00,evening,15,33,246.99
Television,100,very cold,2018-01-11,21:00:00,22:00:00,night,2,47,244.66
Television,100,low hot,2018-01-11,21:00:00,22:00:00,night,10,36,246.65
Television,100,low hot,2018-01-11,22:00:00,23:00:00,night,5,7,246.79333333333332
Television,100,very cold,2018-01-11,22:00:00,23:00:00,night,1,30,245.50333333333333
Television,100,cold,2018-01-12,11:00:00,12:00:00,morning,12,29,255.51333333333332
Television,100,low hot,2018-01-13,00:00:00,01:00:00,midnight,0,0,246.98666666666668
Television,100,cold,2018-01-13,05:00:00,06:00:00,early morning,9,43,244.08
Television,100,hot,2018-01-13,06:00:00,07:00:00,early morning,2,45,246.35333333333332
Television,100,low cold,2018-01-13,09:00:00,10:00:00,morning,15,48,247.10333333333332
Television,100,very cold,2018-01-13,10:00:00,11:00:00,morning,15,4,248.76333333333332
Television,100,cold,2018-01-13,12:00:00,13:00:00,afternoon,0,0,260.7266666666667
Television,100,hot,2018-01-13,15:00:00,16:00:00,afternoon,6,17,257.68333333333334
Television,100,very cold,2018-01-13,20:00:00,21:00:00,night,8,56,236.92333333333335
Television,100,low cold,2018-01-13,21:00:00,22:00:00,night,5,25,253.61666666666667
Television,100,very cold,2018-01-14,16:00:00,17:00:00,evening,6,10,250.32333333333332
AC,101,cold,2018-01-01,06:00:00,07:00:00,early morning,6,59,1505.5466666666666
AC,101,cold,2018-01-01,09:00:00,10:00:00,morning,4,47,1621.3366666666666
AC,101,very cold,2018-01-01,13:00:00,14:00:00,afternoon,1,12,1441.72
AC,101,cold,2018-01-01,14:00:00,15:00:00,afternoon,8,28,1482.0233333333333
AC,101,low cold,2018-01-01,23:00:00,00:00:00,midnight,0,0,1527.98
AC,101,very hot,2018-01-02,00:00:00,01:00:00,midnight,9,18,1590.7
AC,101,very cold,2018-01-02,03:00:00,04:00:00,midnight,10,46,1566.8266666666666
AC,101,cold,2018-01-02,05:00:00,06:00:00,early morning,12,29,1455.1933333333334
AC,101,low hot,2018-01-02,07:00:00,08:00:00,morning,9,39,1598.3066666666666
AC,101,low cold,2018-01-02,07:00:00,08:00:00,morning,4,32,1488.9466666666667
AC,101,hot,2018-01-02,07:00:00,08:00:00,morning,5,52,1537.2333333333333
AC,101,very cold,2018-01-02,11:00:00,12:00:00,morning,11,27,1491.32
AC,101,low hot,2018-01-02,14:00:00,15:00:00,afternoon,9,8,1504.95
AC,101,very hot,2018-01-02,16:00:00,17:00:00,evening,14,47,1463.6333333333334
AC,101,low cold,2018-01-02,16:00:00,17:00:00,evening,11,38,1481.5866666666666
AC,101,very cold,2018-01-02,19:00:00,20:00:00,night,11,30,1575.1966666666667
AC,101,low hot,2018-01-02,19:00:00,20:00:00,night,13,57,1347.69
AC,101,very hot,2018-01-02,23:00:00,00:00:00,midnight,1,42,1411.65
AC,101,very cold,2018-01-03,02:00:00,03:00:00,midnight,6,38,1576.8
AC,101,cold,2018-01-03,16:00:00,17:00:00,evening,13,40,1518.0466666666666
AC,101,cold,2018-01-03,22:00:00,23:00:00,night,7,12,1474.79
AC,101,cold,2018-01-04,02:00:00,03:00:00,midnight,5,48,1633.1433333333334
AC,101,low hot,2018-01-04,05:00:00,06:00:00,early morning,0,0,1581.2366666666667
AC,101,very hot,2018-01-04,09:00:00,10:00:00,morning,4,56,1485.21
AC,101,very cold,2018-01-04,10:00:00,11:00:00,morning,4,4,1593.0666666666666
AC,101,cold,2018-01-04,18:00:00,19:00:00,evening,7,46,1597.9166666666667
AC,101,cold,2018-01-05,16:00:00,17:00:00,evening,3,4,1357.0633333333333
AC,101,low hot,2018-01-05,18:00:00,19:00:00,evening,12,58,1512.4666666666667
AC,101,low cold,2018-01-05,21:00:00,22:00:00,night,1,27,1513.22
Computer,101,low hot,2018-01-27,01:00:00,02:00:00,midnight,1,53,404.57666666666665
Computer,101,low cold,2018-01-27,03:00:00,04:00:00,midnight,6,7,387.77666666666664
Computer,101,very hot,2018-01-27,11:00:00,12:00:00,morning,0,0,377.1566666666667
Computer,101,very cold,2018-01-28,02:00:00,03:00:00,midnight,0,0,417.99666666666667
Computer,101,cold,2018-01-28,06:00:00,07:00:00,early morning,5,58,404.43
Computer,101,very hot,2018-01-28,07:00:00,08:00:00,morning,7,48,396.75
Computer,101,very cold,2018-01-28,08:00:00,09:00:00,morning,2,58,393.91
Computer,101,cold,2018-01-28,11:00:00,12:00:00,morning,1,47,401.48333333333335
Computer,101,very hot,2018-01-28,17:00:00,18:00:00,evening,14,12,410.7366666666667
Computer,101,low hot,2018-01-28,17:00:00,18:00:00,evening,1,4,411.9033333333333
Computer,101,hot,2018-01-28,18:00:00,19:00:00,evening,9,7,407.28333333333336
Computer,101,low cold,2018-01-28,19:00:00,20:00:00,night,14,22,394.2733333333333
Computer,101,very hot,2018-01-28,20:00:00,21:00:00,night,15,15,410.1933333333333
Computer,101,low hot,2018-01-28,22:00:00,23:00:00,night,4,9,408.98333333333335
Computer,101,low cold,2018-01-29,00:00:00,01:00:00,midnight,3,58,403.11
Computer,101,cold,2018-01-29,01:00:00,02:00:00,midnight,12,43,416.94
Computer,101,cold,2018-01-29,02:00:00,03:00:00,midnight,0,0,381.38666666666666
Computer,101,low cold,2018-01-29,04:00:00,05:00:00,early morning,3,12,401.08
Computer,101,very cold,2018-01-29,09:00:00,10:00:00,morning,12,27,419.31
Computer,101,low hot,2018-01-29,09:00:00,10:00:00,morning,7,47,385.52666666666664
Computer,101,low cold,2018-01-29,14:00:00,15:00:00,afternoon,6,2,394.74333333333334
Computer,101,very cold,2018-01-29,16:00:00,17:00:00,evening,11,36,419.48333333333335
Computer,101,very cold,2018-01-29,18:00:00,19:00:00,evening,8,17,412.0466666666667
