device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,message,action,savings
AC,100,very hot,2018-01-02,05:00:00,06:00:00,early morning,13,42,1447.8766666666668,"Moving 3 people from room 114 to room 118 saves 1300.8166666666657 of electricity, power consumption will reduce from 10426.716666666665 to 9125.9",Turn off AC in room 114,1300.8166666666657
AC,100,very hot,2018-01-02,10:00:00,11:00:00,morning,1,59,1427.77,"Moving 8 people from room 102 to room 105 saves 1557.5866666666643 of electricity, power consumption will reduce from 10536.516666666666 to 8978.930000000002",Turn off AC in room 102,1557.5866666666643
AC,100,low cold,2018-01-02,13:00:00,14:00:00,afternoon,4,16,1463.16,"Moving 1 people from room 113 to room 104 saves 1475.970000000003 of electricity, power consumption will reduce from 10365.176666666668 to 8889.206666666665",Turn off AC in room 113,1475.970000000003
AC,100,hot,2018-01-02,16:00:00,17:00:00,evening,13,41,1496.6933333333334,"Moving 13 people from room 117 to room 101 saves 1336.6166666666686 of electricity, power consumption will reduce from 10035.263333333334 to 8698.646666666666",Turn off AC in room 117,1336.6166666666686
AC,100,hot,2018-01-02,18:00:00,19:00:00,evening,0,0,1543.03,"Moving 13 people from room 108 to room 114 saves 1538.7366666666676 of electricity, power consumption will reduce from 10524.786666666667 to 8986.05",Turn off AC in room 108,1538.7366666666676
AC,100,cold,2018-01-02,22:00:00,23:00:00,night,2,19,1535.51,None,Turn off AC in room 111,1561.4266666666663
AC,100,low hot,2018-01-03,03:00:00,04:00:00,midnight,9,29,1521.14,"Moving 6 people from room 109 to room 110 saves 1481.9599999999991 of electricity, power consumption will reduce from 10471.123333333333 to 8989.163333333334",Turn off AC in room 109,1481.9599999999991
AC,100,very hot,2018-01-03,08:00:00,09:00:00,morning,2,36,1572.4133333333334,"Moving 2 people from room 108 to room 108 saves 1582.256666666668 of electricity, power consumption will reduce from 10757.503333333334 to 9175.246666666666",Turn off AC in room 108,1582.256666666668
AC,100,low hot,2018-01-03,09:00:00,10:00:00,morning,4,14,1538.24,"Moving 6 people from room 107 to room 110 saves 1591.3100000000013 of electricity, power consumption will reduce from 10518.153333333334 to 8926.843333333332",Turn off AC in room 107,1591.3100000000013
AC,100,cold,2018-01-03,10:00:00,11:00:00,morning,3,35,1530.706666666667,"Moving 15 people from room 108 to room 100 saves 1474.1066666666684 of electricity, power consumption will reduce from 10433.996666666668 to 8959.89",Turn off AC in room 108,1474.1066666666684
AC,100,very cold,2018-01-03,10:00:00,11:00:00,morning,15,2,1514.6233333333332,"Moving 15 people from room 108 to room 100 saves 1474.1066666666684 of electricity, power consumption will reduce from 10433.996666666668 to 8959.89",Turn off AC in room 108,1474.1066666666684
AC,100,cold,2018-01-03,12:00:00,13:00:00,afternoon,7,40,1664.7133333333334,"Moving 2 people from room 103 to room 102 saves 1489.2533333333322 of electricity, power consumption will reduce from 10691.093333333332 to 9201.84",Turn off AC in room 103,1489.2533333333322
AC,100,very hot,2018-01-03,13:00:00,14:00:00,afternoon,3,13,1433.1933333333334,"Moving 2 people from room 107 to room 115 saves 1618.9300000000003 of electricity, power consumption will reduce from 10607.65 to 8988.72",Turn off AC in room 107,1618.9300000000003
AC,100,low hot,2018-01-03,14:00:00,15:00:00,afternoon,0,0,1507.493333333333,None,Turn off AC in room 119,1500.5333333333328
AC,100,very hot,2018-01-03,15:00:00,16:00:00,afternoon,3,53,1426.5166666666669,"Moving 11 people from room 109 to room 118 saves 1567.3933333333334 of electricity, power consumption will reduce from 10254.786666666667 to 8687.393333333333",Turn off AC in room 109,1567.3933333333334
AC,100,very cold,2018-01-03,19:00:00,20:00:00,night,5,16,1557.81,"Moving 5 people from room 100 to room 104 saves 1557.8099999999995 of electricity, power consumption will reduce from 10421.506666666666 to 8863.696666666667",Turn off AC in room 100,1557.8099999999995
AC,100,low hot,2018-01-03,22:00:00,23:00:00,night,3,28,1642.8066666666666,"Moving 11 people from room 111 to room 117 saves 1495.1399999999994 of electricity, power consumption will reduce from 10722.14 to 9227.0",Turn off AC in room 111,1495.1399999999994
AC,100,low hot,2018-01-04,09:00:00,10:00:00,morning,11,11,1537.0,"Moving 1 people from room 110 to room 100 saves 1458.8266666666677 of electricity, power consumption will reduce from 10356.563333333335 to 8897.736666666668",Turn off AC in room 110,1458.8266666666677
AC,100,low hot,2018-01-05,07:00:00,08:00:00,morning,5,57,1545.36,"Moving 13 people from room 116 to room 115 saves 1519.590000000002 of electricity, power consumption will reduce from 10383.923333333334 to 8864.333333333332",Turn off Lights in room 116,1519.590000000002
AC,100,very hot,2018-01-05,08:00:00,09:00:00,morning,1,53,1509.15,"Moving 6 people from room 105 to room 104 saves 1428.2533333333322 of electricity, power consumption will reduce from 10280.633333333331 to 8852.38",Turn off Lights in room 105,1428.2533333333322
AC,100,hot,2018-01-05,09:00:00,10:00:00,morning,10,30,1489.91,"Moving 1 people from room 110 to room 103 saves 1446.5599999999995 of electricity, power consumption will reduce from 10243.206666666667 to 8796.646666666667",Turn off AC in room 110,1446.5599999999995
AC,100,cold,2018-01-05,11:00:00,12:00:00,morning,13,15,1458.04,"Moving 8 people from room 114 to room 115 saves 1456.3666666666686 of electricity, power consumption will reduce from 10189.300000000001 to 8732.933333333332",Turn off AC in room 114,1456.3666666666686
AC,100,low cold,2018-01-05,13:00:00,14:00:00,afternoon,1,35,1532.1433333333334,"Moving 9 people from room 107 to room 112 saves 1538.2366666666676 of electricity, power consumption will reduce from 10692.7 to 9154.463333333333",Turn off Lights in room 107,1538.2366666666676
AC,100,cold,2018-01-05,19:00:00,20:00:00,night,5,23,1539.5166666666669,"Moving 5 people from room 100 to room 102 saves 1539.5166666666664 of electricity, power consumption will reduce from 10335.863333333333 to 8796.346666666666",Turn off AC in room 100,1539.5166666666664
Computer,100,hot,2018-01-27,15:00:00,16:00:00,afternoon,13,25,390.19333333333327,"Moving 13 people from room 100 to room 109 saves 390.1933333333336 of electricity, power consumption will reduce from 7363.360000000001 to 6973.166666666667",Turn off Computer in room 100,390.1933333333336
Computer,100,low hot,2018-01-27,17:00:00,18:00:00,evening,6,58,397.29333333333335,"Moving 3 people from room 106 to room 109 saves 384.1666666666679 of electricity, power consumption will reduce from 7516.913333333334 to 7132.746666666666",Turn off Computer in room 106,384.1666666666679
Computer,100,low hot,2018-01-28,00:00:00,01:00:00,midnight,5,44,400.6233333333333,"Moving 5 people from room 118 to room 104 saves 398.0466666666666 of electricity, power consumption will reduce from 2875.5 to 2477.4533333333334",Turn off Computer in room 118,398.0466666666666
Computer,100,cold,2018-01-28,02:00:00,03:00:00,midnight,4,43,410.64,"Moving 3 people from room 104 to room 117 saves 404.25666666666666 of electricity, power consumption will reduce from 2814.71 to 2410.4533333333334",Turn off Computer in room 104,404.25666666666666
Computer,100,very cold,2018-01-28,08:00:00,09:00:00,morning,7,50,406.36,"Moving 9 people from room 117 to room 115 saves 401.9666666666667 of electricity, power consumption will reduce from 2831.5633333333335 to 2429.596666666667",Turn off Computer in room 117,401.9666666666667
Computer,100,low hot,2018-01-28,11:00:00,12:00:00,morning,6,28,414.8133333333333,"Moving 3 people from room 114 to room 113 saves 418.6333333333332 of electricity, power consumption will reduce from 2854.1466666666665 to 2435.5133333333333",Turn off Computer in room 114,418.6333333333332
Computer,100,very cold,2018-01-28,14:00:00,15:00:00,afternoon,6,23,414.54666666666674,None,Turn off Computer in room 102,394.1933333333336
Computer,100,cold,2018-01-28,15:00:00,16:00:00,afternoon,2,52,395.04333333333335,"Moving 8 people from room 100 to room 100 saves 402.18666666666695 of electricity, power consumption will reduce from 2739.0866666666666 to 2336.8999999999996",Turn off Computer in room 100,402.18666666666695
Computer,100,hot,2018-01-28,15:00:00,16:00:00,afternoon,11,43,400.7466666666666,"Moving 8 people from room 100 to room 100 saves 402.18666666666695 of electricity, power consumption will reduce from 2739.0866666666666 to 2336.8999999999996",Turn off Computer in room 100,402.18666666666695
Computer,100,hot,2018-01-28,15:00:00,16:00:00,afternoon,8,49,402.18666666666667,"Moving 8 people from room 100 to room 100 saves 402.18666666666695 of electricity, power consumption will reduce from 2739.0866666666666 to 2336.8999999999996",Turn off Computer in room 100,402.18666666666695
Computer,100,cold,2018-01-28,20:00:00,21:00:00,night,3,2,423.8133333333333,"Moving 15 people from room 101 to room 115 saves 410.19333333333316 of electricity, power consumption will reduce from 2879.3699999999994 to 2469.1766666666663",Turn off Computer in room 101,410.19333333333316
Computer,100,low cold,2018-01-28,21:00:00,22:00:00,night,7,34,415.43,"Moving 7 people from room 104 to room 109 saves 388.72333333333336 of electricity, power consumption will reduce from 2838.59 to 2449.866666666667",Turn off Computer in room 104,388.72333333333336
Computer,100,low cold,2018-01-28,21:00:00,22:00:00,night,9,45,415.89,"Moving 7 people from room 104 to room 109 saves 388.72333333333336 of electricity, power consumption will reduce from 2838.59 to 2449.866666666667",Turn off Computer in room 104,388.72333333333336
Computer,100,low cold,2018-01-29,04:00:00,05:00:00,early morning,12,49,407.44,"Moving 1 people from room 117 to room 103 saves 388.0166666666669 of electricity, power consumption will reduce from 2751.3766666666666 to 2363.3599999999997",Turn off Computer in room 117,388.0166666666669
Computer,100,cold,2018-01-29,08:00:00,09:00:00,morning,11,41,400.5966666666667,"Moving 7 people from room 113 to room 115 saves 400.59000000000015 of electricity, power consumption will reduce from 2819.496666666667 to 2418.9066666666668",Turn off Computer in room 113,400.59000000000015
Computer,100,low cold,2018-01-29,11:00:00,12:00:00,morning,5,5,400.0633333333333,"Moving 3 people from room 107 to room 118 saves 385.2033333333334 of electricity, power consumption will reduce from 2720.33 to 2335.1266666666666",Turn off Computer in room 107,385.2033333333334
Computer,100,cold,2018-01-29,19:00:00,20:00:00,night,13,26,393.85333333333335,"Moving 4 people from room 110 to room 109 saves 387.22666666666737 of electricity, power consumption will reduce from 2862.193333333334 to 2474.9666666666667",Turn off Computer in room 110,387.22666666666737
Computer,100,very hot,2018-01-29,22:00:00,23:00:00,night,1,36,391.1233333333333,"Moving 1 people from room 100 to room 107 saves 391.123333333333 of electricity, power consumption will reduce from 2799.5299999999997 to 2408.4066666666668",Turn off Computer in room 100,391.123333333333
Computer,100,hot,2018-01-30,00:00:00,01:00:00,midnight,6,55,430.22333333333336,None,Turn off Computer in room 106,379.143333333333
Computer,100,very cold,2018-01-30,17:00:00,18:00:00,evening,4,32,409.7133333333333,"Moving 2 people from room 106 to room 108 saves 370.00666666666666 of electricity, power consumption will reduce from 2770.8166666666666 to 2400.81",Turn off Computer in room 106,370.00666666666666
Computer,100,low cold,2018-01-30,21:00:00,22:00:00,night,13,46,398.75,"Moving 4 people from room 115 to room 103 saves 421.3299999999999 of electricity, power consumption will reduce from 2888.783333333333 to 2467.453333333333",Turn off Computer in room 115,421.3299999999999
Computer,100,low cold,2018-01-30,22:00:00,23:00:00,night,4,12,397.22666666666674,"Moving 6 people from room 114 to room 100 saves 397.53999999999996 of electricity, power consumption will reduce from 2837.15 to 2439.61",Turn off Computer in room 114,397.53999999999996
Computer,100,low hot,2018-01-30,22:00:00,23:00:00,night,8,36,401.07,"Moving 6 people from room 114 to room 100 saves 397.53999999999996 of electricity, power consumption will reduce from 2837.15 to 2439.61",Turn off Computer in room 114,397.53999999999996
Computer,100,very hot,2018-01-31,05:00:00,06:00:00,early morning,1,56,415.47,"Moving 1 people from room 100 to room 113 saves 415.4699999999998 of electricity, power consumption will reduce from 2869.5866666666666 to 2454.116666666667",Turn off Computer in room 100,415.4699999999998
Computer,100,low cold,2018-01-31,14:00:00,15:00:00,afternoon,9,18,370.75666666666666,"Moving 3 people from room 111 to room 105 saves 380.11999999999944 of electricity, power consumption will reduce from 2652.843333333333 to 2272.7233333333334",Turn off Computer in room 111,380.11999999999944
Computer,100,very hot,2018-01-31,16:00:00,17:00:00,evening,0,0,383.11,None,Turn off Computer in room 100,383.1099999999997
Computer,100,low cold,2018-01-31,20:00:00,21:00:00,night,4,54,416.16,"Moving 3 people from room 116 to room 104 saves 419.14666666666744 of electricity, power consumption will reduce from 2945.5600000000004 to 2526.413333333333",Turn off Computer in room 116,419.14666666666744
Computer,100,very hot,2018-01-31,21:00:00,22:00:00,night,6,9,409.24,"Moving 6 people from room 100 to room 119 saves 409.2399999999998 of electricity, power consumption will reduce from 2806.953333333333 to 2397.713333333333",Turn off Computer in room 100,409.2399999999998
Computer,100,low cold,2018-01-31,22:00:00,23:00:00,night,4,13,407.19666666666666,"Moving 9 people from room 118 to room 101 saves 401.4133333333334 of electricity, power consumption will reduce from 2817.1766666666667 to 2415.7633333333333",Turn off Computer in room 118,401.4133333333334
Computer,100,cold,2018-01-31,22:00:00,23:00:00,night,2,43,403.92333333333335,"Moving 9 people from room 118 to room 101 saves 401.4133333333334 of electricity, power consumption will reduce from 2817.1766666666667 to 2415.7633333333333",Turn off Computer in room 118,401.4133333333334
Heater,100,cold,2018-01-18,15:00:00,16:00:00,afternoon,7,48,2264.12,"Moving 5 people from room 117 to room 112 saves 223.84000000000015 of electricity, power consumption will reduce from 5599.913333333333 to 5376.073333333333",Turn off Refridgerator in room 117,223.84000000000015
Heater,100,very cold,2018-01-19,04:00:00,05:00:00,early morning,9,16,2282.7566666666667,"Moving 8 people from room 102 to room 101 saves 2155.8533333333326 of electricity, power consumption will reduce from 15676.056666666664 to 13520.203333333331",Turn off Heater in room 102,2155.8533333333326
Heater,100,very cold,2018-01-19,06:00:00,07:00:00,early morning,14,34,2088.266666666667,"Moving 1 people from room 107 to room 113 saves 2391.083333333334 of electricity, power consumption will reduce from 15295.51 to 12904.426666666666",Turn off Heater in room 107,2391.083333333334
Heater,100,hot,2018-01-19,09:00:00,10:00:00,morning,9,2,2446.8233333333333,"Moving 9 people from room 100 to room 107 saves 2446.8233333333355 of electricity, power consumption will reduce from 16307.393333333333 to 13860.569999999998",Turn off Heater in room 100,2446.8233333333355
Heater,100,hot,2018-01-19,13:00:00,14:00:00,afternoon,5,31,2268.1,"Moving 5 people from room 100 to room 115 saves 2268.1000000000004 of electricity, power consumption will reduce from 15593.446666666667 to 13325.346666666666",Turn off Heater in room 100,2268.1000000000004
Heater,100,cold,2018-01-19,13:00:00,14:00:00,afternoon,4,29,2292.86,"Moving 5 people from room 100 to room 115 saves 2268.1000000000004 of electricity, power consumption will reduce from 15593.446666666667 to 13325.346666666666",Turn off Heater in room 100,2268.1000000000004
Heater,100,cold,2018-01-19,15:00:00,16:00:00,afternoon,9,23,2297.056666666667,"Moving 5 people from room 101 to room 119 saves 2107.0466666666653 of electricity, power consumption will reduce from 14940.016666666666 to 12832.970000000001",Turn off Heater in room 101,2107.0466666666653
Heater,100,very cold,2018-01-19,16:00:00,17:00:00,evening,8,33,2287.65,"Moving 12 people from room 101 to room 114 saves 2221.8566666666666 of electricity, power consumption will reduce from 15659.623333333333 to 13437.766666666666",Turn off Heater in room 101,2221.8566666666666
Heater,100,cold,2018-01-19,17:00:00,18:00:00,evening,1,44,1999.16,"Moving 15 people from room 117 to room 110 saves 2345.886666666667 of electricity, power consumption will reduce from 14715.486666666668 to 12369.6",Turn off Heater in room 117,2345.886666666667
Heater,100,cold,2018-01-19,19:00:00,20:00:00,night,11,28,2274.16,"Moving 13 people from room 110 to room 102 saves 2378.713333333333 of electricity, power consumption will reduce from 15662.640000000001 to 13283.926666666668",Turn off Heater in room 110,2378.713333333333
Heater,100,low hot,2018-01-19,20:00:00,21:00:00,night,8,10,2212.2433333333333,"Moving 2 people from room 103 to room 106 saves 2290.376666666667 of electricity, power consumption will reduce from 14944.08 to 12653.703333333333",Turn off Heater in room 103,2290.376666666667
Heater,100,low hot,2018-01-19,21:00:00,22:00:00,night,8,20,2091.8966666666665,"Moving 2 people from room 115 to room 102 saves 2098.3399999999965 of electricity, power consumption will reduce from 15334.773333333333 to 13236.433333333336",Turn off Heater in room 115,2098.3399999999965
Heater,100,very hot,2018-01-19,22:00:00,23:00:00,night,3,50,2213.733333333333,"Moving 3 people from room 100 to room 104 saves 2213.7333333333318 of electricity, power consumption will reduce from 15436.056666666665 to 13222.323333333334",Turn off Heater in room 100,2213.7333333333318
Heater,100,very hot,2018-01-20,00:00:00,01:00:00,midnight,15,1,2442.043333333333,None,Turn off Heater in room 118,2529.3266666666677
Heater,100,very cold,2018-01-20,01:00:00,02:00:00,midnight,7,29,2236.5266666666666,"Moving 6 people from room 112 to room 104 saves 2234.546666666669 of electricity, power consumption will reduce from 15596.293333333335 to 13361.746666666666",Turn off Heater in room 112,2234.546666666669
Heater,100,very hot,2018-01-20,05:00:00,06:00:00,early morning,13,7,2241.453333333333,"Moving 13 people from room 100 to room 101 saves 2241.453333333333 of electricity, power consumption will reduce from 15728.269999999999 to 13486.816666666666",Turn off Heater in room 100,2241.453333333333
Heater,100,very cold,2018-01-20,07:00:00,08:00:00,morning,15,4,2144.016666666667,"Moving 5 people from room 104 to room 105 saves 2100.2999999999993 of electricity, power consumption will reduce from 15595.423333333332 to 13495.123333333333",Turn off Heater in room 104,2100.2999999999993
Heater,100,cold,2018-01-20,08:00:00,09:00:00,morning,13,26,2222.15,"Moving 8 people from room 107 to room 106 saves 2325.2333333333318 of electricity, power consumption will reduce from 15901.736666666668 to 13576.503333333336",Turn off Heater in room 107,2325.2333333333318
Heater,100,very cold,2018-01-20,10:00:00,11:00:00,morning,1,9,2172.42,"Moving 1 people from room 111 to room 105 saves 2244.833333333334 of electricity, power consumption will reduce from 15764.166666666668 to 13519.333333333334",Turn off Heater in room 111,2244.833333333334
Heater,100,very cold,2018-01-20,15:00:00,16:00:00,afternoon,1,18,2058.2966666666666,"Moving 15 people from room 119 to room 118 saves 2203.6766666666663 of electricity, power consumption will reduce from 14696.833333333332 to 12493.156666666666",Turn off Heater in room 119,2203.6766666666663
Heater,100,low cold,2018-01-20,16:00:00,17:00:00,evening,15,54,2364.153333333333,"Moving 14 people from room 114 to room 103 saves 2322.676666666668 of electricity, power consumption will reduce from 15679.126666666667 to 13356.449999999999",Turn off Heater in room 114,2322.676666666668
Heater,100,very cold,2018-01-20,18:00:00,19:00:00,evening,4,9,2263.433333333333,"Moving 4 people from room 115 to room 104 saves 2418.8600000000006 of electricity, power consumption will reduce from 16317.583333333334 to 13898.723333333333",Turn off Heater in room 115,2418.8600000000006
Heater,100,low hot,2018-01-21,01:00:00,02:00:00,midnight,1,43,2022.666666666667,"Moving 7 people from room 119 to room 113 saves 2311.956666666667 of electricity, power consumption will reduce from 15159.286666666669 to 12847.330000000002",Turn off Heater in room 119,2311.956666666667
Heater,100,low hot,2018-01-21,03:00:00,04:00:00,midnight,2,3,2128.6366666666668,"Moving 2 people from room 117 to room 100 saves 2388.406666666664 of electricity, power consumption will reduce from 15835.236666666664 to 13446.83",Turn off Heater in room 117,2388.406666666664
Heater,100,cold,2018-01-21,03:00:00,04:00:00,midnight,11,29,2250.0666666666666,"Moving 2 people from room 117 to room 100 saves 2388.406666666664 of electricity, power consumption will reduce from 15835.236666666664 to 13446.83",Turn off Heater in room 117,2388.406666666664
Heater,100,cold,2018-01-21,14:00:00,15:00:00,afternoon,8,37,2088.8866666666668,"Moving 4 people from room 118 to room 104 saves 2301.9699999999993 of electricity, power consumption will reduce from 15087.216666666665 to 12785.246666666666",Turn off Heater in room 118,2301.9699999999993
Heater,100,cold,2018-01-21,15:00:00,16:00:00,afternoon,10,19,2288.97,"Moving 2 people from room 112 to room 101 saves 2100.7633333333342 of electricity, power consumption will reduce from 15463.72 to 13362.956666666665",Turn off Heater in room 112,2100.7633333333342
Heater,100,very hot,2018-01-21,16:00:00,17:00:00,evening,9,49,2345.7166666666667,None,Turn off Heater in room 108,2281.7800000000007
Heater,100,low cold,2018-01-21,16:00:00,17:00:00,evening,6,58,2135.943333333333,None,Turn off Heater in room 108,2281.7800000000007
Heater,100,low hot,2018-01-21,17:00:00,18:00:00,evening,13,26,2145.8233333333333,"Moving 2 people from room 105 to room 101 saves 1956.569999999998 of electricity, power consumption will reduce from 15172.976666666666 to 13216.406666666668",Turn off Heater in room 105,1956.569999999998
Heater,100,hot,2018-01-21,19:00:00,20:00:00,night,0,0,2160.583333333333,"Moving 2 people from room 117 to room 100 saves 2292.9500000000025 of electricity, power consumption will reduce from 15558.980000000001 to 13266.029999999999",Turn off Heater in room 117,2292.9500000000025
Heater,100,low cold,2018-01-22,02:00:00,03:00:00,midnight,0,0,2211.09,None,Turn off Heater in room 101,2138.250000000002
Heater,100,low hot,2018-01-22,04:00:00,05:00:00,early morning,4,16,1981.736666666667,"Moving 1 people from room 102 to room 115 saves 2376.2633333333324 of electricity, power consumption will reduce from 16022.59 to 13646.326666666668",Turn off Heater in room 102,2376.2633333333324
Heater,100,low cold,2018-01-22,05:00:00,06:00:00,early morning,6,8,2224.38,"Moving 6 people from room 109 to room 100 saves 2173.423333333336 of electricity, power consumption will reduce from 15373.313333333334 to 13199.889999999998",Turn off Heater in room 109,2173.423333333336
Heater,100,cold,2018-01-22,05:00:00,06:00:00,early morning,1,31,2345.173333333333,"Moving 6 people from room 109 to room 100 saves 2173.423333333336 of electricity, power consumption will reduce from 15373.313333333334 to 13199.889999999998",Turn off Heater in room 109,2173.423333333336
Heater,100,low cold,2018-01-22,05:00:00,06:00:00,early morning,2,1,2047.6133333333328,"Moving 6 people from room 109 to room 100 saves 2173.423333333336 of electricity, power consumption will reduce from 15373.313333333334 to 13199.889999999998",Turn off Heater in room 109,2173.423333333336
Heater,100,very hot,2018-01-22,08:00:00,09:00:00,morning,11,8,2358.0033333333336,"Moving 11 people from room 100 to room 107 saves 2358.003333333332 of electricity, power consumption will reduce from 16393.02333333333 to 14035.019999999999",Turn off Heater in room 100,2358.003333333332
Heater,100,cold,2018-01-22,09:00:00,10:00:00,morning,13,7,2373.89,"Moving 5 people from room 103 to room 105 saves 2338.1100000000024 of electricity, power consumption will reduce from 16164.640000000001 to 13826.529999999999",Turn off Heater in room 103,2338.1100000000024
Heater,100,low cold,2018-01-22,15:00:00,16:00:00,afternoon,2,49,1982.196666666667,"Moving 11 people from room 105 to room 100 saves 2156.9333333333325 of electricity, power consumption will reduce from 15036.283333333333 to 12879.35",Turn off Heater in room 105,2156.9333333333325
Heater,100,hot,2018-01-22,15:00:00,16:00:00,afternoon,3,28,2184.8766666666666,"Moving 11 people from room 105 to room 100 saves 2156.9333333333325 of electricity, power consumption will reduce from 15036.283333333333 to 12879.35",Turn off Heater in room 105,2156.9333333333325
Heater,100,cold,2018-01-22,16:00:00,17:00:00,evening,8,39,2168.2766666666666,"Moving 1 people from room 115 to room 117 saves 2258.1533333333336 of electricity, power consumption will reduce from 15471.686666666666 to 13213.533333333333",Turn off Heater in room 115,2258.1533333333336
Heater,100,cold,2018-01-22,19:00:00,20:00:00,night,0,0,2152.8166666666666,None,Turn off Heater in room 111,2193.7633333333342
Heater,100,very cold,2018-01-22,19:00:00,20:00:00,night,3,40,2069.2766666666666,None,Turn off Heater in room 111,2193.7633333333342
Heater,100,very hot,2018-01-22,21:00:00,22:00:00,night,1,13,2114.0733333333333,"Moving 1 people from room 100 to room 101 saves 2114.073333333332 of electricity, power consumption will reduce from 14756.426666666666 to 12642.353333333334",Turn off Heater in room 100,2114.073333333332
Heater,100,low hot,2018-01-23,04:00:00,05:00:00,early morning,2,38,1948.926666666667,"Moving 2 people from room 108 to room 111 saves 1525.796666666667 of electricity, power consumption will reduce from 10903.736666666668 to 9377.94",Turn off Microwave in room 108,1525.796666666667
Heater,100,very cold,2018-01-23,14:00:00,15:00:00,afternoon,7,9,2091.79,"Moving 10 people from room 112 to room 105 saves 1504.6666666666679 of electricity, power consumption will reduce from 11058.120000000003 to 9553.453333333335",Turn off Microwave in room 112,1504.6666666666679
Lights,100,very hot,2018-01-05,01:00:00,02:00:00,midnight,11,35,1461.273333333333,"Moving 1 people from room 102 to room 107 saves 1275.916666666666 of electricity, power consumption will reduce from 10443.436666666666 to 9167.52",Turn off AC in room 102,1275.916666666666
Lights,100,very hot,2018-01-05,03:00:00,04:00:00,midnight,15,35,1565.736666666667,"Moving 13 people from room 117 to room 108 saves 1502.4566666666651 of electricity, power consumption will reduce from 10490.536666666667 to 8988.080000000002",Turn off AC in room 117,1502.4566666666651
Lights,100,low cold,2018-01-05,05:00:00,06:00:00,early morning,4,11,1553.55,None,Turn off AC in room 105,1475.623333333333
Lights,100,very hot,2018-01-05,06:00:00,07:00:00,early morning,2,39,1485.0266666666666,None,Turn off AC in room 113,1377.5133333333342
Lights,100,low hot,2018-01-05,17:00:00,18:00:00,evening,11,8,1577.71,"Moving 5 people from room 102 to room 112 saves 1403.75 of electricity, power consumption will reduce from 10257.783333333333 to 8854.033333333333",Turn off AC in room 102,1403.75
Lights,100,very cold,2018-01-05,17:00:00,18:00:00,evening,7,23,1434.05,"Moving 5 people from room 102 to room 112 saves 1403.75 of electricity, power consumption will reduce from 10257.783333333333 to 8854.033333333333",Turn off AC in room 102,1403.75
Lights,100,very hot,2018-01-05,20:00:00,21:00:00,night,11,35,1590.6233333333332,"Moving 2 people from room 107 to room 115 saves 1459.1133333333328 of electricity, power consumption will reduce from 10483.023333333333 to 9023.91",Turn off AC in room 107,1459.1133333333328
