device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power
AC,100,hot,2018-01-04,14:00:00,15:00:00,afternoon,0,0,1482.55859375
AC,100,very cold,2018-01-04,16:00:00,17:00:00,evening,14,23,1472.16796875
AC,100,hot,2018-01-04,20:00:00,21:00:00,night,12,1,1484.91796875
AC,100,low cold,2018-01-04,22:00:00,23:00:00,night,8,4,1533.0625
AC,100,very hot,2018-01-04,22:00:00,23:00:00,night,0,0,1535.0390625
AC,100,very hot,2018-01-05,05:00:00,06:00:00,early morning,3,2,1502.31640625
AC,100,low hot,2018-01-05,15:00:00,16:00:00,afternoon,15,14,1501.0546875
AC,100,hot,2018-01-05,22:00:00,23:00:00,night,13,58,1519.0859375
Computer,100,very cold,2018-01-27,22:00:00,23:00:00,night,0,0,417.71484375
Computer,100,low cold,2018-01-28,04:00:00,05:00:00,early morning,0,0,450.109375
Computer,100,cold,2018-01-28,10:00:00,11:00:00,morning,14,7,382.46484375
Computer,100,low hot,2018-01-28,18:00:00,19:00:00,evening,14,1,451.18359375
Computer,100,low cold,2018-01-28,18:00:00,19:00:00,evening,15,49,459.6171875
Computer,100,low hot,2018-01-28,20:00:00,21:00:00,night,5,38,422.86328125
Computer,100,very cold,2018-01-28,22:00:00,23:00:00,night,9,58,435.16796875
Computer,100,low hot,2018-01-29,07:00:00,08:00:00,morning,15,48,438.30859375
Computer,100,low cold,2018-01-29,07:00:00,08:00:00,morning,9,29,431.59765625
Computer,100,very cold,2018-01-29,10:00:00,11:00:00,morning,6,32,380.24609375
Computer,100,very hot,2018-01-29,14:00:00,15:00:00,afternoon,0,0,401.7734375
Computer,100,low hot,2018-01-29,15:00:00,16:00:00,afternoon,15,57,430.15234375
Computer,100,low hot,2018-01-29,15:00:00,16:00:00,afternoon,14,20,421.48828125
Computer,100,low hot,2018-01-29,17:00:00,18:00:00,evening,9,6,394.11328125
Computer,100,cold,2018-01-29,20:00:00,21:00:00,night,12,33,386.18359375
Computer,100,hot,2018-01-29,23:00:00,00:00:00,midnight,12,6,424.3671875
Computer,100,very hot,2018-01-30,01:00:00,02:00:00,midnight,10,9,411.55859375
Computer,100,very cold,2018-01-30,05:00:00,06:00:00,early morning,4,13,407.33203125
Computer,100,hot,2018-01-30,06:00:00,07:00:00,early morning,1,15,408.203125
Computer,100,hot,2018-01-30,10:00:00,11:00:00,morning,11,9,395.625
Computer,100,low cold,2018-01-30,15:00:00,16:00:00,afternoon,6,40,433.8671875
Computer,100,cold,2018-01-30,18:00:00,19:00:00,evening,9,13,429.4296875
Computer,100,hot,2018-01-30,18:00:00,19:00:00,evening,2,24,443.984375
Computer,100,very cold,2018-01-31,00:00:00,01:00:00,midnight,12,40,410.69140625
Computer,100,very cold,2018-01-31,05:00:00,06:00:00,early morning,9,9,390.5390625
Computer,100,low hot,2018-01-31,06:00:00,07:00:00,early morning,4,29,410.96484375
Computer,100,hot,2018-01-31,08:00:00,09:00:00,morning,9,22,423.44140625
Computer,100,very hot,2018-01-31,10:00:00,11:00:00,morning,14,38,401.1875
Computer,100,low cold,2018-01-31,12:00:00,13:00:00,afternoon,1,24,440.0234375
Computer,100,very cold,2018-01-31,12:00:00,13:00:00,afternoon,13,27,415.51171875
Computer,100,low cold,2018-01-31,15:00:00,16:00:00,afternoon,9,9,410.890625
Computer,100,low cold,2018-01-31,16:00:00,17:00:00,evening,11,7,391.8671875
Computer,100,hot,2018-01-31,18:00:00,19:00:00,evening,14,57,435.2265625
Heater,100,very hot,2018-01-18,23:00:00,00:00:00,midnight,6,19,2420.7109375
Heater,100,low cold,2018-01-19,07:00:00,08:00:00,morning,6,13,2250.1171875
Heater,100,low cold,2018-01-19,07:00:00,08:00:00,morning,1,43,2257.75390625
Heater,100,low cold,2018-01-19,11:00:00,12:00:00,morning,4,22,2235.09375
Heater,100,very cold,2018-01-20,01:00:00,02:00:00,midnight,6,55,2252.2578125
Heater,100,very hot,2018-01-20,02:00:00,03:00:00,midnight,1,34,2310.37890625
Heater,100,cold,2018-01-20,03:00:00,04:00:00,midnight,5,30,2266.1171875
Heater,100,hot,2018-01-20,06:00:00,07:00:00,early morning,1,9,2262.1953125
Heater,100,hot,2018-01-20,10:00:00,11:00:00,morning,1,3,2250.66796875
Heater,100,very cold,2018-01-20,10:00:00,11:00:00,morning,13,27,2243.37890625
Heater,100,low cold,2018-01-20,11:00:00,12:00:00,morning,14,32,2279.47265625
Heater,100,cold,2018-01-20,11:00:00,12:00:00,morning,6,23,2254.7265625
Heater,100,hot,2018-01-20,13:00:00,14:00:00,afternoon,13,32,2299.18359375
Heater,100,low cold,2018-01-20,16:00:00,17:00:00,evening,3,18,2266.04296875
Heater,100,cold,2018-01-20,20:00:00,21:00:00,night,4,13,2247.3359375
Heater,100,hot,2018-01-20,20:00:00,21:00:00,night,4,1,2255.703125
Heater,100,very cold,2018-01-20,21:00:00,22:00:00,night,10,57,2296.140625
Heater,100,low cold,2018-01-20,22:00:00,23:00:00,night,14,40,2310.91015625
Heater,100,low hot,2018-01-21,02:00:00,03:00:00,midnight,5,12,2242.015625
Heater,100,cold,2018-01-21,04:00:00,05:00:00,early morning,0,0,2219.7578125
Heater,100,hot,2018-01-21,10:00:00,11:00:00,morning,1,14,2189.79296875
Heater,100,cold,2018-01-21,13:00:00,14:00:00,afternoon,1,51,2230.26171875
Heater,100,low hot,2018-01-21,14:00:00,15:00:00,afternoon,11,46,2213.83984375
Heater,100,low cold,2018-01-21,15:00:00,16:00:00,afternoon,15,21,2220.35546875
Heater,100,low cold,2018-01-21,17:00:00,18:00:00,evening,0,0,2192.375
Heater,100,low cold,2018-01-21,18:00:00,19:00:00,evening,8,54,2254.6328125
Heater,100,very cold,2018-01-21,20:00:00,21:00:00,night,0,0,2180.6875
Heater,100,cold,2018-01-21,20:00:00,21:00:00,night,9,22,2185.4609375
Heater,100,very cold,2018-01-21,22:00:00,23:00:00,night,0,0,2215.46875
Heater,100,low cold,2018-01-22,02:00:00,03:00:00,midnight,14,31,2253.43359375
Heater,100,very hot,2018-01-22,03:00:00,04:00:00,midnight,8,16,2235.2265625
Heater,100,very hot,2018-01-22,05:00:00,06:00:00,early morning,15,15,2235.30859375
Heater,100,very hot,2018-01-22,06:00:00,07:00:00,early morning,0,0,2221.69921875
Heater,100,very cold,2018-01-22,06:00:00,07:00:00,early morning,15,40,2203.56640625
Heater,100,low hot,2018-01-22,07:00:00,08:00:00,morning,13,10,2241.78125
Heater,100,cold,2018-01-22,09:00:00,10:00:00,morning,15,28,2236.25
Heater,100,hot,2018-01-22,10:00:00,11:00:00,morning,3,57,2210.46875
Heater,100,very cold,2018-01-22,16:00:00,17:00:00,evening,15,53,2196.3359375
Heater,100,very cold,2018-01-22,17:00:00,18:00:00,evening,11,59,2191.9296875
Heater,100,low hot,2018-01-22,20:00:00,21:00:00,night,6,49,2229.15625
Heater,100,low cold,2018-01-23,10:00:00,11:00:00,morning,12,50,2142.34375
Lights,100,cold,2018-01-05,00:00:00,01:00:00,midnight,6,39,1498.69140625
Lights,100,low hot,2018-01-05,13:00:00,14:00:00,afternoon,4,30,1531.1015625
Lights,100,very hot,2018-01-05,13:00:00,14:00:00,afternoon,4,57,1536.7421875
Lights,100,low hot,2018-01-05,13:00:00,14:00:00,afternoon,11,37,1532.0234375
Lights,100,low hot,2018-01-05,18:00:00,19:00:00,evening,0,0,1525.3671875
Lights,100,very hot,2018-01-05,21:00:00,22:00:00,night,11,52,1537.2578125
Lights,100,very cold,2018-01-06,00:00:00,01:00:00,midnight,12,7,1502.61328125
Lights,100,low cold,2018-01-06,07:00:00,08:00:00,morning,2,54,1532.32421875
Lights,100,low hot,2018-01-06,07:00:00,08:00:00,morning,1,23,1527.91796875
Lights,100,hot,2018-01-06,10:00:00,11:00:00,morning,13,15,1481.26171875
Lights,100,low cold,2018-01-06,14:00:00,15:00:00,afternoon,3,52,1505.76171875
Lights,100,cold,2018-01-06,20:00:00,21:00:00,night,1,52,1485.90625
Lights,100,very cold,2018-01-06,21:00:00,22:00:00,night,10,54,1524.4453125
Lights,100,low hot,2018-01-06,23:00:00,00:00:00,midnight,0,0,1533.33984375
Lights,100,cold,2018-01-06,23:00:00,00:00:00,midnight,10,33,1513.82421875
Lights,100,hot,2018-01-07,02:00:00,03:00:00,midnight,5,50,1555.51953125
Lights,100,cold,2018-01-07,04:00:00,05:00:00,early morning,14,48,1549.23046875
Lights,100,very hot,2018-01-07,05:00:00,06:00:00,early morning,15,57,1554.13671875
Lights,100,cold,2018-01-07,07:00:00,08:00:00,morning,2,51,1535.2421875
Lights,100,very hot,2018-01-07,11:00:00,12:00:00,morning,4,5,1532.2890625
Lights,100,very cold,2018-01-07,11:00:00,12:00:00,morning,12,19,1508.73828125
Lights,100,low hot,2018-01-07,12:00:00,13:00:00,afternoon,11,15,1566.484375
Lights,100,very cold,2018-01-07,14:00:00,15:00:00,afternoon,0,0,1496.875
Lights,100,very cold,2018-01-07,15:00:00,16:00:00,afternoon,7,17,1515.85546875
Lights,100,low hot,2018-01-07,16:00:00,17:00:00,evening,4,32,1528.1796875
Lights,100,hot,2018-01-08,03:00:00,04:00:00,midnight,12,25,1516.05859375
Lights,100,low hot,2018-01-08,05:00:00,06:00:00,early morning,11,57,1539.875
Lights,100,cold,2018-01-08,08:00:00,09:00:00,morning,6,40,1528.19140625
Lights,100,low cold,2018-01-08,08:00:00,09:00:00,morning,13,38,1550.4296875
Lights,100,very cold,2018-01-08,11:00:00,12:00:00,morning,0,0,1490.05859375
Lights,100,very hot,2018-01-08,11:00:00,12:00:00,morning,0,0,1516.08984375
Lights,100,cold,2018-01-08,15:00:00,16:00:00,afternoon,6,15,1500.55859375
Lights,100,very cold,2018-01-08,17:00:00,18:00:00,evening,9,35,1479.890625
Lights,100,cold,2018-01-08,18:00:00,19:00:00,evening,2,11,1525.75390625
Lights,100,very cold,2018-01-08,18:00:00,19:00:00,evening,15,34,1529.33203125
Lights,100,hot,2018-01-08,18:00:00,19:00:00,evening,2,3,1535.0703125
Lights,100,hot,2018-01-08,19:00:00,20:00:00,night,12,55,1538.16796875
Lights,100,cold,2018-01-08,19:00:00,20:00:00,night,4,50,1526.609375
Lights,100,cold,2018-01-08,19:00:00,20:00:00,night,9,46,1525.13671875
Lights,100,very cold,2018-01-08,22:00:00,23:00:00,night,7,8,1520.75390625
Lights,100,very cold,2018-01-09,00:00:00,01:00:00,midnight,10,18,1516.56640625
Lights,100,very hot,2018-01-09,06:00:00,07:00:00,early morning,12,22,1518.59375
Lights,100,low cold,2018-01-09,11:00:00,12:00:00,morning,2,58,1527.0546875
Lights,100,low hot,2018-01-09,13:00:00,14:00:00,afternoon,4,28,1554.41796875
Lights,100,low hot,2018-01-09,15:00:00,16:00:00,afternoon,6,2,1523.265625
Lights,100,low cold,2018-01-09,17:00:00,18:00:00,evening,14,46,1505.4375
Lights,100,hot,2018-01-09,20:00:00,21:00:00,night,4,18,1499.88671875
Lights,100,low cold,2018-01-09,22:00:00,23:00:00,night,11,53,1554.45703125
Microwave,100,cold,2018-01-23,00:00:00,01:00:00,midnight,14,20,1502.12890625
Microwave,100,low cold,2018-01-23,10:00:00,11:00:00,morning,9,36,1495.0390625
Microwave,100,hot,2018-01-23,16:00:00,17:00:00,evening,0,0,1475.01171875
Microwave,100,very hot,2018-01-23,22:00:00,23:00:00,night,12,10,1531.24609375
Microwave,100,very hot,2018-01-24,01:00:00,02:00:00,midnight,5,27,1535.9453125
Microwave,100,hot,2018-01-24,01:00:00,02:00:00,midnight,15,46,1525.078125
Microwave,100,low hot,2018-01-24,07:00:00,08:00:00,morning,0,0,1557.7421875
Microwave,100,low cold,2018-01-24,08:00:00,09:00:00,morning,13,18,1569.21875
Microwave,100,hot,2018-01-24,09:00:00,10:00:00,morning,15,53,1570.34375
Microwave,100,hot,2018-01-24,11:00:00,12:00:00,morning,0,0,1525.30078125
Microwave,100,hot,2018-01-24,16:00:00,17:00:00,evening,10,28,1519.6171875
Microwave,100,cold,2018-01-24,19:00:00,20:00:00,night,10,51,1549.74609375
Microwave,100,very cold,2018-01-25,03:00:00,04:00:00,midnight,1,11,1491.05078125
Microwave,100,very cold,2018-01-25,04:00:00,05:00:00,early morning,7,48,1522.890625
Microwave,100,cold,2018-01-25,09:00:00,10:00:00,morning,5,58,1526.71484375
Microwave,100,very hot,2018-01-25,17:00:00,18:00:00,evening,1,45,1498.01171875
Microwave,100,low hot,2018-01-25,17:00:00,18:00:00,evening,4,1,1488.02734375
Microwave,100,hot,2018-01-25,18:00:00,19:00:00,evening,1,12,1526.1796875
Microwave,100,low hot,2018-01-25,20:00:00,21:00:00,night,13,37,1507.88671875
Microwave,100,very hot,2018-01-25,23:00:00,00:00:00,midnight,6,46,1543.359375
Microwave,100,very cold,2018-01-26,01:00:00,02:00:00,midnight,1,52,1505.21484375
Microwave,100,very hot,2018-01-26,04:00:00,05:00:00,early morning,4,15,1565.03515625
Microwave,100,low hot,2018-01-26,13:00:00,14:00:00,afternoon,15,14,1562.921875
Microwave,100,hot,2018-01-26,20:00:00,21:00:00,night,15,40,1516.92578125
Microwave,100,cold,2018-01-26,22:00:00,23:00:00,night,2,13,1535.46484375
Microwave,100,cold,2018-01-26,23:00:00,00:00:00,midnight,11,34,1538.08203125
Microwave,100,low cold,2018-01-27,11:00:00,12:00:00,morning,8,3,1552.12109375
Microwave,100,very hot,2018-01-27,13:00:00,14:00:00,afternoon,9,36,1593.76171875
Refridgerator,100,low cold,2018-01-14,02:00:00,03:00:00,midnight,4,50,263.046875
Refridgerator,100,low hot,2018-01-14,07:00:00,08:00:00,morning,9,50,255.734375
Refridgerator,100,low cold,2018-01-14,08:00:00,09:00:00,morning,10,57,265.8671875
Refridgerator,100,very cold,2018-01-14,10:00:00,11:00:00,morning,3,26,195.46484375
Refridgerator,100,very cold,2018-01-14,13:00:00,14:00:00,afternoon,3,44,242.63671875
Refridgerator,100,low cold,2018-01-14,14:00:00,15:00:00,afternoon,2,53,228.36328125
Refridgerator,100,cold,2018-01-14,18:00:00,19:00:00,evening,3,19,238.171875
Refridgerator,100,very cold,2018-01-14,20:00:00,21:00:00,night,12,20,198.91796875
Refridgerator,100,very cold,2018-01-14,21:00:00,22:00:00,night,4,22,239.7578125
Refridgerator,100,cold,2018-01-14,21:00:00,22:00:00,night,14,40,243.48046875
Refridgerator,100,hot,2018-01-15,02:00:00,03:00:00,midnight,0,0,223.39453125
Refridgerator,100,very cold,2018-01-15,05:00:00,06:00:00,early morning,5,39,204.0859375
Refridgerator,100,very hot,2018-01-15,06:00:00,07:00:00,early morning,8,30,216.03515625
Refridgerator,100,very hot,2018-01-15,08:00:00,09:00:00,morning,10,31,245.796875
Refridgerator,100,very cold,2018-01-15,08:00:00,09:00:00,morning,14,48,223.37109375
Refridgerator,100,very cold,2018-01-15,12:00:00,13:00:00,afternoon,14,4,215.97265625
Refridgerator,100,very hot,2018-01-15,15:00:00,16:00:00,afternoon,7,44,227.48828125
Refridgerator,100,hot,2018-01-15,19:00:00,20:00:00,night,10,2,220.4453125
Refridgerator,100,very cold,2018-01-15,20:00:00,21:00:00,night,5,48,190.30078125
Refridgerator,100,low hot,2018-01-16,01:00:00,02:00:00,midnight,9,25,215.46484375
Refridgerator,100,low cold,2018-01-16,05:00:00,06:00:00,early morning,13,22,231.72265625
Refridgerator,100,very hot,2018-01-16,07:00:00,08:00:00,morning,13,34,243.33203125
Refridgerator,100,cold,2018-01-16,14:00:00,15:00:00,afternoon,3,11,187.41796875
Refridgerator,100,hot,2018-01-16,15:00:00,16:00:00,afternoon,8,29,218.0625
Refridgerator,100,cold,2018-01-17,03:00:00,04:00:00,midnight,10,6,198.39453125
Refridgerator,100,low hot,2018-01-17,13:00:00,14:00:00,afternoon,14,18,249.33203125
Refridgerator,100,low cold,2018-01-17,16:00:00,17:00:00,evening,15,3,199.72265625
Refridgerator,100,cold,2018-01-17,20:00:00,21:00:00,night,1,19,187.5703125
Refridgerator,100,hot,2018-01-17,21:00:00,22:00:00,night,8,39,242.30078125
Refridgerator,100,very cold,2018-01-17,21:00:00,22:00:00,night,6,59,235.53515625
Refridgerator,100,very cold,2018-01-17,23:00:00,00:00:00,midnight,0,0,216.02734375
Refridgerator,100,low hot,2018-01-18,04:00:00,05:00:00,early morning,2,16,254.3359375
Refridgerator,100,hot,2018-01-18,04:00:00,05:00:00,early morning,1,36,244.10546875
Refridgerator,100,low hot,2018-01-18,08:00:00,09:00:00,morning,14,2,245.2109375
Refridgerator,100,cold,2018-01-18,10:00:00,11:00:00,morning,11,46,189.828125
Refridgerator,100,hot,2018-01-18,11:00:00,12:00:00,morning,14,14,204.19921875
Refridgerator,100,cold,2018-01-18,13:00:00,14:00:00,afternoon,8,42,232.1015625
Refridgerator,100,cold,2018-01-18,13:00:00,14:00:00,afternoon,15,21,226.390625
Refridgerator,100,hot,2018-01-18,14:00:00,15:00:00,afternoon,2,26,199.68359375
Refridgerator,100,very hot,2018-01-18,18:00:00,19:00:00,evening,1,58,263.109375
Television,100,low hot,2018-01-09,11:00:00,12:00:00,morning,4,51,288.08203125
Television,100,low cold,2018-01-09,15:00:00,16:00:00,afternoon,5,31,287.47265625
Television,100,very hot,2018-01-10,05:00:00,06:00:00,early morning,10,17,277.12890625
Television,100,low hot,2018-01-10,12:00:00,13:00:00,afternoon,6,51,307.4921875
Television,100,very cold,2018-01-10,16:00:00,17:00:00,evening,2,8,227.859375
Television,100,very cold,2018-01-10,16:00:00,17:00:00,evening,14,2,225.17578125
Television,100,cold,2018-01-10,17:00:00,18:00:00,evening,1,54,233.12890625
Television,100,hot,2018-01-11,01:00:00,02:00:00,midnight,10,34,247.6953125
Television,100,low hot,2018-01-11,02:00:00,03:00:00,midnight,7,48,302.9296875
Television,100,cold,2018-01-11,06:00:00,07:00:00,early morning,11,40,246.39453125
Television,100,low cold,2018-01-11,06:00:00,07:00:00,early morning,6,9,263.01953125
Television,100,very hot,2018-01-11,10:00:00,11:00:00,morning,10,19,256.9453125
Television,100,low cold,2018-01-11,11:00:00,12:00:00,morning,12,13,264.296875
Television,100,low cold,2018-01-11,17:00:00,18:00:00,evening,13,49,255.21484375
Television,100,low hot,2018-01-11,21:00:00,22:00:00,night,9,7,300.30859375
Television,100,low hot,2018-01-11,22:00:00,23:00:00,night,13,24,299.17578125
Television,100,low hot,2018-01-11,22:00:00,23:00:00,night,11,51,305.78125
Television,100,hot,2018-01-11,23:00:00,00:00:00,midnight,5,15,281.390625
Television,100,very hot,2018-01-12,08:00:00,09:00:00,morning,5,40,302.2109375
Television,100,very hot,2018-01-12,11:00:00,12:00:00,morning,9,8,265.421875
Television,100,cold,2018-01-12,13:00:00,14:00:00,afternoon,13,6,270.8515625
Television,100,very hot,2018-01-12,17:00:00,18:00:00,evening,13,33,253.421875
Television,100,hot,2018-01-12,19:00:00,20:00:00,night,12,4,274.46875
Television,100,low cold,2018-01-12,20:00:00,21:00:00,night,0,0,257.16015625
Television,100,low cold,2018-01-13,04:00:00,05:00:00,early morning,15,7,298.3125
Television,100,hot,2018-01-13,05:00:00,06:00:00,early morning,1,33,271.05859375
Television,100,hot,2018-01-13,07:00:00,08:00:00,morning,9,47,280.21484375
Television,100,low cold,2018-01-13,10:00:00,11:00:00,morning,15,35,260.5625
Television,100,hot,2018-01-13,11:00:00,12:00:00,morning,7,29,258.80078125
Television,100,cold,2018-01-13,12:00:00,13:00:00,afternoon,2,37,281.8203125
Television,100,cold,2018-01-13,18:00:00,19:00:00,evening,14,40,282.26171875
Television,100,cold,2018-01-13,21:00:00,22:00:00,night,10,41,284.40234375
Television,100,very hot,2018-01-14,00:00:00,01:00:00,midnight,0,0,297.83203125
Television,100,low hot,2018-01-14,23:00:00,00:00:00,midnight,15,25,307.2734375
AC,101,hot,2018-01-01,02:00:00,03:00:00,midnight,15,5,1524.3046875
AC,101,low hot,2018-01-01,03:00:00,04:00:00,midnight,10,37,1530.125
AC,101,very cold,2018-01-01,06:00:00,07:00:00,early morning,5,11,1487.1171875
AC,101,cold,2018-01-01,08:00:00,09:00:00,morning,15,17,1517.734375
AC,101,cold,2018-01-01,08:00:00,09:00:00,morning,15,52,1526.03125
AC,101,very cold,2018-01-01,10:00:00,11:00:00,morning,11,44,1484.203125
AC,101,very hot,2018-01-01,15:00:00,16:00:00,afternoon,6,52,1530.796875
AC,101,cold,2018-01-01,17:00:00,18:00:00,evening,2,48,1480.1640625
AC,101,very cold,2018-01-01,19:00:00,20:00:00,night,4,30,1517.3046875
AC,101,low hot,2018-01-01,20:00:00,21:00:00,night,8,52,1519.03125
AC,101,low hot,2018-01-01,20:00:00,21:00:00,night,7,42,1516.765625
AC,101,very hot,2018-01-01,23:00:00,00:00:00,midnight,5,36,1548.1640625
AC,101,low cold,2018-01-02,03:00:00,04:00:00,midnight,4,37,1506.8203125
AC,101,very cold,2018-01-02,04:00:00,05:00:00,early morning,0,0,1498.21875
AC,101,hot,2018-01-02,10:00:00,11:00:00,morning,1,9,1467.58203125
AC,101,hot,2018-01-02,10:00:00,11:00:00,morning,3,26,1471.3984375
AC,101,very hot,2018-01-02,14:00:00,15:00:00,afternoon,12,47,1492.1875
AC,101,low hot,2018-01-02,19:00:00,20:00:00,night,14,28,1521.47265625
AC,101,cold,2018-01-02,20:00:00,21:00:00,night,8,11,1461.9296875
AC,101,very hot,2018-01-03,02:00:00,03:00:00,midnight,15,29,1527.046875
AC,101,cold,2018-01-03,03:00:00,04:00:00,midnight,1,23,1484.20703125
AC,101,low hot,2018-01-03,04:00:00,05:00:00,early morning,1,33,1536.56640625
AC,101,very hot,2018-01-03,04:00:00,05:00:00,early morning,10,12,1529.8828125
AC,101,cold,2018-01-03,06:00:00,07:00:00,early morning,7,14,1470.8671875
AC,101,cold,2018-01-03,06:00:00,07:00:00,early morning,10,41,1476.94921875
AC,101,very cold,2018-01-03,11:00:00,12:00:00,morning,0,0,1468.734375
AC,101,very hot,2018-01-03,14:00:00,15:00:00,afternoon,11,9,1487.125
AC,101,very hot,2018-01-03,18:00:00,19:00:00,evening,4,22,1532.359375
AC,101,very cold,2018-01-03,20:00:00,21:00:00,night,12,43,1472.42578125
AC,101,low hot,2018-01-03,22:00:00,23:00:00,night,14,40,1533.078125
AC,101,hot,2018-01-03,23:00:00,00:00:00,midnight,8,48,1519.11328125
AC,101,low cold,2018-01-04,00:00:00,01:00:00,midnight,14,24,1528.703125
AC,101,hot,2018-01-04,01:00:00,02:00:00,midnight,11,3,1478.453125
AC,101,low hot,2018-01-04,01:00:00,02:00:00,midnight,2,39,1503.01171875
AC,101,cold,2018-01-04,02:00:00,03:00:00,midnight,10,2,1503.6484375
AC,101,very cold,2018-01-04,13:00:00,14:00:00,afternoon,13,18,1511.48046875
AC,101,cold,2018-01-05,05:00:00,06:00:00,early morning,15,50,1484.1796875
AC,101,very hot,2018-01-05,18:00:00,19:00:00,evening,15,35,1528.26953125
AC,101,very cold,2018-01-05,23:00:00,00:00:00,midnight,0,0,1490.84765625
Computer,101,very cold,2018-01-27,08:00:00,09:00:00,morning,4,20,418.54296875
Computer,101,very hot,2018-01-27,09:00:00,10:00:00,morning,8,40,454.1796875
Computer,101,hot,2018-01-27,11:00:00,12:00:00,morning,6,17,400.55859375
Computer,101,low cold,2018-01-28,01:00:00,02:00:00,midnight,8,7,405.328125
Computer,101,cold,2018-01-28,02:00:00,03:00:00,midnight,10,35,424.8359375
Computer,101,low cold,2018-01-28,04:00:00,05:00:00,early morning,3,27,453.46875
Computer,101,very hot,2018-01-28,06:00:00,07:00:00,early morning,10,32,421.7109375
Computer,101,low cold,2018-01-28,08:00:00,09:00:00,morning,6,10,444.578125
Computer,101,hot,2018-01-28,10:00:00,11:00:00,morning,15,18,393.44921875
Computer,101,cold,2018-01-28,13:00:00,14:00:00,afternoon,6,22,427.04296875
Computer,101,very hot,2018-01-28,16:00:00,17:00:00,evening,2,23,410.11328125
Computer,101,very cold,2018-01-28,17:00:00,18:00:00,evening,0,0,372.59375
Computer,101,hot,2018-01-28,17:00:00,18:00:00,evening,0,0,384.3125
Computer,101,cold,2018-01-29,01:00:00,02:00:00,midnight,10,9,373.66796875
Computer,101,cold,2018-01-29,04:00:00,05:00:00,early morning,5,59,428.91796875
Computer,101,low cold,2018-01-29,05:00:00,06:00:00,early morning,12,36,423.53515625
Computer,101,very hot,2018-01-29,08:00:00,09:00:00,morning,4,52,448.34765625
Computer,101,very cold,2018-01-29,08:00:00,09:00:00,morning,2,21,415.17578125
Computer,101,very hot,2018-01-29,09:00:00,10:00:00,morning,5,50,453.05078125
Computer,101,low hot,2018-01-29,10:00:00,11:00:00,morning,3,13,400.12890625
Computer,101,cold,2018-01-29,12:00:00,13:00:00,afternoon,3,10,415.99609375
Computer,101,cold,2018-01-29,13:00:00,14:00:00,afternoon,7,54,426.04296875
Computer,101,low hot,2018-01-29,19:00:00,20:00:00,night,14,13,434.65625
Computer,101,cold,2018-01-29,20:00:00,21:00:00,night,3,30,383.6953125
Computer,101,cold,2018-01-29,21:00:00,22:00:00,night,0,0,416.421875
Computer,101,low cold,2018-01-29,23:00:00,00:00:00,midnight,4,39,442.53515625
Computer,101,cold,2018-01-30,01:00:00,02:00:00,midnight,0,0,382.23046875
Computer,101,hot,2018-01-30,02:00:00,03:00:00,midnight,2,8,431.6484375
Computer,101,hot,2018-01-30,11:00:00,12:00:00,morning,4,56,415.83203125
Computer,101,cold,2018-01-30,14:00:00,15:00:00,afternoon,12,49,393.5078125
