date,from_time,power
2018-01-03,16:00:00,10169.1796875
2018-01-03,17:00:00,10265.828125
2018-01-03,18:00:00,10542.265625
2018-01-03,19:00:00,10377.51171875
2018-01-03,20:00:00,10168.8828125
2018-01-03,21:00:00,10432.1015625
2018-01-03,22:00:00,10552.7890625
2018-01-03,23:00:00,10450.18359375
2018-01-04,00:00:00,10498.9765625
2018-01-04,01:00:00,10342.91015625
2018-01-04,02:00:00,10523.80859375
2018-01-04,03:00:00,10483.2265625
2018-01-04,04:00:00,10473.64453125
2018-01-04,05:00:00,10423.1796875
2018-01-04,06:00:00,10229.83984375
2018-01-04,07:00:00,10427.2734375
2018-01-04,08:00:00,10436.12109375
2018-01-04,09:00:00,10650.234375
2018-01-04,10:00:00,10245.05078125
2018-01-04,11:00:00,10304.97265625
2018-01-04,12:00:00,10537.84375
2018-01-04,13:00:00,10627.25
2018-01-04,14:00:00,10267.953125
2018-01-04,15:00:00,10296.57421875
2018-01-04,16:00:00,10244.19921875
2018-01-04,17:00:00,10290.29296875
2018-01-04,18:00:00,10565.078125
2018-01-04,19:00:00,10522.2578125
2018-01-04,20:00:00,10265.96484375
2018-01-04,21:00:00,10605.87890625
2018-01-04,22:00:00,10526.62109375
2018-01-04,23:00:00,10505.91796875
2018-01-05,00:00:00,10424.4140625
2018-01-05,01:00:00,10153.6328125
2018-01-05,02:00:00,10465.15234375
2018-01-05,03:00:00,10285.16015625
2018-01-05,04:00:00,10533.203125
2018-01-05,05:00:00,10379.11328125
2018-01-05,06:00:00,10190.07421875
2018-01-05,07:00:00,10342.11328125
2018-01-05,08:00:00,10469.21875
2018-01-05,09:00:00,10446.140625
2018-01-05,10:00:00,10155.26171875
2018-01-05,11:00:00,10116.26953125
2018-01-05,12:00:00,10488.90625
2018-01-05,13:00:00,10593.53515625
2018-01-05,14:00:00,10177.58203125
2018-01-05,15:00:00,10302.59765625
2018-01-05,16:00:00,10200.19140625
2018-01-05,17:00:00,10073.359375
2018-01-05,18:00:00,10576.66796875
2018-01-05,19:00:00,10439.75
2018-01-05,20:00:00,10244.5546875
2018-01-05,21:00:00,10518.8203125
2018-01-05,22:00:00,10514.55859375
2018-01-05,23:00:00,10459.34765625
2018-01-06,00:00:00,10595.875
2018-01-06,01:00:00,10277.11328125
2018-01-06,02:00:00,10500.21875
2018-01-06,03:00:00,10372.62890625
2018-01-06,04:00:00,10560.59765625
2018-01-06,05:00:00,10393.28515625
2018-01-06,06:00:00,10276.4609375
2018-01-06,07:00:00,10481.81640625
2018-01-06,08:00:00,10479.6953125
2018-01-06,09:00:00,10504.25
2018-01-06,10:00:00,10342.8671875
2018-01-06,11:00:00,10333.6015625
2018-01-06,12:00:00,10461.91796875
2018-01-06,13:00:00,10523.72265625
2018-01-06,14:00:00,10352.40625
2018-01-06,15:00:00,10246.1171875
2018-01-06,16:00:00,10279.80078125
2018-01-06,17:00:00,10193.34375
2018-01-06,18:00:00,10586.84765625
2018-01-06,19:00:00,10500.11328125
2018-01-06,20:00:00,10252.8671875
2018-01-06,21:00:00,10620.109375
2018-01-06,22:00:00,10616.88671875
2018-01-06,23:00:00,10554.23828125
2018-01-07,00:00:00,10723.68359375
2018-01-07,01:00:00,10463.5546875
2018-01-07,02:00:00,10775.95703125
2018-01-07,03:00:00,10564.44921875
2018-01-07,04:00:00,10837.109375
2018-01-07,05:00:00,10596.1796875
2018-01-07,06:00:00,10465.375
2018-01-07,07:00:00,10548.19140625
2018-01-07,08:00:00,10753.67578125
2018-01-07,09:00:00,10719.78515625
2018-01-07,10:00:00,10320.48828125
2018-01-07,11:00:00,10590.703125
2018-01-07,12:00:00,10772.87109375
2018-01-07,13:00:00,10738.515625
2018-01-07,14:00:00,10485.1953125
2018-01-07,15:00:00,10599.046875
2018-01-07,16:00:00,10498.82421875
2018-01-07,17:00:00,10334.23046875
2018-01-07,18:00:00,10893.296875
2018-01-07,19:00:00,10664.796875
2018-01-07,20:00:00,10487.875
2018-01-07,21:00:00,10796.7578125
2018-01-07,22:00:00,10736.4609375
2018-01-07,23:00:00,10658.90234375
2018-01-08,00:00:00,10496.47265625
2018-01-08,01:00:00,10342.5078125
2018-01-08,02:00:00,10664.02734375
2018-01-08,03:00:00,10454.140625
2018-01-08,04:00:00,10578.0390625
2018-01-08,05:00:00,10473.4140625
2018-01-08,06:00:00,10530.578125
2018-01-08,07:00:00,10506.92578125
2018-01-08,08:00:00,10608.5390625
2018-01-08,09:00:00,10577.46484375
2018-01-08,10:00:00,10292.5234375
2018-01-08,11:00:00,10409.30859375
2018-01-08,12:00:00,10574.6015625
2018-01-08,13:00:00,10641.03515625
2018-01-08,14:00:00,10335.48828125
2018-01-08,15:00:00,10471.62109375
2018-01-08,16:00:00,10279.8359375
2018-01-08,17:00:00,10356.703125
2018-01-08,18:00:00,10723.41796875
2018-01-08,19:00:00,10618.6796875
2018-01-08,20:00:00,10379.609375
2018-01-08,21:00:00,10699.23828125
2018-01-08,22:00:00,10567.80859375
2018-01-08,23:00:00,10620.1015625
2018-01-09,00:00:00,9340.7890625
2018-01-09,01:00:00,9188.953125
2018-01-09,02:00:00,9231.66015625
2018-01-09,03:00:00,9149.5390625
2018-01-09,04:00:00,9357.38671875
2018-01-09,05:00:00,9197.9140625
2018-01-09,06:00:00,9240.71484375
2018-01-09,07:00:00,9294.0390625
2018-01-09,08:00:00,9389.125
2018-01-09,09:00:00,9466.6796875
2018-01-09,10:00:00,9057.23828125
2018-01-09,11:00:00,9288.2890625
2018-01-09,12:00:00,9318.640625
2018-01-09,13:00:00,9412.69921875
2018-01-09,14:00:00,9129.515625
2018-01-09,15:00:00,9224.0703125
2018-01-09,16:00:00,9060.828125
2018-01-09,17:00:00,9096.02734375
2018-01-09,18:00:00,9384.1875
2018-01-09,19:00:00,9276.1953125
2018-01-09,20:00:00,9086.98046875
2018-01-09,21:00:00,9389.64453125
2018-01-09,22:00:00,9378.06640625
2018-01-09,23:00:00,9390.5234375
2018-01-10,00:00:00,1852.44140625
2018-01-10,01:00:00,1615.1484375
2018-01-10,02:00:00,1814.8515625
2018-01-10,03:00:00,1709.96875
2018-01-10,04:00:00,1817.32421875
2018-01-10,05:00:00,1692.13671875
2018-01-10,06:00:00,1631.25
2018-01-10,07:00:00,1746.09765625
2018-01-10,08:00:00,1884.14453125
2018-01-10,09:00:00,1869.80078125
2018-01-10,10:00:00,1575.8984375
2018-01-10,11:00:00,1734.7578125
2018-01-10,12:00:00,1949.13671875
2018-01-10,13:00:00,1831.7109375
2018-01-10,14:00:00,1599.48046875
2018-01-10,15:00:00,1693.9921875
2018-01-10,16:00:00,1584.57421875
2018-01-10,17:00:00,1513.375
2018-01-10,18:00:00,1880.71875
2018-01-10,19:00:00,1835.4921875
2018-01-10,20:00:00,1661.15234375
2018-01-10,21:00:00,1915.04296875
2018-01-10,22:00:00,1821.73046875
2018-01-10,23:00:00,1954.15234375
2018-01-11,00:00:00,1787.28515625
2018-01-11,01:00:00,1555.953125
2018-01-11,02:00:00,1915.26953125
2018-01-11,03:00:00,1813.73046875
2018-01-11,04:00:00,1937.50390625
2018-01-11,05:00:00,1794.1953125
2018-01-11,06:00:00,1675.046875
2018-01-11,07:00:00,1763.76171875
2018-01-11,08:00:00,1876.91015625
2018-01-11,09:00:00,1989.26953125
2018-01-11,10:00:00,1660.859375
2018-01-11,11:00:00,1704.328125
2018-01-11,12:00:00,1835.69140625
2018-01-11,13:00:00,1866.52734375
2018-01-11,14:00:00,1662.8671875
2018-01-11,15:00:00,1745.2109375
2018-01-11,16:00:00,1533.8203125
2018-01-11,17:00:00,1633.34765625
2018-01-11,18:00:00,1813.13671875
2018-01-11,19:00:00,1788.69921875
2018-01-11,20:00:00,1583.29296875
2018-01-11,21:00:00,1920.30078125
2018-01-11,22:00:00,1922.109375
2018-01-11,23:00:00,1828.6953125
2018-01-12,00:00:00,1820.4140625
2018-01-12,01:00:00,1601.765625
2018-01-12,02:00:00,1857.44140625
2018-01-12,03:00:00,1757.6953125
2018-01-12,04:00:00,1962.43359375
2018-01-12,05:00:00,1688.01953125
2018-01-12,06:00:00,1700.5
2018-01-12,07:00:00,1808.70703125
2018-01-12,08:00:00,1902.24609375
2018-01-12,09:00:00,1873.2109375
2018-01-12,10:00:00,1511.44140625
2018-01-12,11:00:00,1713.28515625
2018-01-12,12:00:00,1829.5390625
2018-01-12,13:00:00,1870.765625
2018-01-12,14:00:00,1519.5234375
2018-01-12,15:00:00,1610.04296875
2018-01-12,16:00:00,1529.3984375
2018-01-12,17:00:00,1526.91015625
2018-01-12,18:00:00,1950.9453125
2018-01-12,19:00:00,1901.5625
2018-01-12,20:00:00,1609.296875
2018-01-12,21:00:00,1897.74609375
2018-01-12,22:00:00,1881.0234375
2018-01-12,23:00:00,1860.51171875
2018-01-13,00:00:00,1865.48828125
2018-01-13,01:00:00,1583.0
2018-01-13,02:00:00,1875.37109375
2018-01-13,03:00:00,1785.22265625
2018-01-13,04:00:00,1974.33984375
2018-01-13,05:00:00,1789.23046875
2018-01-13,06:00:00,1641.23046875
2018-01-13,07:00:00,1790.203125
2018-01-13,08:00:00,1969.5703125
2018-01-13,09:00:00,1868.9453125
2018-01-13,10:00:00,1571.0078125
2018-01-13,11:00:00,1651.58984375
2018-01-13,12:00:00,1887.06640625
2018-01-13,13:00:00,1943.31640625
2018-01-13,14:00:00,1575.56640625
2018-01-13,15:00:00,1734.98046875
2018-01-13,16:00:00,1487.50390625
2018-01-13,17:00:00,1563.26171875
2018-01-13,18:00:00,1925.984375
2018-01-13,19:00:00,1906.64453125
2018-01-13,20:00:00,1578.68359375
2018-01-13,21:00:00,1948.9765625
2018-01-13,22:00:00,1851.01953125
2018-01-13,23:00:00,1829.55859375
2018-01-14,00:00:00,1717.9453125
2018-01-14,01:00:00,1422.83984375
2018-01-14,02:00:00,1706.09765625
2018-01-14,03:00:00,1465.59375
2018-01-14,04:00:00,1720.65625
2018-01-14,05:00:00,1557.328125
2018-01-14,06:00:00,1491.89453125
2018-01-14,07:00:00,1696.96484375
2018-01-14,08:00:00,1672.5
2018-01-14,09:00:00,1716.99609375
2018-01-14,10:00:00,1444.42578125
2018-01-14,11:00:00,1526.4609375
2018-01-14,12:00:00,1703.06640625
2018-01-14,13:00:00,1636.16796875
2018-01-14,14:00:00,1449.51953125
2018-01-14,15:00:00,1541.08984375
2018-01-14,16:00:00,1416.12109375
2018-01-14,17:00:00,1314.52734375
2018-01-14,18:00:00,1693.72265625
2018-01-14,19:00:00,1639.7578125
2018-01-14,20:00:00,1460.13671875
2018-01-14,21:00:00,1734.0859375
2018-01-14,22:00:00,1660.7890625
2018-01-14,23:00:00,1758.07421875
2018-01-15,00:00:00,1450.53125
2018-01-15,01:00:00,1156.98046875
2018-01-15,02:00:00,1444.1640625
2018-01-15,03:00:00,1313.6875
2018-01-15,04:00:00,1489.4921875
2018-01-15,05:00:00,1368.8125
2018-01-15,06:00:00,1329.5
2018-01-15,07:00:00,1378.10546875
2018-01-15,08:00:00,1529.04296875
2018-01-15,09:00:00,1564.94140625
2018-01-15,10:00:00,1207.8984375
2018-01-15,11:00:00,1192.5078125
2018-01-15,12:00:00,1480.76171875
2018-01-15,13:00:00,1477.71484375
2018-01-15,14:00:00,1218.42578125
2018-01-15,15:00:00,1407.546875
2018-01-15,16:00:00,1235.7578125
2018-01-15,17:00:00,1188.74609375
2018-01-15,18:00:00,1534.92578125
2018-01-15,19:00:00,1386.4296875
2018-01-15,20:00:00,1245.015625
2018-01-15,21:00:00,1476.05859375
2018-01-15,22:00:00,1495.87890625
2018-01-15,23:00:00,1497.67578125
2018-01-16,00:00:00,1503.296875
2018-01-16,01:00:00,1327.078125
2018-01-16,02:00:00,1407.04296875
2018-01-16,03:00:00,1335.4921875
2018-01-16,04:00:00,1524.3203125
2018-01-16,05:00:00,1503.6328125
2018-01-16,06:00:00,1255.0078125
2018-01-16,07:00:00,1467.21875
2018-01-16,08:00:00,1517.43359375
2018-01-16,09:00:00,1543.91796875
2018-01-16,10:00:00,1201.89453125
2018-01-16,11:00:00,1356.359375
2018-01-16,12:00:00,1543.79296875
2018-01-16,13:00:00,1649.5078125
2018-01-16,14:00:00,1351.87890625
2018-01-16,15:00:00,1335.0078125
2018-01-16,16:00:00,1285.7890625
2018-01-16,17:00:00,1224.4609375
2018-01-16,18:00:00,1536.27734375
2018-01-16,19:00:00,1468.24609375
2018-01-16,20:00:00,1294.875
2018-01-16,21:00:00,1573.09765625
2018-01-16,22:00:00,1506.609375
2018-01-16,23:00:00,1574.1328125
2018-01-17,00:00:00,1424.56640625
2018-01-17,01:00:00,1191.703125
2018-01-17,02:00:00,1526.45703125
2018-01-17,03:00:00,1370.78515625
2018-01-17,04:00:00,1556.02734375
2018-01-17,05:00:00,1290.45703125
2018-01-17,06:00:00,1306.8125
2018-01-17,07:00:00,1506.18359375
2018-01-17,08:00:00,1565.52734375
2018-01-17,09:00:00,1565.859375
2018-01-17,10:00:00,1229.25390625
2018-01-17,11:00:00,1270.546875
2018-01-17,12:00:00,1554.27734375
2018-01-17,13:00:00,1516.25
2018-01-17,14:00:00,1253.51953125
2018-01-17,15:00:00,1405.80078125
2018-01-17,16:00:00,1232.9609375
2018-01-17,17:00:00,1169.921875
2018-01-17,18:00:00,1554.73046875
2018-01-17,19:00:00,1476.921875
2018-01-17,20:00:00,1220.8125
2018-01-17,21:00:00,1597.37109375
2018-01-17,22:00:00,1473.55859375
2018-01-17,23:00:00,1478.8125
2018-01-18,00:00:00,5809.5078125
2018-01-18,01:00:00,5637.77734375
2018-01-18,02:00:00,5801.3984375
2018-01-18,03:00:00,5735.90625
2018-01-18,04:00:00,6007.5546875
2018-01-18,05:00:00,5767.86328125
2018-01-18,06:00:00,5595.75
2018-01-18,07:00:00,5793.34765625
2018-01-18,08:00:00,5804.44140625
2018-01-18,09:00:00,5872.28515625
2018-01-18,10:00:00,5621.0
2018-01-18,11:00:00,5719.32421875
2018-01-18,12:00:00,5796.3203125
2018-01-18,13:00:00,5851.5859375
2018-01-18,14:00:00,5640.60546875
2018-01-18,15:00:00,5687.29296875
2018-01-18,16:00:00,5611.07421875
2018-01-18,17:00:00,5456.4296875
2018-01-18,18:00:00,5925.39453125
2018-01-18,19:00:00,5920.1328125
2018-01-18,20:00:00,5575.3046875
2018-01-18,21:00:00,5893.7109375
2018-01-18,22:00:00,5761.70703125
2018-01-18,23:00:00,5924.86328125
2018-01-19,00:00:00,15614.99609375
2018-01-19,01:00:00,15337.69140625
2018-01-19,02:00:00,15568.93359375
2018-01-19,03:00:00,15551.96875
2018-01-19,04:00:00,15725.9375
2018-01-19,05:00:00,15352.90234375
2018-01-19,06:00:00,15448.53125
2018-01-19,07:00:00,15576.5546875
2018-01-19,08:00:00,15672.9453125
2018-01-19,09:00:00,15638.0078125
2018-01-19,10:00:00,15379.171875
2018-01-19,11:00:00,15481.91796875
2018-01-19,12:00:00,15657.95703125
2018-01-19,13:00:00,15627.30078125
2018-01-19,14:00:00,15436.35546875
2018-01-19,15:00:00,15539.98046875
2018-01-19,16:00:00,15365.90234375
2018-01-19,17:00:00,15284.8359375
2018-01-19,18:00:00,15582.9453125
2018-01-19,19:00:00,15596.296875
2018-01-19,20:00:00,15367.7578125
2018-01-19,21:00:00,15672.5625
2018-01-19,22:00:00,15675.3984375
2018-01-19,23:00:00,15629.3125
2018-01-20,00:00:00,15885.6484375
2018-01-20,01:00:00,15664.421875
2018-01-20,02:00:00,15894.2421875
2018-01-20,03:00:00,15831.96484375
2018-01-20,04:00:00,15927.39453125
2018-01-20,05:00:00,15749.66796875
2018-01-20,06:00:00,15728.72265625
2018-01-20,07:00:00,15909.875
2018-01-20,08:00:00,15905.765625
2018-01-20,09:00:00,15919.9453125
2018-01-20,10:00:00,15674.3359375
2018-01-20,11:00:00,15748.7265625
2018-01-20,12:00:00,15852.54296875
2018-01-20,13:00:00,15868.75390625
2018-01-20,14:00:00,15683.4140625
2018-01-20,15:00:00,15752.390625
2018-01-20,16:00:00,15697.55859375
2018-01-20,17:00:00,15651.046875
2018-01-20,18:00:00,15924.8359375
2018-01-20,19:00:00,15864.3515625
2018-01-20,20:00:00,15653.5234375
2018-01-20,21:00:00,15966.03515625
2018-01-20,22:00:00,15988.58203125
2018-01-20,23:00:00,15914.8515625
2018-01-21,00:00:00,15411.515625
2018-01-21,01:00:00,15207.62109375
2018-01-21,02:00:00,15514.26171875
2018-01-21,03:00:00,15357.25
2018-01-21,04:00:00,15543.96875
2018-01-21,05:00:00,15330.859375
2018-01-21,06:00:00,15339.6796875
2018-01-21,07:00:00,15368.328125
2018-01-21,08:00:00,15522.17578125
2018-01-21,09:00:00,15526.921875
2018-01-21,10:00:00,15234.69921875
2018-01-21,11:00:00,15308.625
2018-01-21,12:00:00,15476.25390625
2018-01-21,13:00:00,15542.52734375
2018-01-21,14:00:00,15194.3046875
2018-01-21,15:00:00,15373.1640625
2018-01-21,16:00:00,15300.46484375
2018-01-21,17:00:00,15183.41015625
2018-01-21,18:00:00,15618.84765625
2018-01-21,19:00:00,15442.0390625
2018-01-21,20:00:00,15275.60546875
2018-01-21,21:00:00,15640.2890625
2018-01-21,22:00:00,15567.72265625
2018-01-21,23:00:00,15486.82421875
2018-01-22,00:00:00,15492.6640625
2018-01-22,01:00:00,15298.41015625
2018-01-22,02:00:00,15588.6796875
2018-01-22,03:00:00,15490.31640625
2018-01-22,04:00:00,15541.6953125
2018-01-22,05:00:00,15450.41015625
2018-01-22,06:00:00,15399.09375
2018-01-22,07:00:00,15560.875
2018-01-22,08:00:00,15478.859375
2018-01-22,09:00:00,15654.09765625
2018-01-22,10:00:00,15268.328125
2018-01-22,11:00:00,15297.75
2018-01-22,12:00:00,15559.51171875
2018-01-22,13:00:00,15558.98828125
2018-01-22,14:00:00,15300.6015625
2018-01-22,15:00:00,15432.078125
2018-01-22,16:00:00,15334.80078125
2018-01-22,17:00:00,15164.34765625
2018-01-22,18:00:00,15610.28125
2018-01-22,19:00:00,15566.01953125
2018-01-22,20:00:00,15336.11328125
2018-01-22,21:00:00,15623.84375
2018-01-22,22:00:00,15541.953125
2018-01-22,23:00:00,15568.79296875
2018-01-23,00:00:00,11180.38671875
2018-01-23,01:00:00,10866.046875
2018-01-23,02:00:00,11157.33203125
2018-01-23,03:00:00,11066.15625
2018-01-23,04:00:00,11197.37890625
2018-01-23,05:00:00,11020.328125
2018-01-23,06:00:00,10956.16796875
2018-01-23,07:00:00,10992.609375
2018-01-23,08:00:00,11216.8046875
2018-01-23,09:00:00,11210.046875
2018-01-23,10:00:00,10997.328125
2018-01-23,11:00:00,10895.37109375
2018-01-23,12:00:00,11177.72265625
2018-01-23,13:00:00,11193.76171875
2018-01-23,14:00:00,10904.3671875
2018-01-23,15:00:00,11062.61328125
2018-01-23,16:00:00,10860.84375
2018-01-23,17:00:00,10875.4375
2018-01-23,18:00:00,11172.828125
2018-01-23,19:00:00,11009.19921875
2018-01-23,20:00:00,10877.9296875
2018-01-23,21:00:00,11166.0859375
2018-01-23,22:00:00,11294.5390625
2018-01-23,23:00:00,11077.66015625
2018-01-24,00:00:00,10818.75390625
2018-01-24,01:00:00,10535.359375
2018-01-24,02:00:00,10794.1875
2018-01-24,03:00:00,10618.6875
2018-01-24,04:00:00,10795.17578125
2018-01-24,05:00:00,10662.44140625
2018-01-24,06:00:00,10598.34765625
2018-01-24,07:00:00,10762.98828125
2018-01-24,08:00:00,10741.3515625
2018-01-24,09:00:00,10836.63671875
2018-01-24,10:00:00,10465.08203125
2018-01-24,11:00:00,10631.28125
2018-01-24,12:00:00,10817.296875
2018-01-24,13:00:00,10796.32421875
2018-01-24,14:00:00,10500.6171875
2018-01-24,15:00:00,10597.3515625
2018-01-24,16:00:00,10462.453125
2018-01-24,17:00:00,10390.51171875
2018-01-24,18:00:00,10810.52734375
2018-01-24,19:00:00,10764.15625
2018-01-24,20:00:00,10623.54296875
2018-01-24,21:00:00,10880.36328125
2018-01-24,22:00:00,10720.26171875
2018-01-24,23:00:00,10731.05078125
2018-01-25,00:00:00,10437.375
2018-01-25,01:00:00,10313.3515625
2018-01-25,02:00:00,10592.578125
2018-01-25,03:00:00,10476.8984375
2018-01-25,04:00:00,10628.26953125
2018-01-25,05:00:00,10372.23046875
2018-01-25,06:00:00,10324.42578125
2018-01-25,07:00:00,10470.37890625
2018-01-25,08:00:00,10480.9296875
2018-01-25,09:00:00,10560.375
2018-01-25,10:00:00,10275.671875
2018-01-25,11:00:00,10348.12890625
2018-01-25,12:00:00,10551.60546875
2018-01-25,13:00:00,10636.0625
2018-01-25,14:00:00,10208.62890625
2018-01-25,15:00:00,10346.9453125
2018-01-25,16:00:00,10251.9296875
2018-01-25,17:00:00,10312.95703125
2018-01-25,18:00:00,10568.78515625
2018-01-25,19:00:00,10494.4140625
2018-01-25,20:00:00,10290.3125
2018-01-25,21:00:00,10503.68359375
2018-01-25,22:00:00,10510.8125
2018-01-25,23:00:00,10543.69140625
2018-01-26,00:00:00,10516.33203125
2018-01-26,01:00:00,10449.86328125
2018-01-26,02:00:00,10678.75
2018-01-26,03:00:00,10507.5078125
2018-01-26,04:00:00,10799.15234375
2018-01-26,05:00:00,10587.0859375
2018-01-26,06:00:00,10441.13671875
2018-01-26,07:00:00,10570.359375
2018-01-26,08:00:00,10705.62890625
2018-01-26,09:00:00,10747.90234375
2018-01-26,10:00:00,10378.91015625
2018-01-26,11:00:00,10480.68359375
2018-01-26,12:00:00,10737.4375
2018-01-26,13:00:00,10813.82421875
2018-01-26,14:00:00,10341.59765625
2018-01-26,15:00:00,10559.98046875
2018-01-26,16:00:00,10405.35546875
2018-01-26,17:00:00,10391.4375
2018-01-26,18:00:00,10676.20703125
2018-01-26,19:00:00,10611.23828125
2018-01-26,20:00:00,10482.265625
2018-01-26,21:00:00,10742.0
2018-01-26,22:00:00,10736.93359375
2018-01-26,23:00:00,10787.23046875
2018-01-27,00:00:00,7360.4296875
2018-01-27,01:00:00,7199.35546875
2018-01-27,02:00:00,7391.984375
2018-01-27,03:00:00,7423.33203125
2018-01-27,04:00:00,7411.30078125
2018-01-27,05:00:00,7363.78125
2018-01-27,06:00:00,7304.2734375
2018-01-27,07:00:00,7379.16796875
2018-01-27,08:00:00,7453.390625
2018-01-27,09:00:00,7529.12109375
2018-01-27,10:00:00,7182.91015625
2018-01-27,11:00:00,7383.140625
2018-01-27,12:00:00,7402.00390625
2018-01-27,13:00:00,7504.36328125
2018-01-27,14:00:00,7215.3984375
2018-01-27,15:00:00,7297.75390625
2018-01-27,16:00:00,7168.76171875
2018-01-27,17:00:00,7223.4765625
2018-01-27,18:00:00,7485.5625
2018-01-27,19:00:00,7366.62109375
2018-01-27,20:00:00,7150.37890625
2018-01-27,21:00:00,7451.21875
2018-01-27,22:00:00,7455.75390625
2018-01-27,23:00:00,7466.8359375
2018-01-28,00:00:00,2804.171875
2018-01-28,01:00:00,2620.296875
2018-01-28,02:00:00,2877.70703125
2018-01-28,03:00:00,2723.7109375
2018-01-28,04:00:00,2936.20703125
2018-01-28,05:00:00,2814.08203125
2018-01-28,06:00:00,2802.7734375
2018-01-28,07:00:00,2865.359375
2018-01-28,08:00:00,2981.046875
2018-01-28,09:00:00,2854.73046875
2018-01-28,10:00:00,2670.80078125
2018-01-28,11:00:00,2714.4453125
2018-01-28,12:00:00,2885.96484375
2018-01-28,13:00:00,2883.4375
2018-01-28,14:00:00,2698.140625
2018-01-28,15:00:00,2827.625
2018-01-28,16:00:00,2614.21484375
2018-01-28,17:00:00,2547.71875
2018-01-28,18:00:00,3014.0546875
2018-01-28,19:00:00,2945.3671875
2018-01-28,20:00:00,2742.96875
2018-01-28,21:00:00,2952.09765625
2018-01-28,22:00:00,2878.640625
2018-01-28,23:00:00,2972.1953125
2018-01-29,00:00:00,2925.83984375
2018-01-29,01:00:00,2613.78515625
2018-01-29,02:00:00,2812.41015625
2018-01-29,03:00:00,2729.2265625
2018-01-29,04:00:00,2803.78125
2018-01-29,05:00:00,2733.93359375
2018-01-29,06:00:00,2583.9765625
2018-01-29,07:00:00,2743.48046875
2018-01-29,08:00:00,2956.35546875
2018-01-29,09:00:00,2963.3046875
2018-01-29,10:00:00,2619.3046875
2018-01-29,11:00:00,2702.671875
2018-01-29,12:00:00,2829.2890625
2018-01-29,13:00:00,2901.92578125
2018-01-29,14:00:00,2725.28125
2018-01-29,15:00:00,2820.375
2018-01-29,16:00:00,2638.62109375
2018-01-29,17:00:00,2595.9921875
2018-01-29,18:00:00,2856.2890625
2018-01-29,19:00:00,2868.5
2018-01-29,20:00:00,2682.328125
2018-01-29,21:00:00,2916.578125
2018-01-29,22:00:00,2992.2265625
2018-01-29,23:00:00,2819.72265625
2018-01-30,00:00:00,2905.46875
2018-01-30,01:00:00,2696.15234375
2018-01-30,02:00:00,2900.48828125
2018-01-30,03:00:00,2713.1796875
2018-01-30,04:00:00,2885.87109375
2018-01-30,05:00:00,2862.85546875
2018-01-30,06:00:00,2783.70703125
2018-01-30,07:00:00,2735.84765625
2018-01-30,08:00:00,3033.99609375
2018-01-30,09:00:00,3018.34375
2018-01-30,10:00:00,2716.4921875
2018-01-30,11:00:00,2744.671875
2018-01-30,12:00:00,2975.96484375
