device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,message,action,savings
AC,100,very hot,2018-01-03,02:00:00,03:00:00,midnight,0,0,1635.59,"Moving 4 people from room 114 to room 102 saves 1525.9899999999998 of electricity, power consumption will reduce from 10872.893333333333 to 9346.903333333334",Turn off AC in room 114,1525.9899999999998
AC,100,low hot,2018-01-03,09:00:00,10:00:00,morning,14,37,1548.89,"Moving 12 people from room 102 to room 107 saves 1388.1166666666668 of electricity, power consumption will reduce from 10410.59 to 9022.473333333333",Turn off AC in room 102,1388.1166666666668
AC,100,very cold,2018-01-03,14:00:00,15:00:00,afternoon,1,41,1481.87,"Moving 1 people from room 115 to room 100 saves 1396.046666666667 of electricity, power consumption will reduce from 10251.916666666666 to 8855.869999999999",Turn off AC in room 115,1396.046666666667
AC,100,low hot,2018-01-03,17:00:00,18:00:00,evening,2,47,1512.64,"Moving 11 people from room 112 to room 104 saves 1508.3300000000017 of electricity, power consumption will reduce from 10226.163333333334 to 8717.833333333332",Turn off AC in room 112,1508.3300000000017
AC,100,low cold,2018-01-03,17:00:00,18:00:00,evening,12,54,1443.87,"Moving 11 people from room 112 to room 104 saves 1508.3300000000017 of electricity, power consumption will reduce from 10226.163333333334 to 8717.833333333332",Turn off AC in room 112,1508.3300000000017
AC,100,hot,2018-01-03,23:00:00,00:00:00,midnight,6,48,1561.23,None,Turn off AC in room 113,1471.1100000000006
AC,100,hot,2018-01-04,02:00:00,03:00:00,midnight,1,28,1502.486666666667,"Moving 2 people from room 102 to room 109 saves 1387.5633333333335 of electricity, power consumption will reduce from 10338.126666666667 to 8950.563333333334",Turn off AC in room 102,1387.5633333333335
AC,100,low hot,2018-01-04,03:00:00,04:00:00,midnight,3,47,1628.6466666666668,"Moving 2 people from room 117 to room 116 saves 1540.8366666666661 of electricity, power consumption will reduce from 10917.6 to 9376.763333333334",Turn off AC in room 117,1540.8366666666661
AC,100,low cold,2018-01-04,09:00:00,10:00:00,morning,14,47,1532.8933333333334,"Moving 8 people from room 108 to room 106 saves 1433.576666666666 of electricity, power consumption will reduce from 10427.776666666667 to 8994.2",Turn off AC in room 108,1433.576666666666
AC,100,low cold,2018-01-04,12:00:00,13:00:00,afternoon,2,40,1575.0166666666669,"Moving 8 people from room 103 to room 105 saves 1482.67 of electricity, power consumption will reduce from 10525.046666666667 to 9042.376666666667",Turn off AC in room 103,1482.67
AC,100,hot,2018-01-04,14:00:00,15:00:00,afternoon,0,0,1433.8966666666668,"Moving 15 people from room 108 to room 115 saves 1432.5600000000013 of electricity, power consumption will reduce from 9709.453333333335 to 8276.893333333333",Turn off AC in room 108,1432.5600000000013
AC,100,very cold,2018-01-04,16:00:00,17:00:00,evening,14,23,1466.28,"Moving 7 people from room 108 to room 109 saves 1411.166666666666 of electricity, power consumption will reduce from 10231.71 to 8820.543333333333",Turn off AC in room 108,1411.166666666666
AC,100,hot,2018-01-04,20:00:00,21:00:00,night,12,1,1348.0966666666666,"Moving 3 people from room 110 to room 106 saves 1538.8166666666657 of electricity, power consumption will reduce from 9966.84 to 8428.023333333334",Turn off AC in room 110,1538.8166666666657
AC,100,low cold,2018-01-04,22:00:00,23:00:00,night,8,4,1526.1633333333334,"Moving 12 people from room 102 to room 102 saves 1538.6533333333355 of electricity, power consumption will reduce from 10652.453333333335 to 9113.8",Turn off AC in room 102,1538.6533333333355
AC,100,very hot,2018-01-04,22:00:00,23:00:00,night,0,0,1535.003333333333,"Moving 12 people from room 102 to room 102 saves 1538.6533333333355 of electricity, power consumption will reduce from 10652.453333333335 to 9113.8",Turn off AC in room 102,1538.6533333333355
AC,100,very hot,2018-01-05,05:00:00,06:00:00,early morning,3,2,1545.1533333333334,"Moving 15 people from room 101 to room 113 saves 1493.789999999999 of electricity, power consumption will reduce from 10248.636666666667 to 8754.846666666668",Turn off AC in room 101,1493.789999999999
AC,100,low hot,2018-01-05,15:00:00,16:00:00,afternoon,15,14,1518.44,"Moving 10 people from room 104 to room 103 saves 1470.6833333333343 of electricity, power consumption will reduce from 10502.720000000001 to 9032.036666666667",Turn off Lights in room 104,1470.6833333333343
AC,100,hot,2018-01-05,22:00:00,23:00:00,night,13,58,1479.156666666667,"Moving 10 people from room 117 to room 115 saves 1468.7866666666669 of electricity, power consumption will reduce from 10830.69 to 9361.903333333334",Turn off AC in room 117,1468.7866666666669
Computer,100,very cold,2018-01-27,22:00:00,23:00:00,night,0,0,405.38333333333327,"Moving 3 people from room 103 to room 116 saves 407.373333333333 of electricity, power consumption will reduce from 7263.383333333333 to 6856.01",Turn off Computer in room 103,407.373333333333
Computer,100,low cold,2018-01-28,04:00:00,05:00:00,early morning,0,0,421.02333333333326,"Moving 15 people from room 103 to room 103 saves 418.99333333333334 of electricity, power consumption will reduce from 2862.0766666666664 to 2443.083333333333",Turn off Computer in room 103,418.99333333333334
Computer,100,cold,2018-01-28,10:00:00,11:00:00,morning,14,7,410.64666666666665,None,Turn off Computer in room 111,391.02666666666664
Computer,100,low hot,2018-01-28,18:00:00,19:00:00,evening,14,1,403.81,"Moving 1 people from room 117 to room 115 saves 417.90999999999985 of electricity, power consumption will reduce from 2876.8066666666664 to 2458.8966666666665",Turn off Computer in room 117,417.90999999999985
Computer,100,low cold,2018-01-28,18:00:00,19:00:00,evening,15,49,398.48,"Moving 1 people from room 117 to room 115 saves 417.90999999999985 of electricity, power consumption will reduce from 2876.8066666666664 to 2458.8966666666665",Turn off Computer in room 117,417.90999999999985
Computer,100,low hot,2018-01-28,20:00:00,21:00:00,night,5,38,408.07,"Moving 4 people from room 107 to room 111 saves 414.3133333333335 of electricity, power consumption will reduce from 2905.4133333333334 to 2491.1",Turn off Computer in room 107,414.3133333333335
Computer,100,very cold,2018-01-28,22:00:00,23:00:00,night,9,58,415.83333333333326,"Moving 6 people from room 102 to room 102 saves 396.5766666666668 of electricity, power consumption will reduce from 2839.83 to 2443.253333333333",Turn off Computer in room 102,396.5766666666668
Computer,100,low hot,2018-01-29,07:00:00,08:00:00,morning,15,48,393.27,"Moving 15 people from room 110 to room 100 saves 401.92999999999984 of electricity, power consumption will reduce from 2687.66 to 2285.73",Turn off Computer in room 110,401.92999999999984
Computer,100,low cold,2018-01-29,07:00:00,08:00:00,morning,9,29,388.97666666666674,"Moving 15 people from room 110 to room 100 saves 401.92999999999984 of electricity, power consumption will reduce from 2687.66 to 2285.73",Turn off Computer in room 110,401.92999999999984
Computer,100,very cold,2018-01-29,10:00:00,11:00:00,morning,6,32,400.7,"Moving 7 people from room 116 to room 101 saves 385.3033333333333 of electricity, power consumption will reduce from 2768.74 to 2383.4366666666665",Turn off Computer in room 116,385.3033333333333
Computer,100,very hot,2018-01-29,14:00:00,15:00:00,afternoon,0,0,387.4666666666666,None,Turn off Computer in room 100,387.46666666666624
Computer,100,low hot,2018-01-29,15:00:00,16:00:00,afternoon,15,57,403.14,"Moving 11 people from room 114 to room 103 saves 394.7533333333331 of electricity, power consumption will reduce from 2766.776666666666 to 2372.023333333333",Turn off Computer in room 114,394.7533333333331
Computer,100,low hot,2018-01-29,15:00:00,16:00:00,afternoon,14,20,367.13333333333327,"Moving 11 people from room 114 to room 103 saves 394.7533333333331 of electricity, power consumption will reduce from 2766.776666666666 to 2372.023333333333",Turn off Computer in room 114,394.7533333333331
Computer,100,low hot,2018-01-29,17:00:00,18:00:00,evening,9,6,401.0966666666667,"Moving 8 people from room 110 to room 119 saves 395.3866666666663 of electricity, power consumption will reduce from 2822.7999999999997 to 2427.4133333333334",Turn off Computer in room 110,395.3866666666663
Computer,100,cold,2018-01-29,20:00:00,21:00:00,night,12,33,407.41666666666674,"Moving 1 people from room 114 to room 118 saves 424.66333333333387 of electricity, power consumption will reduce from 2886.4433333333336 to 2461.7799999999997",Turn off Computer in room 114,424.66333333333387
Computer,100,hot,2018-01-29,23:00:00,00:00:00,midnight,12,6,426.82666666666665,"Moving 8 people from room 104 to room 100 saves 423.10333333333347 of electricity, power consumption will reduce from 2898.286666666667 to 2475.1833333333334",Turn off Computer in room 104,423.10333333333347
Computer,100,very hot,2018-01-30,01:00:00,02:00:00,midnight,10,9,401.7866666666667,"Moving 3 people from room 106 to room 116 saves 395.88666666666677 of electricity, power consumption will reduce from 2773.9766666666665 to 2378.0899999999997",Turn off Computer in room 106,395.88666666666677
Computer,100,very cold,2018-01-30,05:00:00,06:00:00,early morning,4,13,426.14,"Moving 4 people from room 107 to room 105 saves 415.5033333333331 of electricity, power consumption will reduce from 2910.2366666666667 to 2494.7333333333336",Turn off Computer in room 107,415.5033333333331
Computer,100,hot,2018-01-30,06:00:00,07:00:00,early morning,1,15,393.81666666666666,"Moving 12 people from room 119 to room 119 saves 407.32000000000016 of electricity, power consumption will reduce from 2781.73 to 2374.41",Turn off Computer in room 119,407.32000000000016
Computer,100,hot,2018-01-30,10:00:00,11:00:00,morning,11,9,424.05666666666673,"Moving 5 people from room 119 to room 100 saves 390.64333333333343 of electricity, power consumption will reduce from 2799.7400000000002 to 2409.096666666667",Turn off Computer in room 119,390.64333333333343
Computer,100,low cold,2018-01-30,15:00:00,16:00:00,afternoon,6,40,411.25666666666666,"Moving 2 people from room 101 to room 119 saves 416.42666666666673 of electricity, power consumption will reduce from 2833.0333333333333 to 2416.6066666666666",Turn off Computer in room 101,416.42666666666673
Computer,100,cold,2018-01-30,18:00:00,19:00:00,evening,9,13,410.32,"Moving 2 people from room 100 to room 112 saves 401.55666666666684 of electricity, power consumption will reduce from 2856.0933333333337 to 2454.536666666667",Turn off Computer in room 100,401.55666666666684
Computer,100,hot,2018-01-30,18:00:00,19:00:00,evening,2,24,401.55666666666673,"Moving 2 people from room 100 to room 112 saves 401.55666666666684 of electricity, power consumption will reduce from 2856.0933333333337 to 2454.536666666667",Turn off Computer in room 100,401.55666666666684
Computer,100,very cold,2018-01-31,00:00:00,01:00:00,midnight,12,40,419.35,"Moving 15 people from room 118 to room 114 saves 386.42999999999984 of electricity, power consumption will reduce from 2807.1633333333334 to 2420.7333333333336",Turn off Computer in room 118,386.42999999999984
Computer,100,very cold,2018-01-31,05:00:00,06:00:00,early morning,9,9,430.2133333333333,"Moving 7 people from room 113 to room 102 saves 415.61333333333323 of electricity, power consumption will reduce from 2881.253333333333 to 2465.64",Turn off Computer in room 113,415.61333333333323
Computer,100,low hot,2018-01-31,06:00:00,07:00:00,early morning,4,29,388.6833333333333,"Moving 6 people from room 118 to room 100 saves 378.4499999999998 of electricity, power consumption will reduce from 2711.1466666666665 to 2332.6966666666667",Turn off Computer in room 118,378.4499999999998
Computer,100,hot,2018-01-31,08:00:00,09:00:00,morning,9,22,388.20333333333326,"Moving 10 people from room 110 to room 100 saves 384.37333333333345 of electricity, power consumption will reduce from 2684.12 to 2299.7466666666664",Turn off Computer in room 110,384.37333333333345
Computer,100,very hot,2018-01-31,10:00:00,11:00:00,morning,14,38,418.39333333333326,"Moving 14 people from room 100 to room 101 saves 418.3933333333339 of electricity, power consumption will reduce from 2816.9300000000003 to 2398.5366666666664",Turn off Computer in room 100,418.3933333333339
Computer,100,low cold,2018-01-31,12:00:00,13:00:00,afternoon,1,24,393.00666666666666,"Moving 6 people from room 115 to room 100 saves 405.93666666666695 of electricity, power consumption will reduce from 2842.08 to 2436.143333333333",Turn off Computer in room 115,405.93666666666695
Computer,100,very cold,2018-01-31,12:00:00,13:00:00,afternoon,13,27,426.2766666666666,"Moving 6 people from room 115 to room 100 saves 405.93666666666695 of electricity, power consumption will reduce from 2842.08 to 2436.143333333333",Turn off Computer in room 115,405.93666666666695
Computer,100,low cold,2018-01-31,15:00:00,16:00:00,afternoon,9,9,397.85333333333335,"Moving 2 people from room 111 to room 118 saves 388.65000000000055 of electricity, power consumption will reduce from 2728.8433333333337 to 2340.193333333333",Turn off Computer in room 111,388.65000000000055
Computer,100,low cold,2018-01-31,16:00:00,17:00:00,evening,11,7,393.52333333333326,"Moving 3 people from room 108 to room 119 saves 385.37333333333345 of electricity, power consumption will reduce from 2736.92 to 2351.5466666666666",Turn off Computer in room 108,385.37333333333345
Computer,100,hot,2018-01-31,18:00:00,19:00:00,evening,14,57,422.25666666666666,"Moving 10 people from room 116 to room 113 saves 400.8899999999999 of electricity, power consumption will reduce from 2839.5766666666664 to 2438.6866666666665",Turn off Computer in room 116,400.8899999999999
Heater,100,very hot,2018-01-18,23:00:00,00:00:00,midnight,6,19,2449.24,"Moving 2 people from room 102 to room 102 saves 215.09333333333234 of electricity, power consumption will reduce from 5919.756666666666 to 5704.663333333334",Turn off Refridgerator in room 102,215.09333333333234
Heater,100,low cold,2018-01-19,07:00:00,08:00:00,morning,6,13,2275.293333333333,"Moving 14 people from room 117 to room 100 saves 2221.466666666667 of electricity, power consumption will reduce from 15582.713333333333 to 13361.246666666666",Turn off Heater in room 117,2221.466666666667
Heater,100,low cold,2018-01-19,07:00:00,08:00:00,morning,1,43,2120.7066666666665,"Moving 14 people from room 117 to room 100 saves 2221.466666666667 of electricity, power consumption will reduce from 15582.713333333333 to 13361.246666666666",Turn off Heater in room 117,2221.466666666667
Heater,100,low cold,2018-01-19,11:00:00,12:00:00,morning,4,22,2170.6066666666666,"Moving 1 people from room 111 to room 118 saves 2170.76 of electricity, power consumption will reduce from 16063.956666666665 to 13893.196666666665",Turn off Heater in room 111,2170.76
Heater,100,very cold,2018-01-20,01:00:00,02:00:00,midnight,6,55,2305.3566666666666,"Moving 6 people from room 109 to room 113 saves 2184.976666666669 of electricity, power consumption will reduce from 15389.849999999999 to 13204.87333333333",Turn off Heater in room 109,2184.976666666669
Heater,100,very hot,2018-01-20,02:00:00,03:00:00,midnight,1,34,2214.43,None,Turn off Heater in room 110,2188.863333333333
Heater,100,cold,2018-01-20,03:00:00,04:00:00,midnight,5,30,2254.693333333333,"Moving 8 people from room 108 to room 118 saves 2106.9100000000017 of electricity, power consumption will reduce from 15538.073333333334 to 13431.163333333332",Turn off Heater in room 108,2106.9100000000017
Heater,100,hot,2018-01-20,06:00:00,07:00:00,early morning,1,9,2218.093333333333,"Moving 3 people from room 114 to room 100 saves 2302.923333333336 of electricity, power consumption will reduce from 15340.016666666668 to 13037.093333333332",Turn off Heater in room 114,2302.923333333336
Heater,100,hot,2018-01-20,10:00:00,11:00:00,morning,1,3,2209.92,"Moving 1 people from room 105 to room 116 saves 2259.833333333334 of electricity, power consumption will reduce from 15199.933333333334 to 12940.1",Turn off Heater in room 105,2259.833333333334
Heater,100,very cold,2018-01-20,10:00:00,11:00:00,morning,13,27,2119.53,"Moving 1 people from room 105 to room 116 saves 2259.833333333334 of electricity, power consumption will reduce from 15199.933333333334 to 12940.1",Turn off Heater in room 105,2259.833333333334
Heater,100,low cold,2018-01-20,11:00:00,12:00:00,morning,14,32,2186.82,"Moving 7 people from room 104 to room 109 saves 2335.6000000000004 of electricity, power consumption will reduce from 15368.863333333333 to 13033.263333333332",Turn off Heater in room 104,2335.6000000000004
Heater,100,cold,2018-01-20,11:00:00,12:00:00,morning,6,23,2306.76,"Moving 7 people from room 104 to room 109 saves 2335.6000000000004 of electricity, power consumption will reduce from 15368.863333333333 to 13033.263333333332",Turn off Heater in room 104,2335.6000000000004
Heater,100,hot,2018-01-20,13:00:00,14:00:00,afternoon,13,32,2240.2633333333333,"Moving 2 people from room 105 to room 106 saves 2148.0200000000004 of electricity, power consumption will reduce from 15567.83 to 13419.81",Turn off Heater in room 105,2148.0200000000004
Heater,100,low cold,2018-01-20,16:00:00,17:00:00,evening,3,18,2145.03,None,Turn off Heater in room 113,2416.576666666664
Heater,100,cold,2018-01-20,20:00:00,21:00:00,night,4,13,2203.2433333333333,"Moving 4 people from room 117 to room 100 saves 2265.7266666666674 of electricity, power consumption will reduce from 15184.883333333333 to 12919.156666666666",Turn off Heater in room 117,2265.7266666666674
Heater,100,hot,2018-01-20,20:00:00,21:00:00,night,4,1,1976.416666666667,"Moving 4 people from room 117 to room 100 saves 2265.7266666666674 of electricity, power consumption will reduce from 15184.883333333333 to 12919.156666666666",Turn off Heater in room 117,2265.7266666666674
Heater,100,very cold,2018-01-20,21:00:00,22:00:00,night,10,57,2025.32,"Moving 6 people from room 103 to room 107 saves 2177.966666666667 of electricity, power consumption will reduce from 15181.256666666666 to 13003.289999999999",Turn off Heater in room 103,2177.966666666667
Heater,100,low cold,2018-01-20,22:00:00,23:00:00,night,14,40,2272.03,"Moving 6 people from room 103 to room 117 saves 2256.373333333333 of electricity, power consumption will reduce from 16219.906666666668 to 13963.533333333335",Turn off Heater in room 103,2256.373333333333
Heater,100,low hot,2018-01-21,02:00:00,03:00:00,midnight,5,12,2026.8533333333328,"Moving 5 people from room 100 to room 110 saves 2026.8533333333326 of electricity, power consumption will reduce from 14984.146666666667 to 12957.293333333335",Turn off Heater in room 100,2026.8533333333326
Heater,100,cold,2018-01-21,04:00:00,05:00:00,early morning,0,0,2158.57,"Moving 2 people from room 113 to room 105 saves 2156.4833333333318 of electricity, power consumption will reduce from 15129.683333333332 to 12973.2",Turn off Heater in room 113,2156.4833333333318
Heater,100,hot,2018-01-21,10:00:00,11:00:00,morning,1,14,2051.8966666666665,None,Turn off Heater in room 114,2346.443333333329
Heater,100,cold,2018-01-21,13:00:00,14:00:00,afternoon,1,51,2096.863333333333,"Moving 7 people from room 119 to room 115 saves 2227.9266666666663 of electricity, power consumption will reduce from 15227.316666666666 to 12999.39",Turn off Heater in room 119,2227.9266666666663
Heater,100,low hot,2018-01-21,14:00:00,15:00:00,afternoon,11,46,2257.9,"Moving 1 people from room 105 to room 103 saves 2241.619999999997 of electricity, power consumption will reduce from 15084.30333333333 to 12842.683333333332",Turn off Heater in room 105,2241.619999999997
Heater,100,low cold,2018-01-21,15:00:00,16:00:00,afternoon,15,21,2056.5333333333333,"Moving 12 people from room 106 to room 114 saves 1981.92 of electricity, power consumption will reduce from 14370.116666666665 to 12388.196666666665",Turn off Heater in room 106,1981.92
Heater,100,low cold,2018-01-21,17:00:00,18:00:00,evening,0,0,2231.4933333333333,"Moving 1 people from room 117 to room 116 saves 2140.630000000003 of electricity, power consumption will reduce from 14391.036666666669 to 12250.406666666666",Turn off Heater in room 117,2140.630000000003
Heater,100,low cold,2018-01-21,18:00:00,19:00:00,evening,8,54,2383.9566666666665,"Moving 7 people from room 101 to room 103 saves 2446.2033333333347 of electricity, power consumption will reduce from 16400.003333333334 to 13953.8",Turn off Heater in room 101,2446.2033333333347
Heater,100,very cold,2018-01-21,20:00:00,21:00:00,night,0,0,2044.1233333333328,"Moving 8 people from room 110 to room 114 saves 2315.1400000000012 of electricity, power consumption will reduce from 15823.943333333333 to 13508.803333333331",Turn off Heater in room 110,2315.1400000000012
Heater,100,cold,2018-01-21,20:00:00,21:00:00,night,9,22,2303.68,"Moving 8 people from room 110 to room 114 saves 2315.1400000000012 of electricity, power consumption will reduce from 15823.943333333333 to 13508.803333333331",Turn off Heater in room 110,2315.1400000000012
Heater,100,very cold,2018-01-21,22:00:00,23:00:00,night,0,0,2129.866666666667,"Moving 6 people from room 102 to room 114 saves 2168.863333333333 of electricity, power consumption will reduce from 15601.106666666665 to 13432.243333333332",Turn off Heater in room 102,2168.863333333333
Heater,100,low cold,2018-01-22,02:00:00,03:00:00,midnight,14,31,2258.5266666666666,None,Turn off Heater in room 104,2270.833333333334
Heater,100,very hot,2018-01-22,03:00:00,04:00:00,midnight,8,16,2241.09,"Moving 8 people from room 100 to room 110 saves 2241.0899999999965 of electricity, power consumption will reduce from 15811.59333333333 to 13570.503333333334",Turn off Heater in room 100,2241.0899999999965
Heater,100,very hot,2018-01-22,05:00:00,06:00:00,early morning,15,15,2175.43,"Moving 2 people from room 103 to room 106 saves 2175.1866666666647 of electricity, power consumption will reduce from 15712.266666666666 to 13537.080000000002",Turn off Heater in room 103,2175.1866666666647
Heater,100,very hot,2018-01-22,06:00:00,07:00:00,early morning,0,0,2235.56,None,Turn off Heater in room 100,2235.5600000000013
Heater,100,very cold,2018-01-22,06:00:00,07:00:00,early morning,15,40,2087.9066666666668,None,Turn off Heater in room 100,2235.5600000000013
Heater,100,low hot,2018-01-22,07:00:00,08:00:00,morning,13,10,2193.056666666667,"Moving 5 people from room 107 to room 112 saves 2294.126666666669 of electricity, power consumption will reduce from 15449.873333333333 to 13155.746666666664",Turn off Heater in room 107,2294.126666666669
Heater,100,cold,2018-01-22,09:00:00,10:00:00,morning,15,28,2233.53,"Moving 7 people from room 109 to room 108 saves 2356.0133333333324 of electricity, power consumption will reduce from 15961.283333333333 to 13605.27",Turn off Heater in room 109,2356.0133333333324
Heater,100,hot,2018-01-22,10:00:00,11:00:00,morning,3,57,2013.4433333333332,"Moving 2 people from room 116 to room 116 saves 2077.9833333333336 of electricity, power consumption will reduce from 14851.566666666666 to 12773.583333333332",Turn off Heater in room 116,2077.9833333333336
Heater,100,very cold,2018-01-22,16:00:00,17:00:00,evening,15,53,2210.9666666666667,"Moving 15 people from room 119 to room 117 saves 1987.2733333333326 of electricity, power consumption will reduce from 15699.69 to 13712.416666666668",Turn off Heater in room 119,1987.2733333333326
Heater,100,very cold,2018-01-22,17:00:00,18:00:00,evening,11,59,2198.42,"Moving 9 people from room 103 to room 104 saves 2140.250000000002 of electricity, power consumption will reduce from 14746.383333333335 to 12606.133333333333",Turn off Heater in room 103,2140.250000000002
Heater,100,low hot,2018-01-22,20:00:00,21:00:00,night,6,49,2412.2766666666666,"Moving 9 people from room 113 to room 105 saves 2199.093333333336 of electricity, power consumption will reduce from 16238.663333333334 to 14039.569999999998",Turn off Heater in room 113,2199.093333333336
Heater,100,low cold,2018-01-23,10:00:00,11:00:00,morning,12,50,2045.1166666666666,"Moving 3 people from room 109 to room 112 saves 1402.0499999999993 of electricity, power consumption will reduce from 11197.009999999998 to 9794.96",Turn off Microwave in room 109,1402.0499999999993
Lights,100,cold,2018-01-05,00:00:00,01:00:00,midnight,6,39,1520.196666666667,"Moving 10 people from room 115 to room 103 saves 1385.4933333333338 of electricity, power consumption will reduce from 10240.43 to 8854.936666666666",Turn off AC in room 115,1385.4933333333338
Lights,100,low hot,2018-01-05,13:00:00,14:00:00,afternoon,4,30,1526.1333333333334,"Moving 4 people from room 100 to room 117 saves 1526.1333333333332 of electricity, power consumption will reduce from 10847.193333333333 to 9321.06",Turn off Lights in room 100,1526.1333333333332
Lights,100,very hot,2018-01-05,13:00:00,14:00:00,afternoon,4,57,1580.256666666667,"Moving 4 people from room 100 to room 117 saves 1526.1333333333332 of electricity, power consumption will reduce from 10847.193333333333 to 9321.06",Turn off Lights in room 100,1526.1333333333332
Lights,100,low hot,2018-01-05,13:00:00,14:00:00,afternoon,11,37,1580.49,"Moving 4 people from room 100 to room 117 saves 1526.1333333333332 of electricity, power consumption will reduce from 10847.193333333333 to 9321.06",Turn off Lights in room 100,1526.1333333333332
Lights,100,low hot,2018-01-05,18:00:00,19:00:00,evening,0,0,1379.7,"Moving 6 people from room 113 to room 100 saves 1473.8799999999992 of electricity, power consumption will reduce from 10485.32 to 9011.44",Turn off Lights in room 113,1473.8799999999992
Lights,100,very hot,2018-01-05,21:00:00,22:00:00,night,11,52,1536.8066666666666,"Moving 6 people from room 117 to room 102 saves 1543.17 of electricity, power consumption will reduce from 10738.693333333333 to 9195.523333333333",Turn off AC in room 117,1543.17
Lights,100,very cold,2018-01-06,00:00:00,01:00:00,midnight,12,7,1413.41,"Moving 12 people from room 100 to room 107 saves 1413.409999999998 of electricity, power consumption will reduce from 10358.369999999999 to 8944.960000000001",Turn off Lights in room 100,1413.409999999998
