device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power
Computer,100,very hot,2018-01-31,05:00:00,06:00:00,early morning,1,56,428.55859375
Computer,100,low cold,2018-01-31,14:00:00,15:00:00,afternoon,9,18,397.33203125
Computer,100,very hot,2018-01-31,16:00:00,17:00:00,evening,0,0,393.44921875
Computer,100,low cold,2018-01-31,20:00:00,21:00:00,night,4,54,409.7734375
Computer,100,very hot,2018-01-31,21:00:00,22:00:00,night,6,9,440.5
Computer,100,low cold,2018-01-31,22:00:00,23:00:00,night,4,13,434.8359375
Computer,100,cold,2018-01-31,22:00:00,23:00:00,night,2,43,418.7109375
Heater,100,cold,2018-01-18,15:00:00,16:00:00,afternoon,7,48,2380.890625
Heater,100,very cold,2018-01-19,04:00:00,05:00:00,early morning,9,16,2242.515625
Heater,100,very cold,2018-01-19,06:00:00,07:00:00,early morning,14,34,2211.9765625
Heater,100,hot,2018-01-19,09:00:00,10:00:00,morning,9,2,2251.65234375
Heater,100,hot,2018-01-19,13:00:00,14:00:00,afternoon,5,31,2256.73046875
Heater,100,cold,2018-01-19,13:00:00,14:00:00,afternoon,4,29,2245.15234375
Heater,100,cold,2018-01-19,15:00:00,16:00:00,afternoon,9,23,2218.42578125
Heater,100,very cold,2018-01-19,16:00:00,17:00:00,evening,8,33,2202.05859375
Heater,100,cold,2018-01-19,17:00:00,18:00:00,evening,1,44,2199.6640625
Heater,100,cold,2018-01-19,19:00:00,20:00:00,night,11,28,2236.953125
Heater,100,low hot,2018-01-19,20:00:00,21:00:00,night,8,10,2229.4296875
Heater,100,low hot,2018-01-19,21:00:00,22:00:00,night,8,20,2271.31640625
Heater,100,very hot,2018-01-19,22:00:00,23:00:00,night,3,50,2273.45703125
Heater,100,very hot,2018-01-20,00:00:00,01:00:00,midnight,15,1,2297.8984375
Heater,100,very cold,2018-01-20,01:00:00,02:00:00,midnight,7,29,2245.98828125
Heater,100,very hot,2018-01-20,05:00:00,06:00:00,early morning,13,7,2286.4140625
Heater,100,very cold,2018-01-20,07:00:00,08:00:00,morning,15,4,2266.140625
Heater,100,cold,2018-01-20,08:00:00,09:00:00,morning,13,26,2283.484375
Heater,100,very cold,2018-01-20,10:00:00,11:00:00,morning,1,9,2240.375
Heater,100,very cold,2018-01-20,15:00:00,16:00:00,afternoon,1,18,2260.640625
Heater,100,low cold,2018-01-20,16:00:00,17:00:00,evening,15,54,2273.3125
Heater,100,very cold,2018-01-20,18:00:00,19:00:00,evening,4,9,2283.9140625
Heater,100,low hot,2018-01-21,01:00:00,02:00:00,midnight,1,43,2213.25390625
Heater,100,low hot,2018-01-21,03:00:00,04:00:00,midnight,2,3,2222.83984375
Heater,100,cold,2018-01-21,03:00:00,04:00:00,midnight,11,29,2201.76171875
Heater,100,cold,2018-01-21,14:00:00,15:00:00,afternoon,8,37,2185.73828125
Heater,100,cold,2018-01-21,15:00:00,16:00:00,afternoon,10,19,2196.953125
Heater,100,very hot,2018-01-21,16:00:00,17:00:00,evening,9,49,2211.359375
Heater,100,low cold,2018-01-21,16:00:00,17:00:00,evening,6,58,2211.7265625
Heater,100,low hot,2018-01-21,17:00:00,18:00:00,evening,13,26,2200.00390625
Heater,100,hot,2018-01-21,19:00:00,20:00:00,night,0,0,2222.265625
Heater,100,low cold,2018-01-22,02:00:00,03:00:00,midnight,0,0,2247.55859375
Heater,100,low hot,2018-01-22,04:00:00,05:00:00,early morning,4,16,2260.109375
Heater,100,low cold,2018-01-22,05:00:00,06:00:00,early morning,6,8,2232.515625
Heater,100,cold,2018-01-22,05:00:00,06:00:00,early morning,1,31,2215.05078125
Heater,100,low cold,2018-01-22,05:00:00,06:00:00,early morning,2,1,2231.28125
Heater,100,very hot,2018-01-22,08:00:00,09:00:00,morning,11,8,2252.16796875
Heater,100,cold,2018-01-22,09:00:00,10:00:00,morning,13,7,2231.484375
Heater,100,low cold,2018-01-22,15:00:00,16:00:00,afternoon,2,49,2239.0546875
Heater,100,hot,2018-01-22,15:00:00,16:00:00,afternoon,3,28,2221.73046875
Heater,100,cold,2018-01-22,16:00:00,17:00:00,evening,8,39,2194.26171875
Heater,100,cold,2018-01-22,19:00:00,20:00:00,night,0,0,2221.75
Heater,100,very cold,2018-01-22,19:00:00,20:00:00,night,3,40,2230.40625
Heater,100,very hot,2018-01-22,21:00:00,22:00:00,night,1,13,2259.9140625
Heater,100,low hot,2018-01-23,04:00:00,05:00:00,early morning,2,38,2187.76953125
Heater,100,very cold,2018-01-23,14:00:00,15:00:00,afternoon,7,9,2111.63671875
Lights,100,very hot,2018-01-05,01:00:00,02:00:00,midnight,11,35,1489.39453125
Lights,100,very hot,2018-01-05,03:00:00,04:00:00,midnight,15,35,1508.1484375
Lights,100,low cold,2018-01-05,05:00:00,06:00:00,early morning,4,11,1502.59375
Lights,100,very hot,2018-01-05,06:00:00,07:00:00,early morning,2,39,1499.88671875
Lights,100,low hot,2018-01-05,17:00:00,18:00:00,evening,11,8,1475.796875
Lights,100,very cold,2018-01-05,17:00:00,18:00:00,evening,7,23,1452.9765625
Lights,100,very hot,2018-01-05,20:00:00,21:00:00,night,11,35,1493.70703125
Lights,100,low hot,2018-01-06,06:00:00,07:00:00,early morning,4,38,1512.8359375
Lights,100,very cold,2018-01-06,10:00:00,11:00:00,morning,10,7,1467.96484375
Lights,100,low hot,2018-01-06,13:00:00,14:00:00,afternoon,0,0,1537.05859375
Lights,100,very hot,2018-01-06,14:00:00,15:00:00,afternoon,1,53,1508.28515625
Lights,100,cold,2018-01-06,16:00:00,17:00:00,evening,8,36,1475.34765625
Lights,100,cold,2018-01-06,17:00:00,18:00:00,evening,7,42,1470.62890625
Lights,100,hot,2018-01-06,17:00:00,18:00:00,evening,4,38,1481.20703125
Lights,100,cold,2018-01-06,19:00:00,20:00:00,night,15,40,1511.44921875
Lights,100,low hot,2018-01-06,19:00:00,20:00:00,night,3,2,1529.98828125
Lights,100,cold,2018-01-06,22:00:00,23:00:00,night,9,57,1521.02734375
Lights,100,very hot,2018-01-06,23:00:00,00:00:00,midnight,5,21,1537.03125
Lights,100,hot,2018-01-07,01:00:00,02:00:00,midnight,7,54,1519.7265625
Lights,100,very cold,2018-01-07,02:00:00,03:00:00,midnight,0,0,1532.48046875
Lights,100,very hot,2018-01-07,05:00:00,06:00:00,early morning,2,19,1546.5
Lights,100,low cold,2018-01-07,05:00:00,06:00:00,early morning,0,0,1540.12890625
Lights,100,hot,2018-01-07,09:00:00,10:00:00,morning,0,0,1551.27734375
Lights,100,cold,2018-01-07,09:00:00,10:00:00,morning,14,16,1542.38671875
Lights,100,very cold,2018-01-07,14:00:00,15:00:00,afternoon,6,36,1504.7734375
Lights,100,cold,2018-01-07,20:00:00,21:00:00,night,5,25,1506.1640625
Lights,100,low hot,2018-01-07,20:00:00,21:00:00,night,15,42,1535.42578125
Lights,100,cold,2018-01-08,06:00:00,07:00:00,early morning,15,56,1501.30078125
Lights,100,very cold,2018-01-08,06:00:00,07:00:00,early morning,2,45,1499.5546875
Lights,100,low hot,2018-01-08,06:00:00,07:00:00,early morning,7,1,1515.39453125
Lights,100,low cold,2018-01-08,08:00:00,09:00:00,morning,8,50,1553.796875
Lights,100,very hot,2018-01-08,10:00:00,11:00:00,morning,7,20,1509.03125
Lights,100,hot,2018-01-08,14:00:00,15:00:00,afternoon,10,28,1498.73828125
Lights,100,very hot,2018-01-08,19:00:00,20:00:00,night,0,0,1540.7109375
Lights,100,very cold,2018-01-08,20:00:00,21:00:00,night,13,2,1483.92578125
Lights,100,cold,2018-01-08,21:00:00,22:00:00,night,7,56,1537.37890625
Lights,100,very cold,2018-01-08,21:00:00,22:00:00,night,10,28,1529.921875
Lights,100,cold,2018-01-09,04:00:00,05:00:00,early morning,0,0,1523.39453125
Lights,100,very hot,2018-01-09,07:00:00,08:00:00,morning,11,11,1534.40625
Lights,100,very cold,2018-01-09,08:00:00,09:00:00,morning,7,35,1525.89453125
Lights,100,very hot,2018-01-09,11:00:00,12:00:00,morning,11,10,1516.80859375
Lights,100,low hot,2018-01-09,15:00:00,16:00:00,afternoon,8,19,1527.0859375
Lights,100,very hot,2018-01-09,15:00:00,16:00:00,afternoon,5,8,1524.03515625
Microwave,100,low cold,2018-01-23,03:00:00,04:00:00,midnight,5,30,1514.71875
Microwave,100,low hot,2018-01-23,04:00:00,05:00:00,early morning,15,22,1538.3125
Microwave,100,very cold,2018-01-23,06:00:00,07:00:00,early morning,3,23,1478.73828125
Microwave,100,low hot,2018-01-23,08:00:00,09:00:00,morning,12,40,1538.3515625
Microwave,100,very cold,2018-01-23,12:00:00,13:00:00,afternoon,10,13,1508.390625
Microwave,100,low cold,2018-01-23,15:00:00,16:00:00,afternoon,8,30,1511.85546875
Microwave,100,low hot,2018-01-23,15:00:00,16:00:00,afternoon,8,58,1521.328125
Microwave,100,hot,2018-01-23,20:00:00,21:00:00,night,5,58,1494.2578125
Microwave,100,low cold,2018-01-23,21:00:00,22:00:00,night,6,15,1535.72265625
Microwave,100,very cold,2018-01-24,00:00:00,01:00:00,midnight,3,1,1537.30078125
Microwave,100,very cold,2018-01-24,00:00:00,01:00:00,midnight,12,42,1546.0703125
Microwave,100,very cold,2018-01-24,01:00:00,02:00:00,midnight,0,0,1504.03515625
Microwave,100,very hot,2018-01-24,04:00:00,05:00:00,early morning,15,45,1582.03125
Microwave,100,low cold,2018-01-24,06:00:00,07:00:00,early morning,3,28,1542.90625
Microwave,100,very hot,2018-01-24,06:00:00,07:00:00,early morning,15,39,1546.328125
Microwave,100,hot,2018-01-24,10:00:00,11:00:00,morning,8,10,1515.7734375
Microwave,100,low hot,2018-01-24,14:00:00,15:00:00,afternoon,0,0,1531.7578125
Microwave,100,low cold,2018-01-24,20:00:00,21:00:00,night,5,27,1538.17578125
Microwave,100,hot,2018-01-24,22:00:00,23:00:00,night,6,3,1554.92578125
Microwave,100,cold,2018-01-24,23:00:00,00:00:00,midnight,13,12,1543.69921875
Microwave,100,low hot,2018-01-25,02:00:00,03:00:00,midnight,10,59,1545.6328125
Microwave,100,very hot,2018-01-25,07:00:00,08:00:00,morning,7,44,1532.015625
Microwave,100,low hot,2018-01-25,07:00:00,08:00:00,morning,13,29,1528.58984375
Microwave,100,cold,2018-01-25,08:00:00,09:00:00,morning,12,16,1510.74609375
Microwave,100,hot,2018-01-25,20:00:00,21:00:00,night,8,8,1486.4609375
Microwave,100,very hot,2018-01-25,21:00:00,22:00:00,night,9,31,1545.6484375
Microwave,100,low hot,2018-01-25,23:00:00,00:00:00,midnight,4,2,1533.8984375
Microwave,100,low hot,2018-01-26,03:00:00,04:00:00,midnight,1,7,1540.51171875
Microwave,100,very hot,2018-01-26,04:00:00,05:00:00,early morning,1,38,1570.80078125
Microwave,100,hot,2018-01-26,04:00:00,05:00:00,early morning,4,2,1547.63671875
Microwave,100,low cold,2018-01-26,05:00:00,06:00:00,early morning,6,53,1549.10546875
Microwave,100,very cold,2018-01-26,09:00:00,10:00:00,morning,13,18,1539.50390625
Microwave,100,low hot,2018-01-26,14:00:00,15:00:00,afternoon,12,33,1527.27734375
Microwave,100,very hot,2018-01-26,15:00:00,16:00:00,afternoon,13,46,1545.1875
Microwave,100,very hot,2018-01-26,20:00:00,21:00:00,night,8,33,1530.31640625
Microwave,100,cold,2018-01-26,22:00:00,23:00:00,night,0,0,1532.59375
Microwave,100,cold,2018-01-27,05:00:00,06:00:00,early morning,0,0,1539.48046875
Microwave,100,very hot,2018-01-27,17:00:00,18:00:00,evening,15,33,1543.0625
Microwave,100,very cold,2018-01-27,19:00:00,20:00:00,night,4,54,1565.2890625
Refridgerator,100,hot,2018-01-14,02:00:00,03:00:00,midnight,8,47,249.671875
Refridgerator,100,hot,2018-01-14,04:00:00,05:00:00,early morning,12,41,254.17578125
Refridgerator,100,hot,2018-01-14,06:00:00,07:00:00,early morning,10,40,219.8671875
Refridgerator,100,very hot,2018-01-14,08:00:00,09:00:00,morning,0,0,255.49609375
Refridgerator,100,very cold,2018-01-14,12:00:00,13:00:00,afternoon,15,57,244.4140625
Refridgerator,100,very hot,2018-01-14,14:00:00,15:00:00,afternoon,15,55,229.55078125
Refridgerator,100,low cold,2018-01-14,18:00:00,19:00:00,evening,12,44,266.59375
Refridgerator,100,very cold,2018-01-14,18:00:00,19:00:00,evening,11,32,239.8984375
Refridgerator,100,cold,2018-01-14,19:00:00,20:00:00,night,1,12,228.546875
Refridgerator,100,very hot,2018-01-15,02:00:00,03:00:00,midnight,14,43,246.42578125
Refridgerator,100,cold,2018-01-15,05:00:00,06:00:00,early morning,12,34,202.67578125
Refridgerator,100,cold,2018-01-15,08:00:00,09:00:00,morning,11,56,226.0859375
Refridgerator,100,cold,2018-01-15,12:00:00,13:00:00,afternoon,0,0,217.00390625
Refridgerator,100,hot,2018-01-15,16:00:00,17:00:00,evening,15,58,197.30859375
Refridgerator,100,very cold,2018-01-15,17:00:00,18:00:00,evening,7,45,177.10546875
Refridgerator,100,very hot,2018-01-15,18:00:00,19:00:00,evening,13,51,254.2421875
Refridgerator,100,low cold,2018-01-15,19:00:00,20:00:00,night,14,24,237.48046875
Refridgerator,100,cold,2018-01-15,22:00:00,23:00:00,night,9,31,221.13671875
Refridgerator,100,cold,2018-01-16,00:00:00,01:00:00,midnight,9,22,221.80859375
Refridgerator,100,very hot,2018-01-16,03:00:00,04:00:00,midnight,10,18,232.10546875
Refridgerator,100,low cold,2018-01-16,04:00:00,05:00:00,early morning,4,43,260.2890625
Refridgerator,100,cold,2018-01-16,07:00:00,08:00:00,morning,3,20,215.53515625
Refridgerator,100,hot,2018-01-16,11:00:00,12:00:00,morning,0,0,204.95703125
Refridgerator,100,hot,2018-01-16,11:00:00,12:00:00,morning,10,32,211.484375
Refridgerator,100,hot,2018-01-16,12:00:00,13:00:00,afternoon,6,22,241.34375
Refridgerator,100,low cold,2018-01-16,13:00:00,14:00:00,afternoon,13,51,259.76171875
Refridgerator,100,very hot,2018-01-16,17:00:00,18:00:00,evening,0,0,201.765625
Refridgerator,100,low hot,2018-01-16,17:00:00,18:00:00,evening,6,19,206.39453125
Refridgerator,100,hot,2018-01-17,04:00:00,05:00:00,early morning,8,44,242.5234375
Refridgerator,100,low hot,2018-01-17,08:00:00,09:00:00,morning,9,22,247.73828125
Refridgerator,100,low hot,2018-01-17,11:00:00,12:00:00,morning,2,8,216.375
Refridgerator,100,cold,2018-01-17,15:00:00,16:00:00,afternoon,10,21,199.40234375
Refridgerator,100,low cold,2018-01-17,16:00:00,17:00:00,evening,3,21,205.25
Refridgerator,100,low cold,2018-01-17,18:00:00,19:00:00,evening,5,30,251.234375
Refridgerator,100,very hot,2018-01-17,22:00:00,23:00:00,night,2,34,251.328125
Refridgerator,100,low cold,2018-01-18,01:00:00,02:00:00,midnight,14,19,208.07421875
Refridgerator,100,very hot,2018-01-18,08:00:00,09:00:00,morning,0,0,245.453125
Refridgerator,100,very hot,2018-01-18,12:00:00,13:00:00,afternoon,13,24,252.80078125
Refridgerator,100,low hot,2018-01-18,16:00:00,17:00:00,evening,4,3,206.453125
Refridgerator,100,hot,2018-01-18,18:00:00,19:00:00,evening,13,29,240.65625
Refridgerator,100,low hot,2018-01-18,20:00:00,21:00:00,night,7,32,219.0390625
Television,100,very cold,2018-01-10,02:00:00,03:00:00,midnight,0,0,264.42578125
Television,100,very cold,2018-01-10,03:00:00,04:00:00,midnight,1,17,250.98046875
Television,100,very hot,2018-01-10,04:00:00,05:00:00,early morning,0,0,296.80078125
Television,100,hot,2018-01-10,05:00:00,06:00:00,early morning,0,0,259.8359375
Television,100,low cold,2018-01-10,05:00:00,06:00:00,early morning,0,0,272.07421875
Television,100,cold,2018-01-10,08:00:00,09:00:00,morning,8,46,276.7890625
Television,100,very hot,2018-01-10,09:00:00,10:00:00,morning,13,29,303.0390625
Television,100,cold,2018-01-10,13:00:00,14:00:00,afternoon,6,38,278.16796875
Television,100,low cold,2018-01-10,13:00:00,14:00:00,afternoon,5,34,300.7734375
Television,100,cold,2018-01-10,13:00:00,14:00:00,afternoon,8,41,278.66796875
Television,100,very hot,2018-01-10,14:00:00,15:00:00,afternoon,13,27,259.88671875
Television,100,hot,2018-01-10,20:00:00,21:00:00,night,11,7,244.421875
Television,100,cold,2018-01-11,03:00:00,04:00:00,midnight,10,58,261.34375
Television,100,low hot,2018-01-11,09:00:00,10:00:00,morning,12,47,309.25
Television,100,cold,2018-01-11,13:00:00,14:00:00,afternoon,1,27,277.16796875
Television,100,very cold,2018-01-11,14:00:00,15:00:00,afternoon,2,44,240.11328125
Television,100,low cold,2018-01-11,18:00:00,19:00:00,evening,15,33,301.515625
Television,100,very cold,2018-01-11,21:00:00,22:00:00,night,2,47,283.73046875
Television,100,low hot,2018-01-11,21:00:00,22:00:00,night,10,36,307.07421875
Television,100,low hot,2018-01-11,22:00:00,23:00:00,night,5,7,295.98828125
Television,100,very cold,2018-01-11,22:00:00,23:00:00,night,1,30,275.06640625
Television,100,cold,2018-01-12,11:00:00,12:00:00,morning,12,29,244.55859375
Television,100,low hot,2018-01-13,00:00:00,01:00:00,midnight,0,0,291.53515625
Television,100,cold,2018-01-13,05:00:00,06:00:00,early morning,9,43,261.37890625
Television,100,hot,2018-01-13,06:00:00,07:00:00,early morning,2,45,262.1640625
Television,100,low cold,2018-01-13,09:00:00,10:00:00,morning,15,48,308.76171875
Television,100,very cold,2018-01-13,10:00:00,11:00:00,morning,15,4,229.2578125
Television,100,cold,2018-01-13,12:00:00,13:00:00,afternoon,0,0,273.26171875
Television,100,hot,2018-01-13,15:00:00,16:00:00,afternoon,6,17,263.1328125
Television,100,very cold,2018-01-13,20:00:00,21:00:00,night,8,56,248.13671875
Television,100,low cold,2018-01-13,21:00:00,22:00:00,night,5,25,304.5859375
Television,100,very cold,2018-01-14,16:00:00,17:00:00,evening,6,10,238.4765625
AC,101,cold,2018-01-01,06:00:00,07:00:00,early morning,6,59,1498.8984375
AC,101,cold,2018-01-01,09:00:00,10:00:00,morning,4,47,1531.28125
AC,101,very cold,2018-01-01,13:00:00,14:00:00,afternoon,1,12,1520.58203125
AC,101,cold,2018-01-01,14:00:00,15:00:00,afternoon,8,28,1483.67578125
AC,101,low cold,2018-01-01,23:00:00,00:00:00,midnight,0,0,1538.08203125
AC,101,very hot,2018-01-02,00:00:00,01:00:00,midnight,9,18,1518.046875
AC,101,very cold,2018-01-02,03:00:00,04:00:00,midnight,10,46,1484.359375
AC,101,cold,2018-01-02,05:00:00,06:00:00,early morning,12,29,1481.69140625
AC,101,low hot,2018-01-02,07:00:00,08:00:00,morning,9,39,1517.34375
AC,101,low cold,2018-01-02,07:00:00,08:00:00,morning,4,32,1513.375
AC,101,hot,2018-01-02,07:00:00,08:00:00,morning,5,52,1505.7734375
AC,101,very cold,2018-01-02,11:00:00,12:00:00,morning,11,27,1470.1328125
AC,101,low hot,2018-01-02,14:00:00,15:00:00,afternoon,9,8,1484.015625
AC,101,very hot,2018-01-02,16:00:00,17:00:00,evening,14,47,1489.328125
AC,101,low cold,2018-01-02,16:00:00,17:00:00,evening,11,38,1485.4296875
AC,101,very cold,2018-01-02,19:00:00,20:00:00,night,11,30,1495.46484375
AC,101,low hot,2018-01-02,19:00:00,20:00:00,night,13,57,1528.44921875
AC,101,very hot,2018-01-02,23:00:00,00:00:00,midnight,1,42,1528.90625
AC,101,very cold,2018-01-03,02:00:00,03:00:00,midnight,6,38,1504.0859375
AC,101,cold,2018-01-03,16:00:00,17:00:00,evening,13,40,1466.08984375
AC,101,cold,2018-01-03,22:00:00,23:00:00,night,7,12,1500.890625
AC,101,cold,2018-01-04,02:00:00,03:00:00,midnight,5,48,1515.078125
AC,101,low hot,2018-01-04,05:00:00,06:00:00,early morning,0,0,1514.20703125
AC,101,very hot,2018-01-04,09:00:00,10:00:00,morning,4,56,1549.6796875
AC,101,very cold,2018-01-04,10:00:00,11:00:00,morning,4,4,1466.203125
AC,101,cold,2018-01-04,18:00:00,19:00:00,evening,7,46,1520.203125
AC,101,cold,2018-01-05,16:00:00,17:00:00,evening,3,4,1452.59765625
AC,101,low hot,2018-01-05,18:00:00,19:00:00,evening,12,58,1534.79296875
AC,101,low cold,2018-01-05,21:00:00,22:00:00,night,1,27,1527.25390625
Computer,101,low hot,2018-01-27,01:00:00,02:00:00,midnight,1,53,415.14453125
Computer,101,low cold,2018-01-27,03:00:00,04:00:00,midnight,6,7,420.0546875
Computer,101,very hot,2018-01-27,11:00:00,12:00:00,morning,0,0,411.48046875
Computer,101,very cold,2018-01-28,02:00:00,03:00:00,midnight,0,0,417.08984375
Computer,101,cold,2018-01-28,06:00:00,07:00:00,early morning,5,58,402.875
Computer,101,very hot,2018-01-28,07:00:00,08:00:00,morning,7,48,444.140625
Computer,101,very cold,2018-01-28,08:00:00,09:00:00,morning,2,58,432.41796875
Computer,101,cold,2018-01-28,11:00:00,12:00:00,morning,1,47,401.64453125
Computer,101,very hot,2018-01-28,17:00:00,18:00:00,evening,14,12,400.00390625
Computer,101,low hot,2018-01-28,17:00:00,18:00:00,evening,1,4,400.234375
Computer,101,hot,2018-01-28,18:00:00,19:00:00,evening,9,7,435.328125
Computer,101,low cold,2018-01-28,19:00:00,20:00:00,night,14,22,442.421875
Computer,101,very hot,2018-01-28,20:00:00,21:00:00,night,15,15,412.87890625
Computer,101,low hot,2018-01-28,22:00:00,23:00:00,night,4,9,448.15234375
Computer,101,low cold,2018-01-29,00:00:00,01:00:00,midnight,3,58,442.81640625
Computer,101,cold,2018-01-29,01:00:00,02:00:00,midnight,12,43,381.51953125
Computer,101,cold,2018-01-29,02:00:00,03:00:00,midnight,0,0,409.12109375
Computer,101,low cold,2018-01-29,04:00:00,05:00:00,early morning,3,12,441.4375
Computer,101,very cold,2018-01-29,09:00:00,10:00:00,morning,12,27,420.828125
Computer,101,low hot,2018-01-29,09:00:00,10:00:00,morning,7,47,452.88671875
Computer,101,low cold,2018-01-29,14:00:00,15:00:00,afternoon,6,2,396.80859375
Computer,101,very cold,2018-01-29,16:00:00,17:00:00,evening,11,36,377.734375
Computer,101,very cold,2018-01-29,18:00:00,19:00:00,evening,8,17,417.609375
Computer,101,low cold,2018-01-29,22:00:00,23:00:00,night,15,58,447.296875
Computer,101,low hot,2018-01-29,23:00:00,00:00:00,midnight,12,55,448.32421875
Computer,101,hot,2018-01-30,02:00:00,03:00:00,midnight,15,19,432.890625
Computer,101,very hot,2018-01-30,04:00:00,05:00:00,early morning,7,5,451.0703125
Computer,101,cold,2018-01-30,05:00:00,06:00:00,early morning,13,40,410.56640625
Computer,101,very cold,2018-01-30,06:00:00,07:00:00,early morning,9,19,393.86328125
Computer,101,low hot,2018-01-30,08:00:00,09:00:00,morning,6,23,451.65625
Computer,101,low hot,2018-01-30,18:00:00,19:00:00,evening,13,34,457.546875
Computer,101,cold,2018-01-30,20:00:00,21:00:00,night,6,5,387.08984375
