date,from_time,power
2018-01-11,19:00:00,1812.9765625
2018-01-11,20:00:00,1567.2578125
2018-01-11,21:00:00,1981.16015625
2018-01-11,22:00:00,1839.48828125
2018-01-11,23:00:00,1763.3046875
2018-01-12,00:00:00,1809.6796875
2018-01-12,01:00:00,1563.37890625
2018-01-12,02:00:00,1767.08203125
2018-01-12,03:00:00,1727.01953125
2018-01-12,04:00:00,1836.46875
2018-01-12,05:00:00,1685.79296875
2018-01-12,06:00:00,1649.671875
2018-01-12,07:00:00,1782.8984375
2018-01-12,08:00:00,1788.05078125
2018-01-12,09:00:00,1925.82421875
2018-01-12,10:00:00,1618.515625
2018-01-12,11:00:00,1635.484375
2018-01-12,12:00:00,1853.8359375
2018-01-12,13:00:00,1827.71484375
2018-01-12,14:00:00,1644.77734375
2018-01-12,15:00:00,1770.66796875
2018-01-12,16:00:00,1463.62109375
2018-01-12,17:00:00,1512.08203125
2018-01-12,18:00:00,1734.03125
2018-01-12,19:00:00,1815.578125
2018-01-12,20:00:00,1530.0078125
2018-01-12,21:00:00,1918.63671875
2018-01-12,22:00:00,1902.76953125
2018-01-12,23:00:00,1883.35546875
2018-01-13,00:00:00,1902.88671875
2018-01-13,01:00:00,1626.1640625
2018-01-13,02:00:00,1849.640625
2018-01-13,03:00:00,1726.375
2018-01-13,04:00:00,1923.12109375
2018-01-13,05:00:00,1798.4375
2018-01-13,06:00:00,1699.95703125
2018-01-13,07:00:00,1757.859375
2018-01-13,08:00:00,1877.41015625
2018-01-13,09:00:00,1959.125
2018-01-13,10:00:00,1562.3046875
2018-01-13,11:00:00,1747.69140625
2018-01-13,12:00:00,1877.7578125
2018-01-13,13:00:00,1880.59765625
2018-01-13,14:00:00,1606.109375
2018-01-13,15:00:00,1762.6328125
2018-01-13,16:00:00,1672.23046875
2018-01-13,17:00:00,1524.984375
2018-01-13,18:00:00,1864.83984375
2018-01-13,19:00:00,1740.15625
2018-01-13,20:00:00,1659.578125
2018-01-13,21:00:00,1928.53125
2018-01-13,22:00:00,1842.4765625
2018-01-13,23:00:00,1940.4296875
2018-01-14,00:00:00,1716.74609375
2018-01-14,01:00:00,1450.54296875
2018-01-14,02:00:00,1730.41015625
2018-01-14,03:00:00,1600.34765625
2018-01-14,04:00:00,1746.9453125
2018-01-14,05:00:00,1519.765625
2018-01-14,06:00:00,1486.94140625
2018-01-14,07:00:00,1616.1328125
2018-01-14,08:00:00,1679.1953125
2018-01-14,09:00:00,1718.1796875
2018-01-14,10:00:00,1462.0234375
2018-01-14,11:00:00,1442.51953125
2018-01-14,12:00:00,1752.26953125
2018-01-14,13:00:00,1760.3203125
2018-01-14,14:00:00,1408.54296875
2018-01-14,15:00:00,1487.46875
2018-01-14,16:00:00,1460.25390625
2018-01-14,17:00:00,1337.01171875
2018-01-14,18:00:00,1781.63671875
2018-01-14,19:00:00,1655.4140625
2018-01-14,20:00:00,1412.04296875
2018-01-14,21:00:00,1749.20703125
2018-01-14,22:00:00,1712.28515625
2018-01-14,23:00:00,1685.64453125
2018-01-15,00:00:00,1433.0546875
2018-01-15,01:00:00,1130.2421875
2018-01-15,02:00:00,1440.0703125
2018-01-15,03:00:00,1303.04296875
2018-01-15,04:00:00,1521.8671875
2018-01-15,05:00:00,1343.6640625
2018-01-15,06:00:00,1153.71484375
2018-01-15,07:00:00,1358.1171875
2018-01-15,08:00:00,1509.203125
2018-01-15,09:00:00,1538.74609375
2018-01-15,10:00:00,1157.69140625
2018-01-15,11:00:00,1301.453125
2018-01-15,12:00:00,1431.4375
2018-01-15,13:00:00,1382.80859375
2018-01-15,14:00:00,1243.18359375
2018-01-15,15:00:00,1273.29296875
2018-01-15,16:00:00,1239.3671875
2018-01-15,17:00:00,1259.07421875
2018-01-15,18:00:00,1530.7109375
2018-01-15,19:00:00,1492.984375
2018-01-15,20:00:00,1152.2265625
2018-01-15,21:00:00,1447.12109375
2018-01-15,22:00:00,1505.5859375
2018-01-15,23:00:00,1484.625
2018-01-16,00:00:00,1519.35546875
2018-01-16,01:00:00,1286.28515625
2018-01-16,02:00:00,1438.78515625
2018-01-16,03:00:00,1391.8046875
2018-01-16,04:00:00,1684.8828125
2018-01-16,05:00:00,1453.79296875
2018-01-16,06:00:00,1337.37109375
2018-01-16,07:00:00,1520.69140625
2018-01-16,08:00:00,1485.56640625
2018-01-16,09:00:00,1561.24609375
2018-01-16,10:00:00,1206.82421875
2018-01-16,11:00:00,1375.00390625
2018-01-16,12:00:00,1511.43359375
2018-01-16,13:00:00,1634.171875
2018-01-16,14:00:00,1269.98828125
2018-01-16,15:00:00,1402.734375
2018-01-16,16:00:00,1360.8125
2018-01-16,17:00:00,1195.125
2018-01-16,18:00:00,1495.0078125
2018-01-16,19:00:00,1494.94140625
2018-01-16,20:00:00,1314.0
2018-01-16,21:00:00,1596.6640625
2018-01-16,22:00:00,1545.10546875
2018-01-16,23:00:00,1484.3828125
2018-01-17,00:00:00,1453.07421875
2018-01-17,01:00:00,1291.79296875
2018-01-17,02:00:00,1407.71875
2018-01-17,03:00:00,1334.47265625
2018-01-17,04:00:00,1528.9453125
2018-01-17,05:00:00,1429.0859375
2018-01-17,06:00:00,1239.93359375
2018-01-17,07:00:00,1434.57421875
2018-01-17,08:00:00,1504.4921875
2018-01-17,09:00:00,1545.8046875
2018-01-17,10:00:00,1250.6328125
2018-01-17,11:00:00,1340.12890625
2018-01-17,12:00:00,1490.16015625
2018-01-17,13:00:00,1499.5078125
2018-01-17,14:00:00,1195.13671875
2018-01-17,15:00:00,1373.015625
2018-01-17,16:00:00,1176.66796875
2018-01-17,17:00:00,1204.03125
2018-01-17,18:00:00,1518.78125
2018-01-17,19:00:00,1506.2578125
2018-01-17,20:00:00,1414.37109375
2018-01-17,21:00:00,1599.8125
2018-01-17,22:00:00,1523.26953125
2018-01-17,23:00:00,1438.23828125
2018-01-18,00:00:00,5727.37890625
2018-01-18,01:00:00,5662.37109375
2018-01-18,02:00:00,5836.6328125
2018-01-18,03:00:00,5731.66796875
2018-01-18,04:00:00,5854.80078125
2018-01-18,05:00:00,5723.515625
2018-01-18,06:00:00,5631.58203125
2018-01-18,07:00:00,5751.73828125
2018-01-18,08:00:00,5837.8828125
2018-01-18,09:00:00,5840.7890625
2018-01-18,10:00:00,5758.58203125
2018-01-18,11:00:00,5665.83203125
2018-01-18,12:00:00,5945.39453125
2018-01-18,13:00:00,5883.69921875
2018-01-18,14:00:00,5537.1953125
2018-01-18,15:00:00,5676.0859375
2018-01-18,16:00:00,5548.24609375
2018-01-18,17:00:00,5503.796875
2018-01-18,18:00:00,5933.0
2018-01-18,19:00:00,5840.2421875
2018-01-18,20:00:00,5612.703125
2018-01-18,21:00:00,5986.66015625
2018-01-18,22:00:00,5836.18359375
2018-01-18,23:00:00,5744.4609375
2018-01-19,00:00:00,15555.515625
2018-01-19,01:00:00,15347.05859375
2018-01-19,02:00:00,15666.78125
2018-01-19,03:00:00,15560.31640625
2018-01-19,04:00:00,15661.37890625
2018-01-19,05:00:00,15417.93359375
2018-01-19,06:00:00,15433.29296875
2018-01-19,07:00:00,15510.95703125
2018-01-19,08:00:00,15559.296875
2018-01-19,09:00:00,15656.18359375
2018-01-19,10:00:00,15320.06640625
2018-01-19,11:00:00,15344.5234375
2018-01-19,12:00:00,15693.5
2018-01-19,13:00:00,15654.64453125
2018-01-19,14:00:00,15343.0078125
2018-01-19,15:00:00,15491.1328125
2018-01-19,16:00:00,15395.30078125
2018-01-19,17:00:00,15384.74609375
2018-01-19,18:00:00,15672.5625
2018-01-19,19:00:00,15585.7421875
2018-01-19,20:00:00,15364.3984375
2018-01-19,21:00:00,15685.38671875
2018-01-19,22:00:00,15664.80078125
2018-01-19,23:00:00,15618.61328125
2018-01-20,00:00:00,15944.0
2018-01-20,01:00:00,15649.63671875
2018-01-20,02:00:00,15910.2890625
2018-01-20,03:00:00,15764.64453125
2018-01-20,04:00:00,16047.94140625
2018-01-20,05:00:00,15814.84765625
2018-01-20,06:00:00,15698.5
2018-01-20,07:00:00,15821.9296875
2018-01-20,08:00:00,15970.46484375
2018-01-20,09:00:00,15997.15234375
2018-01-20,10:00:00,15648.7109375
2018-01-20,11:00:00,15692.45703125
2018-01-20,12:00:00,15829.625
2018-01-20,13:00:00,15988.66796875
2018-01-20,14:00:00,15716.80078125
2018-01-20,15:00:00,15826.9296875
2018-01-20,16:00:00,15651.76953125
2018-01-20,17:00:00,15572.79296875
2018-01-20,18:00:00,15921.6328125
2018-01-20,19:00:00,15925.1640625
2018-01-20,20:00:00,15664.640625
2018-01-20,21:00:00,15963.10546875
2018-01-20,22:00:00,15988.25
2018-01-20,23:00:00,15908.4140625
2018-01-21,00:00:00,15450.8984375
2018-01-21,01:00:00,15282.09765625
2018-01-21,02:00:00,15508.12890625
2018-01-21,03:00:00,15345.19140625
2018-01-21,04:00:00,15546.33984375
2018-01-21,05:00:00,15384.609375
2018-01-21,06:00:00,15253.296875
2018-01-21,07:00:00,15369.65234375
2018-01-21,08:00:00,15510.59765625
2018-01-21,09:00:00,15489.42578125
2018-01-21,10:00:00,15136.58203125
2018-01-21,11:00:00,15270.39453125
2018-01-21,12:00:00,15560.29296875
2018-01-21,13:00:00,15560.8828125
2018-01-21,14:00:00,15211.92578125
2018-01-21,15:00:00,15291.5703125
2018-01-21,16:00:00,15295.734375
2018-01-21,17:00:00,15216.23828125
2018-01-21,18:00:00,15541.01953125
2018-01-21,19:00:00,15448.01953125
2018-01-21,20:00:00,15228.26171875
2018-01-21,21:00:00,15501.1953125
2018-01-21,22:00:00,15423.140625
2018-01-21,23:00:00,15366.796875
2018-01-22,00:00:00,15560.6328125
2018-01-22,01:00:00,15342.47265625
2018-01-22,02:00:00,15570.1796875
2018-01-22,03:00:00,15462.375
2018-01-22,04:00:00,15583.203125
2018-01-22,05:00:00,15536.0078125
2018-01-22,06:00:00,15337.484375
2018-01-22,07:00:00,15506.796875
2018-01-22,08:00:00,15572.25
2018-01-22,09:00:00,15577.46484375
2018-01-22,10:00:00,15199.1015625
2018-01-22,11:00:00,15424.34375
2018-01-22,12:00:00,15655.40234375
2018-01-22,13:00:00,15531.81640625
2018-01-22,14:00:00,15292.3984375
2018-01-22,15:00:00,15503.0859375
2018-01-22,16:00:00,15288.71484375
2018-01-22,17:00:00,15335.375
2018-01-22,18:00:00,15527.72265625
2018-01-22,19:00:00,15654.08203125
2018-01-22,20:00:00,15269.11328125
2018-01-22,21:00:00,15610.5703125
2018-01-22,22:00:00,15492.71484375
2018-01-22,23:00:00,15631.84375
2018-01-23,00:00:00,11097.1171875
2018-01-23,01:00:00,10893.19921875
2018-01-23,02:00:00,11120.90625
2018-01-23,03:00:00,11046.32421875
2018-01-23,04:00:00,11219.140625
2018-01-23,05:00:00,10932.92578125
2018-01-23,06:00:00,10915.375
2018-01-23,07:00:00,11046.48046875
2018-01-23,08:00:00,11190.640625
2018-01-23,09:00:00,11136.13671875
2018-01-23,10:00:00,10870.90234375
2018-01-23,11:00:00,10916.44921875
2018-01-23,12:00:00,11127.1640625
2018-01-23,13:00:00,11161.23828125
2018-01-23,14:00:00,10889.66796875
2018-01-23,15:00:00,11046.203125
2018-01-23,16:00:00,10788.05859375
2018-01-23,17:00:00,10898.4765625
2018-01-23,18:00:00,11157.89453125
2018-01-23,19:00:00,11131.7578125
2018-01-23,20:00:00,10900.8828125
2018-01-23,21:00:00,11227.19140625
2018-01-23,22:00:00,11069.55078125
2018-01-23,23:00:00,11184.4140625
2018-01-24,00:00:00,10758.87890625
2018-01-24,01:00:00,10430.55859375
2018-01-24,02:00:00,10789.0390625
2018-01-24,03:00:00,10581.609375
2018-01-24,04:00:00,10829.75
2018-01-24,05:00:00,10659.1015625
2018-01-24,06:00:00,10645.28125
2018-01-24,07:00:00,10761.39453125
2018-01-24,08:00:00,10665.8046875
2018-01-24,09:00:00,10746.58203125
2018-01-24,10:00:00,10521.609375
2018-01-24,11:00:00,10549.765625
2018-01-24,12:00:00,10763.47265625
2018-01-24,13:00:00,10700.8984375
2018-01-24,14:00:00,10548.72265625
2018-01-24,15:00:00,10558.38671875
2018-01-24,16:00:00,10473.40234375
2018-01-24,17:00:00,10435.8515625
2018-01-24,18:00:00,10791.48046875
2018-01-24,19:00:00,10665.02734375
2018-01-24,20:00:00,10494.96875
2018-01-24,21:00:00,10844.33203125
2018-01-24,22:00:00,10801.1953125
2018-01-24,23:00:00,10756.1953125
2018-01-25,00:00:00,10526.0625
2018-01-25,01:00:00,10331.87109375
2018-01-25,02:00:00,10616.3046875
2018-01-25,03:00:00,10363.859375
2018-01-25,04:00:00,10564.28515625
2018-01-25,05:00:00,10406.96875
2018-01-25,06:00:00,10383.23046875
2018-01-25,07:00:00,10524.51953125
2018-01-25,08:00:00,10540.48828125
2018-01-25,09:00:00,10609.95703125
2018-01-25,10:00:00,10220.17578125
2018-01-25,11:00:00,10298.03125
2018-01-25,12:00:00,10560.6796875
2018-01-25,13:00:00,10647.74609375
2018-01-25,14:00:00,10296.0625
2018-01-25,15:00:00,10395.421875
2018-01-25,16:00:00,10174.0234375
2018-01-25,17:00:00,10204.1640625
2018-01-25,18:00:00,10554.16796875
2018-01-25,19:00:00,10507.1953125
2018-01-25,20:00:00,10356.62890625
2018-01-25,21:00:00,10620.87890625
2018-01-25,22:00:00,10485.328125
2018-01-25,23:00:00,10494.140625
2018-01-26,00:00:00,10676.44921875
2018-01-26,01:00:00,10359.05078125
2018-01-26,02:00:00,10643.890625
2018-01-26,03:00:00,10639.16015625
2018-01-26,04:00:00,10899.37890625
2018-01-26,05:00:00,10607.984375
2018-01-26,06:00:00,10538.3515625
2018-01-26,07:00:00,10560.7421875
2018-01-26,08:00:00,10668.62109375
2018-01-26,09:00:00,10726.359375
2018-01-26,10:00:00,10557.35546875
2018-01-26,11:00:00,10471.765625
2018-01-26,12:00:00,10765.37890625
2018-01-26,13:00:00,10768.53515625
2018-01-26,14:00:00,10460.171875
2018-01-26,15:00:00,10681.3671875
2018-01-26,16:00:00,10353.08203125
2018-01-26,17:00:00,10474.8359375
2018-01-26,18:00:00,10705.0546875
2018-01-26,19:00:00,10658.82421875
2018-01-26,20:00:00,10513.08984375
2018-01-26,21:00:00,10772.19921875
2018-01-26,22:00:00,10709.37890625
2018-01-26,23:00:00,10663.52734375
2018-01-27,00:00:00,7465.11328125
2018-01-27,01:00:00,7252.54296875
2018-01-27,02:00:00,7462.84375
2018-01-27,03:00:00,7379.1796875
2018-01-27,04:00:00,7540.51953125
2018-01-27,05:00:00,7302.8828125
2018-01-27,06:00:00,7225.61328125
2018-01-27,07:00:00,7386.87890625
2018-01-27,08:00:00,7435.0625
2018-01-27,09:00:00,7529.19140625
2018-01-27,10:00:00,7182.84765625
2018-01-27,11:00:00,7275.29296875
2018-01-27,12:00:00,7525.84375
2018-01-27,13:00:00,7511.24609375
2018-01-27,14:00:00,7128.6875
2018-01-27,15:00:00,7378.671875
2018-01-27,16:00:00,7181.28515625
2018-01-27,17:00:00,7226.87890625
2018-01-27,18:00:00,7390.125
2018-01-27,19:00:00,7465.78125
2018-01-27,20:00:00,7152.31640625
2018-01-27,21:00:00,7406.6640625
2018-01-27,22:00:00,7489.234375
2018-01-27,23:00:00,7466.6328125
2018-01-28,00:00:00,2876.36328125
2018-01-28,01:00:00,2586.6328125
2018-01-28,02:00:00,2925.8984375
2018-01-28,03:00:00,2812.22265625
2018-01-28,04:00:00,2948.31640625
2018-01-28,05:00:00,2683.03515625
2018-01-28,06:00:00,2764.27734375
2018-01-28,07:00:00,2875.94140625
2018-01-28,08:00:00,2972.41015625
2018-01-28,09:00:00,2945.125
2018-01-28,10:00:00,2588.0390625
2018-01-28,11:00:00,2788.26953125
2018-01-28,12:00:00,3011.28515625
2018-01-28,13:00:00,2927.359375
2018-01-28,14:00:00,2613.87890625
2018-01-28,15:00:00,2881.546875
2018-01-28,16:00:00,2697.1953125
2018-01-28,17:00:00,2582.984375
2018-01-28,18:00:00,3019.9296875
2018-01-28,19:00:00,2934.37109375
2018-01-28,20:00:00,2655.28515625
2018-01-28,21:00:00,2997.23046875
2018-01-28,22:00:00,2986.765625
2018-01-28,23:00:00,3013.375
2018-01-29,00:00:00,2839.71875
2018-01-29,01:00:00,2609.90234375
2018-01-29,02:00:00,2797.8125
2018-01-29,03:00:00,2837.43359375
2018-01-29,04:00:00,2980.171875
2018-01-29,05:00:00,2789.296875
2018-01-29,06:00:00,2652.25
2018-01-29,07:00:00,2785.3359375
2018-01-29,08:00:00,2891.9375
2018-01-29,09:00:00,2977.24609375
2018-01-29,10:00:00,2629.4375
2018-01-29,11:00:00,2838.99609375
2018-01-29,12:00:00,2924.9140625
2018-01-29,13:00:00,2839.49609375
2018-01-29,14:00:00,2689.76171875
2018-01-29,15:00:00,2778.359375
2018-01-29,16:00:00,2629.33203125
2018-01-29,17:00:00,2505.88671875
2018-01-29,18:00:00,2958.53125
2018-01-29,19:00:00,2812.97265625
2018-01-29,20:00:00,2594.0078125
2018-01-29,21:00:00,2903.83203125
2018-01-29,22:00:00,2976.01171875
2018-01-29,23:00:00,2838.26953125
2018-01-30,00:00:00,2904.5703125
2018-01-30,01:00:00,2698.015625
2018-01-30,02:00:00,3023.0859375
2018-01-30,03:00:00,2778.046875
2018-01-30,04:00:00,3052.48828125
2018-01-30,05:00:00,2872.72265625
2018-01-30,06:00:00,2730.43359375
2018-01-30,07:00:00,2884.33984375
2018-01-30,08:00:00,2967.88671875
2018-01-30,09:00:00,2997.77734375
2018-01-30,10:00:00,2578.53515625
2018-01-30,11:00:00,2703.36328125
2018-01-30,12:00:00,2838.3125
